id,sender_id,receiver_id,amount,start_time
180,0,2,1000000,7104
181,3,1,1000000,7130
182,0,3,1000000,7131
183,3,1,1000000,7182
184,1,0,1000000,7202
185,2,3,1000000,7232
186,1,2,1000000,7287
187,2,1,1000000,7290
188,2,3,1000000,7318
189,1,3,1000000,7374
190,3,2,1000000,7451
191,0,2,1000000,7451
192,0,2,1000000,7459
193,0,2,1000000,7523
194,2,3,1000000,7568
195,0,3,1000000,7643
196,1,0,1000000,7647
197,2,3,1000000,7668
198,2,1,1000000,7688
199,3,0,1000000,7697
200,3,2,1000000,7707
201,1,3,1000000,7713
202,2,3,1000000,7728
203,0,2,1000000,7733
204,0,3,1000000,7833
205,1,0,1000000,7878
206,3,0,1000000,7897
207,3,2,1000000,7975
208,1,2,1000000,8115
209,1,0,1000000,8118
210,3,2,1000000,8137
211,1,3,1000000,8204
212,3,2,1000000,8212
213,1,2,1000000,8301
214,0,3,1000000,8322
215,3,1,1000000,8322
216,0,2,1000000,8336
217,2,3,1000000,8383
218,2,1,1000000,8401
219,0,2,1000000,8405
220,3,2,1000000,8444
221,1,3,1000000,8557
222,2,3,1000000,8582
223,0,1,1000000,8681
224,2,1,1000000,8688
225,3,2,1000000,8697
226,0,2,1000000,8780
227,2,3,1000000,8831
228,2,3,1000000,8835
229,2,3,1000000,8854
230,0,1,1000000,8916
231,0,2,1000000,9010
232,3,2,1000000,9048
233,0,3,1000000,9052
234,1,0,1000000,9081
235,3,0,1000000,9090
236,0,1,1000000,9100
237,0,2,1000000,9107
238,3,1,1000000,9114
239,0,2,1000000,9192
240,0,1,1000000,9281
241,2,1,1000000,9318
242,0,1,1000000,9417
243,2,1,1000000,9442
244,3,0,1000000,9542
245,2,3,1000000,9620
246,3,2,1000000,9663
247,1,3,1000000,9707
248,1,2,1000000,9756
249,1,0,1000000,9790
250,3,0,1000000,9836
251,3,1,1000000,9883
252,0,2,1000000,9916
253,0,3,1000000,9950
254,0,2,1000000,9950
255,1,2,1000000,9982
256,2,3,1000000,10011
257,3,1,1000000,10016
258,1,3,1000000,10022
259,3,2,1000000,10024
260,3,2,1000000,10070
261,1,3,1000000,10166
262,2,3,1000000,10206
263,3,1,1000000,10220
264,1,3,1000000,10288
265,3,1,1000000,10302
266,3,1,1000000,10337
267,0,3,1000000,10410
268,0,2,1000000,10453
269,0,3,1000000,10460
270,3,1,1000000,10494
271,3,2,1000000,10547
272,2,3,1000000,10603
273,0,1,1000000,10623
274,0,2,1000000,10635
275,3,1,1000000,10657
276,3,2,1000000,10662
277,1,0,1000000,10667
278,2,3,1000000,10674
279,3,1,1000000,10678
280,1,2,1000000,10683
281,1,0,1000000,10764
282,1,3,1000000,10801
283,0,1,1000000,10814
284,1,3,1000000,10827
285,0,1,1000000,10884
286,1,0,1000000,10909
287,0,2,1000000,10937
288,0,2,1000000,10949
289,0,1,1000000,10954
290,1,2,1000000,10979
291,2,3,1000000,11017
292,2,3,1000000,11028
293,0,3,1000000,11046
294,1,2,1000000,11126
295,2,1,1000000,11152
296,0,2,1000000,11169
297,0,2,1000000,11174
298,0,3,1000000,11176
299,2,1,1000000,11177
300,0,1,1000000,11178
301,0,2,1000000,11251
302,3,0,1000000,11290
303,2,0,1000000,11335
304,0,3,1000000,11354
305,0,3,1000000,11406
306,3,2,1000000,11453
307,0,3,1000000,11467
308,1,3,1000000,11556
309,0,3,1000000,11559
310,0,1,1000000,11696
311,1,2,1000000,11785
312,3,1,1000000,11792
313,0,3,1000000,11825
314,2,3,1000000,11840
315,2,0,1000000,11867
316,0,2,1000000,11882
317,0,3,1000000,11942
318,0,1,1000000,12017
319,0,2,1000000,12025
320,2,3,1000000,12119
321,0,2,1000000,12131
322,3,2,1000000,12135
323,1,3,1000000,12156
324,0,2,1000000,12157
325,3,1,1000000,12168
326,0,2,1000000,12199
327,1,0,1000000,12222
328,0,1,1000000,12236
329,2,3,1000000,12255
330,1,3,1000000,12283
331,3,1,1000000,12305
332,1,3,1000000,12362
333,1,3,1000000,12383
334,0,3,1000000,12414
335,1,0,1000000,12425
336,3,0,1000000,12463
337,3,2,1000000,12540
338,0,2,1000000,12552
339,0,1,1000000,12554
340,0,2,1000000,12561
341,0,2,1000000,12606
342,0,3,1000000,12615
343,3,2,1000000,12617
344,0,3,1000000,12638
345,3,2,1000000,12666
346,1,2,1000000,12692
347,2,3,1000000,12729
348,1,3,1000000,12737
349,3,0,1000000,12819
350,1,3,1000000,12854
351,0,2,1000000,12924
352,3,1,1000000,12946
353,0,1,1000000,12963
354,2,3,1000000,13082
355,2,3,1000000,13091
356,0,2,1000000,13140
357,1,3,1000000,13144
358,2,3,1000000,13156
359,1,3,1000000,13160
360,3,1,1000000,13186
361,0,1,1000000,13196
362,0,1,1000000,13222
363,1,3,1000000,13247
364,2,3,1000000,13256
365,1,3,1000000,13296
366,3,2,1000000,13297
367,1,3,1000000,13307
368,3,0,1000000,13377
369,0,1,1000000,13448
370,1,3,1000000,13467
371,1,3,1000000,13469
372,2,3,1000000,13483
373,0,3,1000000,13494
374,1,3,1000000,13515
375,0,1,1000000,13518
376,2,3,1000000,13552
377,0,3,1000000,13575
378,1,2,1000000,13593
379,3,1,1000000,13623
380,1,3,1000000,13654
381,0,3,1000000,13723
382,0,3,1000000,13742
383,0,3,1000000,13745
384,1,3,1000000,13795
385,3,0,1000000,13850
386,1,3,1000000,13914
387,1,3,1000000,13955
388,2,0,1000000,13970
389,0,2,1000000,14009
390,1,2,1000000,14171
391,3,1,1000000,14199
392,1,3,1000000,14330
393,0,3,1000000,14341
394,0,2,1000000,14360
395,0,1,1000000,14449
396,2,3,1000000,14509
397,1,2,1000000,14544
398,0,2,1000000,14596
399,2,3,1000000,14597
400,3,1,1000000,14609
401,0,2,1000000,14642
402,0,3,1000000,14652
403,0,2,1000000,14696
404,1,2,1000000,14711
405,3,2,1000000,14712
406,3,2,1000000,14755
407,0,2,1000000,14843
408,2,0,1000000,14844
409,0,3,1000000,14872
410,3,1,1000000,14892
411,2,0,1000000,14932
412,1,3,1000000,14945
413,2,3,1000000,14967
414,0,3,1000000,14994
415,3,1,1000000,15029
416,1,0,1000000,15047
417,0,1,1000000,15102
418,1,2,1000000,15103
419,0,3,1000000,15122
420,0,3,1000000,15160
421,3,2,1000000,15173
422,1,0,1000000,15174
423,0,3,1000000,15177
424,1,3,1000000,15199
425,0,1,1000000,15227
426,0,2,1000000,15288
427,3,0,1000000,15315
428,0,3,1000000,15321
429,1,3,1000000,15424
430,0,2,1000000,15465
431,0,3,1000000,15492
432,0,3,1000000,15529
433,3,1,1000000,15586
434,2,1,1000000,15635
435,0,1,1000000,15697
436,2,3,1000000,15753
437,0,2,1000000,15800
438,1,2,1000000,15802
439,0,3,1000000,15812
440,1,3,1000000,15868
441,1,3,1000000,15894
442,1,2,1000000,15940
443,3,1,1000000,15999
444,1,0,1000000,16108
445,1,3,1000000,16155
446,1,3,1000000,16219
447,0,3,1000000,16244
448,0,2,1000000,16250
449,0,1,1000000,16271
450,0,1,1000000,16292
451,0,3,1000000,16303
452,3,2,1000000,16377
453,2,1,1000000,16435
454,2,3,1000000,16497
455,2,3,1000000,16531
456,0,3,1000000,16533
457,0,2,1000000,16543
458,2,3,1000000,16641
459,0,2,1000000,16732
460,3,2,1000000,16752
461,0,2,1000000,16756
462,0,2,1000000,16781
463,0,3,1000000,16865
464,3,2,1000000,16966
465,1,3,1000000,17069
466,0,3,1000000,17105
467,1,3,1000000,17194
468,0,3,1000000,17223
469,2,3,1000000,17266
470,3,0,1000000,17309
471,0,3,1000000,17435
472,2,3,1000000,17456
473,3,2,1000000,17484
474,2,3,1000000,17491
475,2,1,1000000,17505
476,0,2,1000000,17540
477,1,3,1000000,17541
478,0,1,1000000,17561
479,1,3,1000000,17561
480,1,3,1000000,17590
481,0,2,1000000,17633
482,3,1,1000000,17645
483,3,2,1000000,17675
484,1,2,1000000,17680
485,3,2,1000000,17721
486,3,2,1000000,17753
487,0,3,1000000,17755
488,3,1,1000000,17773
489,0,2,1000000,17776
490,1,0,1000000,17797
491,1,3,1000000,17879
492,2,3,1000000,17986
493,1,3,1000000,17995
494,2,3,1000000,18138
495,0,2,1000000,18276
496,0,3,1000000,18290
497,2,3,1000000,18322
498,0,2,1000000,18356
499,0,1,1000000,18412
500,1,2,1000000,18435
501,1,3,1000000,18484
502,0,2,1000000,18503
503,0,2,1000000,18509
504,1,3,1000000,18510
505,0,3,1000000,18537
506,0,3,1000000,18599
507,0,2,1000000,18610
508,3,1,1000000,18635
509,3,2,1000000,18635
510,2,0,1000000,18667
511,0,2,1000000,18672
512,0,2,1000000,18748
513,2,3,1000000,18784
514,2,3,1000000,18872
515,1,3,1000000,18908
516,0,3,1000000,18917
517,1,3,1000000,18933
518,3,2,1000000,19000
519,1,3,1000000,19018
520,1,3,1000000,19039
521,3,0,1000000,19060
522,1,2,1000000,19120
523,0,3,1000000,19123
524,0,2,1000000,19167
525,2,3,1000000,19203
526,2,3,1000000,19310
527,2,3,1000000,19314
528,0,3,1000000,19412
529,3,2,1000000,19416
530,3,2,1000000,19444
531,0,2,1000000,19468
532,1,3,1000000,19473
533,0,3,1000000,19508
534,3,2,1000000,19511
535,0,2,1000000,19514
536,0,1,1000000,19535
537,0,1,1000000,19569
538,1,2,1000000,19619
539,0,2,1000000,19645
540,1,2,1000000,19657
541,1,0,1000000,19671
542,2,3,1000000,19680
543,0,3,1000000,19708
544,2,3,1000000,19709
545,0,2,1000000,19713
546,0,1,1000000,19716
547,1,3,1000000,19793
548,3,0,1000000,19805
549,1,2,1000000,19813
550,0,2,1000000,19855
551,1,3,1000000,19860
552,1,2,1000000,19874
553,1,2,1000000,19901
554,0,3,1000000,19916
555,1,3,1000000,19918
556,1,3,1000000,19920
557,1,3,1000000,19956
558,0,2,1000000,20008
559,0,2,1000000,20017
560,3,2,1000000,20058
561,1,0,1000000,20081
562,0,1,1000000,20091
563,2,3,1000000,20124
564,1,3,1000000,20352
565,1,3,1000000,20373
566,0,2,1000000,20390
567,3,2,1000000,20396
568,2,1,1000000,20431
569,3,2,1000000,20529
570,1,3,1000000,20544
571,3,2,1000000,20581
572,0,2,1000000,20597
573,0,1,1000000,20614
574,2,3,1000000,20729
575,1,3,1000000,20769
576,0,3,1000000,20797
577,1,2,1000000,20928
578,3,2,1000000,20982
579,1,0,1000000,20986
580,0,3,1000000,21012
581,1,3,1000000,21027
582,1,0,1000000,21051
583,1,0,1000000,21108
584,3,0,1000000,21119
585,1,3,1000000,21131
586,3,2,1000000,21135
587,0,3,1000000,21153
588,3,0,1000000,21238
589,1,2,1000000,21306
590,2,3,1000000,21320
591,0,2,1000000,21365
592,0,2,1000000,21391
593,0,1,1000000,21416
594,3,2,1000000,21490
595,0,1,1000000,21583
596,1,0,1000000,21585
597,3,1,1000000,21599
598,1,3,1000000,21625
599,1,2,1000000,21629
600,0,3,1000000,21705
601,0,2,1000000,21762
602,3,0,1000000,21767
603,1,3,1000000,21796
604,1,2,1000000,21804
605,2,3,1000000,21868
606,1,3,1000000,21911
607,0,1,1000000,21941
608,2,3,1000000,21957
609,0,3,1000000,21966
610,3,2,1000000,22006
611,1,2,1000000,22009
612,0,2,1000000,22015
613,1,3,1000000,22056
614,2,1,1000000,22057
615,2,3,1000000,22080
616,1,2,1000000,22085
617,0,1,1000000,22094
618,1,3,1000000,22139
619,2,3,1000000,22229
620,0,3,1000000,22326
621,3,1,1000000,22332
622,1,2,1000000,22390
623,0,3,1000000,22454
624,1,0,1000000,22461
625,0,1,1000000,22477
626,1,2,1000000,22492
627,0,2,1000000,22513
628,0,1,1000000,22524
629,2,1,1000000,22532
630,0,2,1000000,22535
631,0,3,1000000,22604
632,0,2,1000000,22610
633,0,2,1000000,22625
634,2,3,1000000,22635
635,0,3,1000000,22647
636,0,3,1000000,22678
637,1,3,1000000,22710
638,0,1,1000000,22712
639,3,1,1000000,22818
640,1,2,1000000,22852
641,3,2,1000000,22869
642,2,3,1000000,22879
643,1,3,1000000,22895
644,3,1,1000000,22934
645,0,2,1000000,22954
646,0,2,1000000,22958
647,1,2,1000000,22977
648,1,0,1000000,23055
649,2,3,1000000,23065
650,0,2,1000000,23073
651,3,2,1000000,23073
652,2,3,1000000,23108
653,1,2,1000000,23142
654,0,3,1000000,23155
655,1,0,1000000,23164
656,0,2,1000000,23176
657,1,2,1000000,23187
658,0,3,1000000,23225
659,3,2,1000000,23235
660,2,1,1000000,23243
661,3,2,1000000,23245
662,2,3,1000000,23276
663,1,3,1000000,23283
664,2,1,1000000,23285
665,0,3,1000000,23314
666,1,0,1000000,23349
667,3,2,1000000,23356
668,1,3,1000000,23430
669,3,2,1000000,23434
670,2,1,1000000,23465
671,2,3,1000000,23551
672,3,1,1000000,23613
673,3,1,1000000,23813
674,1,0,1000000,23896
675,1,2,1000000,23915
676,0,1,1000000,24010
677,2,3,1000000,24064
678,1,2,1000000,24075
679,0,1,1000000,24096
680,1,2,1000000,24137
681,3,0,1000000,24178
682,0,3,1000000,24238
683,2,3,1000000,24245
684,2,0,1000000,24254
685,3,1,1000000,24289
686,1,2,1000000,24300
687,0,3,1000000,24320
688,0,2,1000000,24346
689,0,2,1000000,24355
690,3,1,1000000,24369
691,1,3,1000000,24424
692,0,3,1000000,24432
693,0,2,1000000,24461
694,2,3,1000000,24508
695,0,2,1000000,24527
696,1,2,1000000,24650
697,0,3,1000000,24654
698,0,2,1000000,24737
699,1,0,1000000,24749
700,1,2,1000000,24771
701,3,2,1000000,24791
702,0,2,1000000,24817
703,3,1,1000000,24850
704,1,0,1000000,24861
705,2,3,1000000,24897
706,0,2,1000000,24932
707,2,1,1000000,24936
708,2,3,1000000,25000
709,3,2,1000000,25086
710,1,3,1000000,25094
711,3,2,1000000,25121
712,1,0,1000000,25140
713,1,0,1000000,25141
714,0,1,1000000,25294
715,3,2,1000000,25422
716,3,1,1000000,25473
717,0,3,1000000,25544
718,3,2,1000000,25545
719,0,3,1000000,25563
720,0,2,1000000,25567
721,0,1,1000000,25611
722,0,1,1000000,25622
723,3,2,1000000,25645
724,2,3,1000000,25718
725,1,0,1000000,25726
726,0,3,1000000,25727
727,0,3,1000000,25730
728,3,2,1000000,25752
729,2,1,1000000,25759
730,2,3,1000000,25766
731,0,2,1000000,25790
732,0,3,1000000,25800
733,2,1,1000000,25813
734,0,1,1000000,25814
735,0,3,1000000,25822
736,1,2,1000000,25850
737,2,3,1000000,25865
738,2,3,1000000,25948
739,1,3,1000000,25955
740,0,1,1000000,26011
741,0,2,1000000,26030
742,1,3,1000000,26044
743,0,2,1000000,26054
744,0,2,1000000,26072
745,1,3,1000000,26077
746,1,0,1000000,26078
747,0,2,1000000,26224
748,2,3,1000000,26524
749,2,1,1000000,26545
750,3,1,1000000,26551
751,0,3,1000000,26635
752,0,2,1000000,26653
753,0,1,1000000,26662
754,3,1,1000000,26698
755,2,3,1000000,26722
756,2,3,1000000,26780
757,1,0,1000000,26855
758,1,2,1000000,26870
759,1,2,1000000,26958
760,3,0,1000000,26963
761,0,3,1000000,26966
762,0,2,1000000,26969
763,1,2,1000000,26986
764,1,2,1000000,26992
765,1,2,1000000,27034
766,0,1,1000000,27045
767,0,1,1000000,27074
768,0,3,1000000,27080
769,0,2,1000000,27135
770,3,2,1000000,27148
771,0,2,1000000,27151
772,3,0,1000000,27204
773,3,2,1000000,27244
774,3,2,1000000,27263
775,3,1,1000000,27297
776,2,3,1000000,27314
777,1,3,1000000,27331
778,0,2,1000000,27374
779,1,3,1000000,27461
780,2,3,1000000,27482
781,1,0,1000000,27517
782,1,3,1000000,27527
783,3,1,1000000,27564
784,1,2,1000000,27574
785,1,2,1000000,27583
786,1,3,1000000,27633
787,2,3,1000000,27657
788,1,2,1000000,27742
789,3,2,1000000,27815
790,0,2,1000000,27871
791,1,3,1000000,27894
792,0,1,1000000,27896
793,1,2,1000000,27949
794,3,1,1000000,27992
795,1,3,1000000,28003
796,0,2,1000000,28007
797,1,3,1000000,28031
798,1,0,1000000,28038
799,0,2,1000000,28140
800,2,1,1000000,28251
801,3,1,1000000,28252
802,1,0,1000000,28272
803,0,2,1000000,28291
804,0,2,1000000,28303
805,2,3,1000000,28328
806,1,0,1000000,28336
807,1,3,1000000,28349
808,3,2,1000000,28353
809,0,2,1000000,28436
810,3,2,1000000,28463
811,2,3,1000000,28467
812,0,2,1000000,28470
813,0,1,1000000,28500
814,1,3,1000000,28563
815,3,2,1000000,28566
816,0,3,1000000,28568
817,0,1,1000000,28578
818,1,3,1000000,28592
819,0,3,1000000,28604
820,3,1,1000000,28625
821,0,2,1000000,28646
822,3,1,1000000,28703
823,1,3,1000000,28770
824,0,2,1000000,28787
825,0,3,1000000,28812
826,0,1,1000000,28840
827,0,3,1000000,28840
828,3,2,1000000,28844
829,3,2,1000000,28909
830,2,3,1000000,28916
831,2,0,1000000,28930
832,0,3,1000000,28956
833,0,2,1000000,28981
834,0,2,1000000,29065
835,1,2,1000000,29128
836,0,3,1000000,29159
837,2,0,1000000,29167
838,0,3,1000000,29173
839,1,3,1000000,29229
840,1,3,1000000,29277
841,3,0,1000000,29387
842,2,3,1000000,29403
843,0,1,1000000,29458
844,3,2,1000000,29481
845,3,2,1000000,29482
846,3,0,1000000,29601
847,3,2,1000000,29605
848,3,2,1000000,29649
849,0,3,1000000,29663
850,0,1,1000000,29705
851,3,0,1000000,29864
852,0,3,1000000,29896
853,2,3,1000000,29900
854,1,3,1000000,29946
855,0,3,1000000,29982
856,0,3,1000000,30005
857,1,2,1000000,30092
858,1,0,1000000,30163
859,3,2,1000000,30172
860,1,0,1000000,30189
861,1,3,1000000,30283
862,1,3,1000000,30286
863,1,3,1000000,30299
864,0,3,1000000,30301
865,0,1,1000000,30361
866,0,1,1000000,30396
867,1,0,1000000,30398
868,1,0,1000000,30420
869,2,3,1000000,30451
870,2,3,1000000,30499
871,2,3,1000000,30529
872,3,1,1000000,30535
873,0,1,1000000,30575
874,1,2,1000000,30620
875,0,2,1000000,30737
876,3,1,1000000,30764
877,0,3,1000000,30777
878,0,3,1000000,30847
879,3,1,1000000,30897
880,3,2,1000000,30911
881,2,3,1000000,30924
882,3,1,1000000,30957
883,0,1,1000000,30957
884,1,2,1000000,30961
885,0,3,1000000,30996
886,2,3,1000000,31041
887,0,3,1000000,31070
888,0,3,1000000,31083
889,1,0,1000000,31196
890,2,3,1000000,31235
891,1,0,1000000,31370
892,0,3,1000000,31382
893,2,3,1000000,31469
894,0,2,1000000,31515
895,3,0,1000000,31541
896,0,3,1000000,31583
897,2,1,1000000,31671
898,3,2,1000000,31732
899,2,3,1000000,31737
900,0,2,1000000,31868
901,2,3,1000000,31893
902,3,1,1000000,31909
903,3,1,1000000,31932
904,1,3,1000000,32021
905,1,3,1000000,32044
906,1,0,1000000,32122
907,2,3,1000000,32123
908,1,3,1000000,32211
909,0,3,1000000,32389
910,0,3,1000000,32396
911,2,1,1000000,32400
912,0,2,1000000,32413
913,0,3,1000000,32419
914,1,3,1000000,32456
915,0,1,1000000,32486
916,0,2,1000000,32488
917,3,0,1000000,32497
918,3,1,1000000,32632
919,2,1,1000000,32659
920,0,2,1000000,32669
921,0,2,1000000,32759
922,0,3,1000000,32760
923,3,1,1000000,32769
924,1,0,1000000,32780
925,0,2,1000000,32781
926,1,2,1000000,32788
927,1,2,1000000,32802
928,2,1,1000000,32809
929,3,1,1000000,32874
930,2,3,1000000,32902
931,0,3,1000000,32935
932,0,1,1000000,32961
933,0,3,1000000,32988
934,3,0,1000000,33125
935,0,1,1000000,33190
936,3,2,1000000,33230
937,3,2,1000000,33249
938,0,2,1000000,33257
939,2,3,1000000,33282
940,3,1,1000000,33286
941,0,1,1000000,33301
942,3,0,1000000,33320
943,1,2,1000000,33411
944,1,3,1000000,33421
945,3,1,1000000,33549
946,2,3,1000000,33553
947,0,3,1000000,33561
948,0,2,1000000,33585
949,2,0,1000000,33591
950,0,3,1000000,33627
951,3,1,1000000,33642
952,3,2,1000000,33695
953,3,1,1000000,33701
954,0,3,1000000,33746
955,1,2,1000000,33758
956,1,2,1000000,33764
957,1,3,1000000,33771
958,1,3,1000000,33776
959,0,2,1000000,33776
960,1,3,1000000,33778
961,0,2,1000000,33781
962,1,2,1000000,33850
963,0,2,1000000,33908
964,0,3,1000000,33941
965,1,3,1000000,33949
966,1,3,1000000,34067
967,0,2,1000000,34194
968,0,3,1000000,34259
969,2,0,1000000,34284
970,1,2,1000000,34294
971,2,3,1000000,34317
972,3,0,1000000,34345
973,0,3,1000000,34349
974,2,3,1000000,34375
975,1,2,1000000,34481
976,1,0,1000000,34528
977,2,3,1000000,34567
978,0,1,1000000,34580
979,1,0,1000000,34647
980,0,1,1000000,34666
981,0,1,1000000,34670
982,0,1,1000000,34681
983,0,2,1000000,34727
984,1,0,1000000,34738
985,0,1,1000000,34768
986,3,0,1000000,34769
987,0,1,1000000,34771
988,1,3,1000000,34788
989,2,1,1000000,34831
990,1,3,1000000,34870
991,2,3,1000000,34876
992,3,2,1000000,34891
993,0,3,1000000,35065
994,2,1,1000000,35213
995,0,1,1000000,35227
996,2,3,1000000,35256
997,0,2,1000000,35297
998,0,2,1000000,35321
999,1,2,1000000,35336
1000,1,2,1000000,35338
1001,0,3,1000000,35346
1002,3,0,1000000,35446
1003,1,3,1000000,35562
1004,2,3,1000000,35585
1005,1,3,1000000,35600
1006,0,1,1000000,35611
1007,3,2,1000000,35611
1008,0,2,1000000,35615
1009,0,2,1000000,35679
1010,0,3,1000000,35684
1011,0,2,1000000,35723
1012,0,1,1000000,35807
1013,1,3,1000000,35831
1014,1,2,1000000,35839
1015,0,2,1000000,35854
1016,3,2,1000000,35866
1017,0,3,1000000,35874
1018,0,2,1000000,35877
1019,1,3,1000000,35892
1020,3,2,1000000,35898
1021,0,2,1000000,36007
1022,0,3,1000000,36051
1023,1,2,1000000,36108
1024,1,0,1000000,36114
1025,1,3,1000000,36250
1026,0,3,1000000,36391
1027,0,1,1000000,36431
1028,0,1,1000000,36436
1029,0,2,1000000,36460
1030,3,1,1000000,36514
1031,0,2,1000000,36532
1032,2,3,1000000,36541
1033,3,2,1000000,36597
1034,0,1,1000000,36615
1035,3,0,1000000,36661
1036,1,2,1000000,36703
1037,1,3,1000000,36743
1038,1,3,1000000,36772
1039,1,3,1000000,36792
1040,3,0,1000000,36824
1041,1,3,1000000,36827
1042,3,2,1000000,36863
1043,1,0,1000000,36867
1044,1,3,1000000,36877
1045,2,3,1000000,36889
1046,0,2,1000000,36894
1047,1,2,1000000,36932
1048,2,0,1000000,37027
1049,0,3,1000000,37048
1050,3,2,1000000,37056
1051,0,3,1000000,37092
1052,3,0,1000000,37106
1053,0,2,1000000,37132
1054,2,3,1000000,37158
1055,1,2,1000000,37177
1056,0,2,1000000,37215
1057,1,0,1000000,37215
1058,3,2,1000000,37226
1059,1,2,1000000,37264
1060,3,1,1000000,37276
1061,1,3,1000000,37302
1062,1,3,1000000,37351
1063,0,2,1000000,37377
1064,1,3,1000000,37402
1065,0,3,1000000,37426
1066,3,0,1000000,37435
1067,1,3,1000000,37450
1068,0,2,1000000,37469
