channel_id,life_time,error,count
50,8787.43029317269,247.44375627970683,996
51,13636.644504016063,340.79515514149443,996
52,7498.522866465863,182.52130233740291,996
53,6608.349535140563,175.06668953522296,996
54,11500.172078313253,271.89132763795504,996
55,6842.433081325301,204.20815840112206,996
56,14001.268821285143,364.391313950385,996
57,12793.884161646587,316.72342608271776,996
58,19306.717751008066,436.39698550805747,992
59,17462.097021105525,439.0498925056594,995
60,21531.884098690836,499.7314072872574,993
61,18525.404036144577,430.1031782422316,996
62,5068.752113453816,119.73866035175526,996
63,13524.186457831327,317.7397786414566,996
64,12880.78193373494,306.8611087349706,996
65,8475.43258634538,211.00169861566812,996
66,16766.024109437752,357.60975470543286,996
67,10260.871982931729,250.43699409745733,996
68,8278.272300200802,207.29538673465441,996
69,7285.461209839357,187.61908547528228,996
70,17962.779130522085,426.32555472158054,996
71,5103.595119477912,131.73512595372026,996
72,9347.329534136546,245.71791708669048,996
73,8383.351942771085,218.48516629160895,996
74,13436.692824297188,319.3813439703766,996
75,13951.929464859439,322.1603519807398,996
76,12958.209888554218,291.4568818868042,996
77,10264.636665662649,251.4351514797364,996
78,8624.349837349399,217.00160267699135,996
79,12767.987229919678,291.32391699052846,996
80,11720.949479396986,315.5100678442091,995
81,11725.145664658636,307.4674452672516,996
82,13082.389855421687,326.8187302820128,996
83,28261.379980846774,560.079939064054,992
84,20267.131412890234,484.88871626592953,993
85,18579.65249698189,451.00113975354213,994
86,7521.371745983935,204.8594621961011,996
87,10075.529485943776,236.813745685465,996
88,15223.57847690763,395.0870351487103,996
89,16152.477762814071,386.1690482330445,995
90,5517.884237951807,150.06919796611166,996
91,8819.850248995985,235.826905788692,996
92,12854.696105421688,327.0921371089988,996
93,7066.099181726908,171.23220559452363,996
94,17301.250949799196,371.06149814874755,996
95,11566.118481927711,271.96211006826917,996
96,11985.153016064256,315.92531508073705,996
97,4536.907927710843,110.11613061799943,996
98,6666.741666666667,180.94182332514072,996
99,12975.563194779119,308.83370454639123,996
100,10244.878465863454,263.29192117191997,996
101,12225.297635542169,291.7159937642537,996
102,22372.019233870968,521.1810964952633,992
103,23220.616605846775,518.0131268812341,992
104,16002.505121730383,369.6922275189439,994
105,15092.805662311557,342.3658586758635,995
106,10226.15714257028,282.4317290862091,996
107,17415.87532128514,422.1054184363921,996
108,6654.379317269077,181.3710388888919,996
109,14987.171134538152,388.0442519448233,996
110,28321.66777834008,626.1043457948865,988
111,14287.449757028113,350.86452500837004,996
112,20353.548003027245,535.9133727012862,991
113,7333.126509036145,185.16472621236466,996
114,11980.932395582331,283.15937791149287,996
115,8452.987169678714,236.9982832350056,996
116,9343.330531124497,258.34010162460123,996
117,11899.82120883534,280.71340006832446,996
118,16400.001641566265,358.791978258893,996
119,9702.352778112449,282.3084661034761,996
120,19943.96894879518,478.82395251004687,996
121,11324.337731658292,320.8569178712662,995
122,16749.384547738693,395.19499556684696,995
123,7987.12516064257,184.87040519036495,996
124,15920.011962851406,400.75307162338834,996
125,15857.736078313254,385.8948690925041,996
126,22223.999889336017,502.8231358019102,994
127,19441.85362951807,449.1137814233808,996
128,14431.560951807229,345.0254973681217,996
129,12722.227338353416,340.99484277809273,996
130,14232.890185742972,342.65075097226156,996
131,10465.404474899598,308.5210752373807,996
132,17648.29207931727,449.4451315067324,996
133,6272.415574297189,173.81456430378404,996
134,19854.881591365458,428.97984130019586,996
135,11951.85825,297.59203393076996,996
136,12514.67258935743,301.9596731601345,996
137,17087.33847289157,392.3341659266698,996
138,19532.705103413653,429.4970869937874,996
139,18537.55470523139,451.31356846264805,994
140,8961.70538052209,240.63820227882812,996
141,17559.16508935743,387.3033865062917,996
142,10850.561363453815,267.85007490734426,996
143,9560.156318273092,217.147067654308,996
144,10642.078450803216,259.72620838251703,996
145,16572.693807035175,386.4281747350773,995
146,12750.364937751005,293.12400251289864,996
147,12292.61940863454,303.7594865465237,996
148,9947.720961847392,266.4594670004575,996
149,18389.02226056338,448.74700492040523,994
150,7752.901426706827,204.7108064542006,996
151,17425.8971124498,404.6547024244825,996
152,18788.57183919598,414.3079844129983,995
153,6913.69303313253,184.49741930907385,996
154,22314.340876008064,475.7578787471356,992
155,20087.188692771084,427.16923189108815,996
156,23799.434522704338,549.5998404089031,991
157,15017.548766064258,350.6252256243248,996
158,23939.32058551308,507.8266245508215,994
159,17053.108738955823,401.62834984412694,996
160,20055.73374196787,441.75573373892564,996
161,13476.149460843371,344.4246194442137,996
162,13199.356459839357,329.7549633403294,996
163,9952.763259036145,271.64381850308575,996
164,18068.51389056225,385.54094711873876,996
165,19793.258693158954,458.30245882879655,994
166,10352.625070281125,242.69030102672465,996
167,16440.28103012048,343.7456154237356,996
168,12804.998480923694,316.8205153201427,996
169,15022.189240963857,355.45884831925355,996
170,10531.610285140563,267.41181402836145,996
171,23119.534980827448,533.6286493559327,991
172,16502.645255020077,423.95734387425625,996
173,22351.67245326633,465.7994237568498,995
174,16095.390195783135,379.6339154549865,996
175,6174.928861445783,151.4179722364714,996
176,11838.269113453816,275.1632030098212,996
177,10217.02157931727,242.04111383853407,996
178,16658.96038052209,376.5320134877833,996
179,23861.278782038342,505.34961998833853,991
180,11775.696043172691,315.18928380211383,996
181,10877.911362449799,248.26087428079762,996
182,16003.875087349397,400.52434642097273,996
183,14199.549208835342,345.56609704695626,996
184,12398.481940763053,293.5498193641815,996
185,25025.503749748743,520.0330934729807,995
186,23389.54050251256,514.6825582236332,995
187,14593.821470292045,381.09412741737407,993
188,7927.252376506025,208.9756191020849,996
189,8928.704401606425,239.63665261012815,996
190,21834.366158106746,510.3559188101916,993
191,15977.28880885312,376.42296238260013,994
192,7401.38422188755,193.28207218181888,996
193,20609.04979456193,456.6552465602041,993
194,30948.313049544995,583.4535041579808,989
195,13673.570210843372,317.7132449967802,996
196,12138.963976884423,327.7986410064089,995
197,15212.918759036143,403.95344314043047,996
198,15242.60425502008,355.36664637944125,996
199,22556.411822937625,515.974316751096,994
200,14142.876641566265,346.8120970348615,996
201,9365.069525100404,283.2351225394912,996
202,15609.892598994975,352.0785996905823,995
203,9860.408854417672,229.50276598103824,996
204,8960.030082329316,267.35170073694485,996
205,13661.247707831326,347.2546253846221,996
206,19136.527909456738,484.6081673721452,994
207,14129.159,332.4698379476655,996
208,28206.223447821678,590.2186791921009,987
209,13055.578914658634,318.38909389995695,996
210,18681.955316582913,416.83453470653865,995
211,13777.395504016065,304.46093124964773,996
212,12419.647849397592,326.1627754490052,996
213,17660.44512964824,412.25988528511255,995
214,8691.7651124498,222.84664639982563,996
215,15138.19701807229,347.7434250065738,996
216,15172.061064257028,329.414537586264,996
217,18377.867182730926,401.4460425503094,996
218,12099.739734939758,304.4733462547524,996
219,10660.451684738955,277.2824726364644,996
220,9247.61104317269,244.1643171316234,996
221,8109.259148594378,205.59009952696616,996
222,21805.891520644513,476.60259957969816,993
223,13216.724928714859,343.7244741549005,996
224,13373.159520080322,365.73866630763877,996
225,18525.036873239438,464.91414700173607,994
226,17115.34397079557,466.92667457352474,993
227,16164.492595166163,413.0169374559928,993
228,16996.476967839197,444.5556131129529,995
229,16579.08124120603,389.63517449532344,995
230,12560.21193875502,327.05133109886935,996
231,19600.447345728644,475.4165895597383,995
232,23654.81371830986,492.1668992459938,994
233,13285.482828313254,311.4825451922049,996
234,18638.798628514058,440.0296282597572,996
235,10697.99524497992,281.9843749466142,996
236,10606.370852409638,291.52475059148696,996
237,13489.581080321286,359.67068191099554,996
238,11986.057256024094,283.4668827952805,996
239,16332.745771084336,381.70551183939057,996
240,18996.10019277108,406.97564057945885,996
241,14580.126891566264,396.21465378100226,996
242,24405.063426130655,536.3374672068791,995
243,5237.946365461848,134.63572928799616,996
244,18824.06706532663,429.7384673861346,995
245,10866.155826305221,256.6484614680638,996
246,8480.024700803213,215.83901467119446,996
247,12015.5128624498,279.5811493907077,996
248,12600.476490963856,312.8393882079491,996
249,17606.514645226132,397.1622828200811,995
250,12685.073348393575,308.1157460827572,996
251,7882.711681726908,195.23108282196648,996
252,17060.069142713568,407.0788101660856,995
253,11044.654356425703,291.4386416955328,996
254,12851.785804216868,307.3175917184834,996
255,16496.670944779118,407.20287021265545,996
256,9626.2608062249,228.32584952665894,996
257,20703.41311468813,467.6030305648968,994
258,19278.501521084338,437.0242313122838,996
259,15039.191406626505,392.6705462982034,996
260,19701.3525839196,428.5664771096074,995
261,21092.106840361444,437.60249165508213,996
262,7597.197527108434,178.02649176760374,996
263,8169.797839357429,199.94518864755346,996
264,17639.557786144578,379.19024544851237,996
265,5912.7194287148595,156.067235250154,996
266,14269.668168674698,344.2583517984948,996
267,16433.49732128514,377.2134705920227,996
268,25509.069313192347,541.3302395981516,993
269,18083.380225903613,435.9961788352915,996
270,13803.564417670683,303.16649548528153,996
271,11979.48276004016,300.94663267122183,996
272,19694.591922613065,447.00190430937187,995
273,18144.01391959799,410.7859822959073,995
274,11778.90609638554,269.9322813761995,996
275,5874.985444779117,138.5857290210834,996
276,25315.17241810783,557.5493431156351,983
277,18540.84081809045,424.5599447887908,995
278,6628.580938755021,208.37918148125357,996
279,16795.26013855422,362.4317547557891,996
280,13004.126927710844,322.6301303478897,996
281,11144.40431124498,269.44641600808734,996
282,13698.701812248997,354.48258851016163,996
283,15023.170470883535,377.5386749850911,996
284,11171.996350401607,282.14784415922543,996
285,15313.022470351758,359.61075455099905,995
286,9536.408700803213,245.76645085537376,996
287,8619.88306626506,221.91937876948202,996
288,9660.460628514056,252.25900934915694,996
289,17358.063947633433,384.2055032720882,993
290,13838.453033132531,344.7460047570715,996
291,12416.231005020081,315.97142310592807,996
292,14163.058368473898,325.957966600911,996
293,14258.701434738956,331.12382675522827,996
294,12523.040173869347,354.4265342155125,995
295,8297.254417670683,207.85756590185923,996
296,12501.300984939759,362.70325636367016,996
297,11396.307537148594,275.7887067872617,996
298,12072.889967871486,321.8364525276857,996
299,21956.959814070353,476.83385647581076,995
300,13177.935628514057,297.31016860079575,996
301,8912.956234939758,226.26593159815062,996
302,18947.13378994975,475.22796377375647,995
303,20071.09030050251,423.97617818263615,995
304,16211.024251004015,435.67586254820947,996
305,16154.986666666668,378.1989130527408,996
306,9744.917125502008,271.5614303191604,996
307,17845.93650803213,441.2208916302725,996
308,14653.330605421686,352.06925827056625,996
309,21434.864150602407,489.6477733235749,996
310,31879.891014271154,626.137462216311,981
311,26905.798054545456,558.813698701086,990
312,13050.773423694782,330.12448375567885,996
313,19318.487993975905,423.28545441409454,996
314,14765.305664658634,374.7200476274734,996
315,19280.104537688443,444.1986017738529,995
316,21281.410924623116,492.7089186865743,995
317,15781.817063253015,359.02026919477504,996
318,12357.100909638553,317.7807119296477,996
319,22491.619439637827,534.3685458998073,994
320,15512.452677710842,365.64612914249824,996
321,17169.08885943775,371.57996349080895,996
322,17783.80921385542,413.9972018523825,996
323,14567.10530120482,326.52792355704344,996
324,19363.32215678392,450.9058458944528,995
325,12733.798615461848,279.1656094379654,996
326,6793.631289156627,154.01661623968923,996
327,10358.25546686747,236.56989926073277,996
328,5801.341364457831,145.4468559999164,996
329,12794.20190562249,297.1715727043935,996
330,17871.023349397587,451.2556490756838,996
331,21828.09115863454,495.88740587457295,996
332,18130.401172032194,450.53142264923576,994
333,17778.568134072582,448.60657978311525,992
334,25452.555894259818,563.3941293359605,993
335,17371.894995983937,402.45731998758106,996
336,13100.6645562249,310.9752362576208,996
337,19389.532873366832,443.3381627517798,995
338,26275.579408862035,578.9600682210327,993
339,14581.118273092368,342.7967675698037,996
340,8766.425703815261,217.66097809383547,996
341,16939.67941365462,390.1788305529697,996
342,11081.759342369478,258.12375995375,996
343,20435.051199799196,495.2788924516694,996
344,12361.318460843375,325.2868682908955,996
345,13245.467480923697,324.72319193757517,996
346,15531.5686,390.9283741798989,995
347,17545.714276104416,384.98712287308837,996
348,18973.096048192772,411.3438202006044,996
349,14010.830729919679,367.82905016847695,996
350,18624.54031526104,433.49314439401275,996
351,14069.625029116467,351.2667256627298,996
352,12465.527093373496,305.04361429372506,996
353,10989.078312248996,291.5384955752255,996
354,17534.131988955825,442.2998461484835,996
355,20442.84563115578,492.4126527736408,995
356,15433.523269346733,394.6258007916233,995
357,14318.587372489961,334.5655797035813,996
358,24950.170998993966,568.4589925477762,994
359,17900.66543259557,427.77543885424603,994
360,6362.831169678715,141.83453871728798,996
361,17472.47286044177,413.99875710991336,996
362,9745.738487951807,258.83574547457624,996
363,17551.283458752518,417.21747654507226,994
364,15965.254981927712,372.757751816916,996
365,22685.98266130653,491.66508769820734,995
366,8231.78220381526,188.86779565408057,996
367,11055.89355823293,312.9262174312677,996
368,17566.06494265594,433.61862559352664,994
369,15219.721401005025,370.2565460515921,995
370,12566.37107931727,345.1040320615633,996
371,22034.13047935549,509.78461165398323,993
372,14959.01202309237,352.69121886392594,996
373,17529.60047891566,417.94817376724654,996
374,17641.679896586345,367.41816352018435,996
375,9115.221918674699,222.26344862927465,996
376,10818.623282128516,256.6756239940037,996
377,12501.141453815262,291.54690922416285,996
378,14306.813202811245,380.4047131286855,996
379,15369.112146586343,348.57567054723296,996
380,26621.950846464646,538.0758120267625,990
381,20566.903121730382,470.3716764487753,994
382,30756.982890577507,608.8247794593148,987
383,8902.15432630522,275.615243291514,996
384,22094.90204924623,482.7533036455471,995
385,17546.099736947792,395.66944090416035,996
386,7037.067777108434,191.3884252303323,996
387,12500.273333333334,316.5249147636849,996
388,9532.095172690762,235.3225234492065,996
389,19781.82015863454,445.3595108051776,996
390,8280.550023092368,214.06734294673237,996
391,13956.78985742972,315.5875178720184,996
392,16708.60216064257,396.43604804519936,996
393,18153.439730923696,444.0351867209381,996
394,7411.120978915663,188.20203647480432,996
395,13234.18683935743,309.3449525449202,996
396,20234.317603015075,448.02331157822226,995
397,26767.381660262894,563.4348420739722,989
398,8600.775943775101,250.47581016432835,996
399,8350.004189759036,210.7885421725122,996
400,10907.690813253013,245.70546719053908,996
401,19596.49240361446,453.334823184191,996
402,10108.192395582331,246.98687185754275,996
403,7755.185314257028,195.00184174576088,996
404,9946.659315261044,263.4056968826721,996
405,11768.607630522087,269.10285844665196,996
406,7326.212247991968,198.71211313931772,996
407,13553.427379518074,346.96794369887965,996
408,15953.318501006037,377.0199486771201,994
409,17916.595322613066,409.3941630088667,995
410,9614.689753012048,254.05693292485353,996
411,12367.554406626505,348.3147326908975,996
412,7799.308472891566,220.97246117899815,996
413,7189.790450803212,191.01365502392179,996
414,14298.688434738955,357.932019755162,996
415,7930.584118473896,204.80049340953224,996
416,13372.555056224899,310.9609081777439,996
417,16561.37846385542,394.921582991584,996
418,28281.3736762002,606.5251797435087,979
419,21175.627970824953,511.9382619984286,994
420,13582.08082128514,368.3861913184446,996
421,19262.208019076304,438.6912495267032,996
422,24583.12314242424,584.6715464773768,990
423,17781.3106997992,451.5808308757922,996
424,19019.681381909548,425.9661557435539,995
425,27666.63191304348,618.5079447796145,989
426,16646.673785140563,390.575207416311,996
427,12609.71564558233,304.41768315836936,996
428,16045.852439759037,379.5337914150004,996
429,15273.575299196787,352.2681355233324,996
430,9431.136330321286,245.12211290697817,996
431,15370.598850401604,360.9537780006835,996
432,18684.505032160803,422.2182376020453,995
433,9208.628634538154,223.5188177469782,996
434,20233.339104522616,439.3806286964009,995
435,7834.097994979918,218.7891014883178,996
436,20124.418152917508,488.6896406996924,994
437,26481.90496555218,563.8466887108059,987
438,8196.22759738956,198.68258812662725,996
439,8792.12506124498,224.35659744156533,996
440,19268.82727811245,446.2469939886219,996
441,8671.320043172691,241.39700329887805,996
442,12677.727451807228,325.9460314871173,996
443,18286.35181306533,417.5262185830314,995
444,19487.201871485944,431.66328878631333,996
445,27212.73729737903,552.0217051093733,992
446,14951.690974899599,364.52883920109764,996
447,23488.79788944724,485.2209469623298,995
448,15845.446921686747,389.8958407072158,996
449,25096.141123618087,563.4251560696018,995
450,19871.844697791163,425.80326784057144,996
451,14275.717178714858,334.8410851958995,996
452,22262.91050702811,454.0765849054235,996
453,26293.65488922457,546.3827040106689,993
454,17179.857610441766,395.31635882947324,996
455,20979.769697487438,448.9870321604183,995
456,16819.653826130656,416.8490385469569,995
457,28305.19235793731,602.8581046652541,989
458,13014.234635542169,331.51286783309,996
459,10591.903595381527,246.50556448710864,996
460,12767.738862449798,317.09848407829253,996
461,16371.04831356784,361.62878385887575,995
462,10425.54262751004,260.8189405057353,996
463,14475.765822289157,325.3010842725709,996
464,18412.512476907632,421.0625435058878,996
465,14698.433731658293,371.38410900294286,995
466,16930.644868473893,406.27611441716584,996
467,22563.012764646468,541.044324019164,990
468,14342.463429718875,369.9488350704538,996
469,16049.70226706827,416.31781813597877,996
470,10936.071143574298,277.2920025357407,996
471,18392.95868072289,410.04472036301297,996
472,20918.362927638194,457.037050187193,995
473,14668.395655622491,363.6011834680839,996
474,20474.06425855131,494.1867374410303,994
475,20954.57656683417,467.62048452102124,995
476,16182.966826305219,363.25899071316877,996
477,17097.794128514055,397.26055915867494,996
478,16330.399786144579,392.8786949895725,996
479,10289.648927710841,258.13535500046714,996
480,15656.03826506024,380.772792203459,996
481,16993.726535678394,410.9022850782621,995
482,18220.32213768844,447.5738483811513,995
483,14142.380789156625,324.88639021405646,996
484,7600.931289156626,205.11543515290688,996
485,14659.70385140562,359.2097149295677,996
486,12103.630713855422,285.8962012685714,996
487,24983.344071644806,539.5471692600033,991
488,5981.249064257028,175.46766219930578,996
489,12434.57972562814,326.940317178973,995
490,16187.49933433735,406.5781067709734,996
491,13922.562041164658,326.27020305819036,996
492,10280.047636546184,250.18754759585428,996
493,14056.088337349396,345.0302472937418,996
494,10638.247405622491,241.99281898893634,996
495,12459.252646586345,337.09139141820356,996
496,14468.34395682731,343.2561272300565,996
497,19101.66700503018,433.24171058445324,994
498,20701.05649648241,509.71977927809286,995
499,27796.933648484846,596.5346001978551,990
500,17614.517810240963,413.39995875764686,996
501,13565.622272088352,321.83103517922393,996
502,13885.283884538154,324.7922029991029,996
503,15490.483798994976,429.5331758846491,995
504,10509.232100401608,272.16332092721666,996
505,12560.51757630522,356.8722187407891,996
506,17944.303165995978,419.07242232663526,994
507,14922.84140060241,350.9255313936446,996
