id,sender_id,receiver_id,amount,start_time,end_time,mpp,is_success,no_balance_count,offline_node_count,timeout_exp,attempts,route,total_fee
91,2264,2999,99803,98644,99244,0,1,0,0,0,1,18485-23710-25966,0
92,3986,3313,100529,100730,101326,0,0,1,0,0,2,36269-27853-27809-28780,0
93,1414,5429,101214,103666,104458,0,1,0,0,0,1,9010-1390-39797-53698,0
94,1685,2074,100438,103805,104202,0,1,0,0,0,1,12952-16191,0
95,207,4149,101265,104212,104806,0,1,0,0,0,1,15055-13013-38474,0
96,2897,5620,100445,104583,105179,0,1,0,0,0,1,24873-40647-55494,0
97,2070,207,99996,104712,105515,0,1,0,0,0,1,16163-61715-61724-2053,0
98,350,1274,98935,105705,106102,0,1,0,0,0,1,5671-7871,0
99,4967,1081,100165,106149,106948,0,1,0,0,0,1,49511-50718-50043-60278,0
100,3421,5357,99736,106241,107040,0,1,0,0,0,1,29458-15569-55595-53346,0
101,3000,5338,101589,106315,106913,0,1,0,0,0,1,59994-59245-52864,0
102,4257,2549,99657,106508,107310,0,1,0,0,0,1,39810-31136-1178-21194,0
103,4425,5175,99291,107470,108065,0,1,0,0,0,1,42429-42661-51082,0
104,3384,5389,100131,108758,109559,0,1,0,0,0,1,29059-49356-53378-53478,0
105,4307,3128,99557,110146,110741,0,1,0,0,0,1,49863-19666-27204,0
106,4041,4157,100852,110459,111053,0,1,0,0,0,1,37581-9780-38569,0
107,1848,1377,100905,111509,112109,0,1,0,0,0,1,14072-18921-32322,0
108,6070,5717,101160,112485,113083,0,1,0,0,0,1,62196-47729-56782,0
109,3706,4282,98500,112673,113271,0,1,0,0,0,1,39199-38988-40254,0
110,1578,3344,101348,113978,114772,0,1,0,0,0,1,11848-58969-53011-28946,0
111,2621,2422,102375,115309,116504,0,1,1,0,0,2,22092-53652-48683-50954,0
112,4784,1014,99074,116046,117045,0,1,1,0,0,2,47857-61615-61628-19516,0
113,254,6056,99807,116111,116908,0,1,1,0,0,2,830-25015-61933,0
114,1808,2206,100066,116167,116768,0,1,0,0,0,1,21245-1172-17813,0
115,3057,4962,99880,116175,116774,0,0,1,0,0,2,39384-53213-52993-49500,0
116,5574,5795,100023,118030,118428,0,1,0,0,0,1,54875-57708,0
117,1027,788,101141,119006,119604,0,1,0,0,0,1,6164-4938-4329,0
118,1768,5915,99996,119086,119683,0,1,0,0,0,1,12936-30785-59462,0
119,1001,2764,99997,119529,120128,0,1,0,0,0,1,18412-9588-23517,0
120,824,1514,99451,119815,120411,0,1,0,0,0,1,37436-37299-11498,0
121,4340,1945,102558,120681,121480,0,1,0,0,0,1,41309-14906-14599-14894,0
122,4405,505,99792,121060,121655,0,1,0,0,0,1,43143-8081-2496,0
123,5228,2618,98315,121126,121126,0,0,0,0,0,1,-1,
124,4249,6052,98074,123724,124319,0,1,0,0,0,1,39739-16870-61849,0
125,1693,3054,100312,123765,124363,0,1,0,0,0,1,12333-6543-26454,0
126,2672,2534,100029,123880,124673,0,1,0,0,0,1,22521-7212-2528-21005,0
127,1524,2783,100566,125041,125636,0,1,0,0,0,1,24418-38991-23782,0
128,3694,245,101513,126716,127313,0,1,0,0,0,1,32497-50016-41164,0
129,2921,1986,99295,126880,127278,0,1,0,0,0,1,38819-15306,0
130,5175,2510,99658,127735,128532,0,1,0,0,0,1,51083-53190-35562-20823,0
131,1389,3557,98690,129288,129884,0,1,0,0,0,1,11271-10828-30968,0
132,606,412,101429,130982,131577,0,1,0,0,0,1,3823-52689-1976,0
133,3876,1236,99138,131969,132565,0,1,0,0,0,1,34676-729-7658,0
134,469,1797,100300,132154,133345,0,1,1,0,0,2,2917-7188-7154-13264,0
135,3744,3144,100742,132213,133009,0,1,0,0,0,1,32982-35460-35141-27325,0
136,4183,2633,99128,134045,134840,0,1,0,0,0,1,38882-45787-61089-61082,0
137,5679,491,98998,134187,134981,0,1,0,0,0,1,56315-46524-46522-2432,0
138,3442,1621,101092,134904,135701,0,1,1,0,0,2,51596-6566-11881,0
139,5427,553,98115,135002,135798,0,1,0,0,0,1,54342-48762-15231-2711,0
140,2989,1645,100881,136563,137158,0,1,0,0,0,1,25873-23574-20521,0
141,3873,5032,98420,138722,139522,0,1,0,0,0,1,34645-58969-52993-49644,0
142,5950,1129,101702,140390,140985,0,1,0,0,0,1,60100-48358-23692,0
143,2037,4331,100503,142930,143528,0,1,0,0,0,1,15883-38776-41059,0
144,1684,3294,101461,143034,143633,0,1,0,0,0,1,12293-3860-28671,0
145,1501,2779,99009,143689,144087,0,1,0,0,0,1,45093-46524,0
146,1556,2198,100717,145632,146231,0,1,0,0,0,1,11338-1528-17733,0
147,2659,5444,99501,146059,146858,0,1,0,0,0,1,22358-2209-56252-53800,0
148,5195,5859,100601,147307,147903,0,1,0,0,0,1,51204-48358-58388,0
149,2446,407,101566,147562,148154,0,1,0,0,0,1,20091-13680-1919,0
150,4235,334,101121,148665,149259,0,1,0,0,0,1,39539-46299-38988,0
151,5083,5610,97903,149434,149833,0,1,0,0,0,1,50248-55763,0
152,6064,4283,100425,151299,151898,0,1,0,0,0,1,62090-37102-40266,0
153,6062,5084,99330,151383,151982,0,1,0,0,0,1,62036-4357-50280,0
154,2514,5184,101440,152274,153668,0,1,2,0,0,3,20842-19669-44998-51120,0
155,2149,3137,99934,152463,153258,0,1,1,0,0,2,17252-3407-27265,0
156,2454,3900,100223,153778,154577,0,1,0,0,0,1,20185-22904-28568-35073,0
157,4088,5822,99175,153912,154511,0,1,0,0,0,1,37699-6564-58811,0
158,3273,5125,100351,154392,154988,0,1,0,0,0,1,28472-53249-58888,0
159,2668,2080,101661,154916,155514,0,1,0,0,0,1,22505-60129-23431,0
160,53,3732,100874,155764,156762,0,1,0,0,0,1,118-2421-2408-33109-32910,0
161,5732,3189,99289,156409,157206,0,1,0,0,0,1,56857-62577-62592-27764,0
162,795,2729,98253,156591,157190,0,1,0,0,0,1,61177-61192-42810,0
163,5383,874,99768,157715,159109,0,1,2,0,0,3,53444-12525-988-4904,0
164,3235,3856,99948,158599,159196,0,1,0,0,0,1,35998-19612-35486,0
165,4376,2677,98891,158811,159607,0,1,0,0,0,1,41648-58015-58656-22540,0
166,363,5982,100709,158949,159550,0,1,0,0,0,1,16581-56252-60537,0
167,1988,1318,101245,159348,159949,0,1,0,0,0,1,49668-33092-8225,0
168,4762,5481,99853,159686,160676,0,1,0,0,0,1,47656-16050-50284-50719-54078,0
169,1357,867,101032,161637,162233,0,1,0,0,0,1,8596-6639-4860,0
170,3467,6042,100350,162534,162937,0,1,0,0,0,1,55749-61641,0
171,657,4736,98972,162658,163252,0,1,1,0,0,2,3775-47373,0
172,170,2094,99119,162957,163552,0,1,0,0,0,1,655-11698-16379,0
173,790,585,100028,163173,163567,0,1,0,0,0,1,5902-2880,0
174,5688,209,98015,167683,168476,0,1,1,0,0,2,56561-6000-1773,0
175,3077,4289,99596,167893,168492,0,1,0,0,0,1,26653-1442-40432,0
176,880,4942,100121,169263,170062,0,1,0,0,0,1,4946-53221-52993-49461,0
177,2069,3160,99737,169672,170467,0,1,1,0,0,2,16160-11517-27540,0
178,5971,4998,99281,170181,170978,0,1,0,0,0,1,60250-1965-52994-49572,0
179,4298,1179,100959,170387,170787,0,1,0,0,0,1,40565-7324,0
180,1965,2787,100615,170467,171656,0,1,1,0,0,2,15070-27149-15411-23887,0
181,5035,5170,98980,172054,172849,0,1,0,0,0,1,49650-49357-46622-51004,0
182,3561,2591,101260,173521,174115,0,1,0,0,0,1,31468-17408-21745,0
183,1479,4423,99953,175018,175812,0,1,0,0,0,1,9508-3909-1518-42417,0
184,2817,5061,101421,175610,176407,0,1,0,0,0,1,24010-58910-41297-49930,0
185,3257,2017,101789,175867,176659,0,1,0,0,0,1,28347-23574-52754-15663,0
186,4958,246,102033,176979,177774,0,1,0,0,0,1,49493-52992-2243-802,0
187,2742,2641,99778,178489,179285,0,1,0,0,0,1,23368-23429-52990-22254,0
188,2398,483,99991,179699,180296,0,1,0,0,0,1,19711-9592-2395,0
189,568,4296,99314,179935,180533,0,1,0,0,0,1,2789-38224-40500,0
190,6012,1302,100710,180396,180997,0,1,0,0,0,1,61044-6016-8623,0
191,3634,1775,100972,181445,182046,0,1,0,0,0,1,31889-728-13095,0
192,2366,3159,100348,181892,182691,0,1,0,0,0,1,19430-25139-25530-27530,0
193,6102,14,101568,184002,184595,0,1,0,0,0,1,62846-62301-62294,0
194,5249,3645,100212,184803,185600,0,1,0,0,0,1,51711-51630-51637-41034,0
195,1534,4476,98791,185710,186304,0,0,1,0,0,2,11039-5702-39797-43319,0
196,3796,3722,98536,188275,189270,0,1,1,0,0,2,33803-50646-11235-41890,0
197,5453,5525,99930,189580,190379,0,1,0,0,0,1,53864-52995-53008-54410,0
198,5387,1166,101570,191115,191717,0,1,0,0,0,1,55593-8602-7271,0
199,3612,3673,98441,194189,194789,0,1,0,0,0,1,31700-55316-34767,0
200,4901,2019,100154,194315,195118,0,1,0,0,0,1,49365-32070-13222-15678,0
201,1831,2439,98766,195337,195930,0,1,0,0,0,1,13963-1469-20023,0
202,2500,2825,100657,199459,199855,0,0,1,0,0,2,20669-52729-24125,0
203,3621,5147,101150,201324,202323,0,1,1,0,0,2,31749-58583-50482-50760,0
204,3288,2274,99706,201389,201986,0,1,0,0,0,1,36658-40996-18607,0
205,2930,2186,100357,203262,203857,0,1,0,0,0,1,25266-40331-17641,0
206,3398,336,98597,203905,204502,0,1,0,0,0,1,29127-13656-13379,0
207,5720,5141,101003,204898,205494,0,1,0,0,0,1,58352-1687-52029,0
208,2745,1550,101707,205794,206587,0,1,0,0,0,1,23374-58657-57172-11291,0
209,1732,607,98195,206882,207477,0,1,0,0,0,1,40959-52668-3031,0
210,52,3947,97607,207513,207907,0,1,0,0,0,1,12763-35806,0
211,822,4285,100944,207584,208382,0,1,0,0,0,1,4538-4997-41828-40386,0
212,5908,4695,101030,208136,208734,0,1,0,0,0,1,59324-44999-46640,0
213,145,4733,100511,208631,209626,0,1,1,0,0,2,605-46470-46525-47313,0
214,4996,347,101022,209445,210044,1,0,1,0,0,3,49569-52992-58626,0
215,3738,5177,99235,210019,210819,0,1,0,0,0,1,32963-260-44617-51093,0
216,1026,1171,98833,210448,211042,0,1,0,0,0,1,6162-6869-8104,0
217,5270,561,101824,210940,211538,0,1,0,0,0,1,51979-42660-39324,0
218,4507,4579,99298,211667,212266,0,1,0,0,0,1,43857-53002-45147,0
219,178,6032,99715,211710,212105,0,1,0,0,0,1,551-61449,0
220,3826,3273,99289,212548,213346,0,1,0,0,0,1,34136-14332-1206-28473,0
221,3306,219,100211,215595,216194,0,1,0,0,0,1,28767-31460-38193,0
222,3661,3858,100692,217791,218190,0,1,0,0,0,1,43165-34474,0
223,4923,3392,100946,218927,219524,0,1,0,0,0,1,49420-49357-29082,0
224,1381,3519,100901,219993,220390,0,1,0,0,0,1,19485-50960,0
225,1421,3648,99663,221160,221556,0,1,0,0,0,1,9130-33871,0
226,5507,1019,99717,221591,222186,0,1,0,0,0,1,54321-52610-6127,0
227,2694,115,99769,223629,224228,0,1,0,0,0,1,22651-17412-801,0
228,2385,5725,100027,224131,224932,0,1,0,0,0,1,19580-20925-42661-56842,0
229,5988,1845,99949,225988,226586,0,1,0,0,0,1,60663-19666-14060,0
230,358,370,99505,226172,226570,0,1,0,0,0,1,1626-1493,0
231,5122,1681,99578,226896,227495,0,1,0,0,0,1,57331-11860-12269,0
232,2520,5072,100033,228803,229198,0,1,0,0,0,1,31857-50145,0
233,1173,5227,100820,229389,229986,0,1,0,0,0,1,7304-37840-52601,0
234,1481,747,99725,229663,230259,0,1,0,0,0,1,9583-1514-4079,0
235,5590,4409,101180,229864,230463,0,1,0,0,0,1,54990-42185-48631,0
236,1306,2124,100012,232971,233373,0,1,0,0,0,1,8147-16785,0
237,5685,2108,100256,235113,236312,0,1,1,0,0,2,56410-50151-38988-16521,0
238,2094,1657,99833,235278,235877,0,1,0,0,0,1,22605-56256-12108,0
239,4927,5938,101380,236220,237013,0,1,0,0,0,1,49429-50718-49240-59827,0
240,1852,2751,100087,236369,237365,0,1,1,0,0,2,14100-53221-53233-23390,0
241,4488,2962,100504,238729,239329,0,1,0,0,0,1,43623-3932-25706,0
242,4826,3188,98260,238968,239765,0,1,0,0,0,1,48345-48730-47316-27755,0
243,6103,4627,98954,239054,239654,0,1,0,0,0,1,62866-57240-45742,0
244,4659,4424,100933,239094,239691,0,1,0,0,0,1,51265-1188-42421,0
245,4010,1264,99473,239420,240018,0,1,0,0,0,1,53289-53242-7829,0
246,3046,5844,98482,240521,241513,0,1,1,0,0,2,26344-41013-41481-58280,0
247,5872,3614,99589,241951,242747,0,1,0,0,0,1,59928-23187-29594-49679,0
248,3140,4719,99460,242780,243378,0,1,0,0,0,1,27291-3026-47045,0
249,4879,1559,99257,243684,244287,0,1,0,0,0,1,49133-13518-11383,0
250,1258,1167,98632,245059,245655,0,1,0,0,0,1,8176-6393-7275,0
251,5792,4094,99882,245898,246693,0,1,0,0,0,1,57652-2158-28156-37781,0
252,915,5132,100859,245998,246598,0,1,0,0,0,1,39517-43266-50614,0
253,1843,5370,100288,246757,247555,0,1,0,0,0,1,51735-2242-55595-53385,0
254,4437,4460,100230,247408,247804,0,1,0,0,0,1,43848-42943,0
255,2448,357,98593,247552,248148,0,1,0,0,0,1,20100-11168-1279,0
256,4301,5747,100525,248217,248616,0,1,0,0,0,1,47374-58169,0
257,243,3487,101707,248441,248841,0,0,1,0,0,2,40956-45228-30267,0
258,1837,2548,101571,249942,250744,0,1,0,0,0,1,13997-12022-12102-21147,0
259,4225,3616,99750,251308,251907,0,1,0,0,0,1,46238-59755-31720,0
260,3282,3800,99910,253558,254154,0,1,0,0,0,1,28542-4669-33846,0
261,1923,4249,98396,254271,254869,1,0,1,0,0,3,14691-40646-39738,0
262,2245,3601,99358,255917,256315,0,1,0,0,0,1,47164-39773,0
263,3469,3979,97000,255984,256781,0,1,0,0,0,1,34257-37538-36172-36174,0
264,2994,939,99036,256365,257360,0,1,2,0,0,3,25948-5890-13545,0
265,4244,2062,99459,257405,258203,0,1,0,0,0,1,39642-3123-389-16084,0
266,3296,2127,100716,257564,258161,0,1,0,0,0,1,28699-4680-16765,0
267,3021,2199,101317,258726,259324,0,1,0,0,0,1,26133-39517-41820,0
268,1058,1413,98175,261849,262447,0,1,0,0,0,1,6405-6540-8987,0
269,983,3519,99723,264984,265584,0,1,0,0,0,1,5579-34504-30603,0
270,867,2244,100515,265719,266119,0,1,0,0,0,1,14562-18261,0
271,4650,231,98767,266546,266943,0,1,0,0,0,1,45946-37652,0
272,3383,2289,102372,267256,267852,0,1,0,0,0,1,37888-44168-18720,0
273,1958,4498,99986,267353,268149,0,1,0,0,0,1,15011-1196-1223-43791,0
274,4055,5702,100076,267982,268381,0,1,0,0,0,1,37570-56681,0
275,3682,3607,98656,269154,269747,0,1,0,0,0,1,55825-27682-40225,0
276,1379,2094,100234,269193,269790,0,1,0,0,0,1,8744-10926-16379,0
277,2843,930,100245,269599,270397,0,1,1,0,0,2,31731-7026-5245,0
278,1573,4799,99638,270132,270724,0,1,0,0,0,1,11437-47980-48054,0
279,4967,591,100960,270432,271229,0,1,0,0,0,1,49511-52992-2243-2934,0
280,284,2351,101147,270942,271739,0,1,0,0,0,1,941-6638-7097-19315,0
281,3818,4332,100162,271943,272539,0,1,0,0,0,1,34030-6842-41065,0
282,5689,4218,99690,272201,272801,0,1,0,0,0,1,56480-10543-39308,0
283,4475,52,100102,272898,274091,0,1,2,0,0,3,45562-39388-11397,0
284,2189,1437,100447,273061,273663,0,1,0,0,0,1,17663-17650-57082,0
285,3859,4541,99855,273416,274210,0,1,0,0,0,1,34483-3442-14370-44491,0
286,6064,2355,98202,275192,275785,0,1,0,0,0,1,62082-5723-19358,0
287,1098,3849,99274,275764,276556,0,1,0,0,0,1,20392-26071-26010-34379,0
288,5634,3814,98309,276131,276726,0,0,1,0,0,2,55711-60060-60069-34018,0
289,1588,2749,99713,276473,277271,0,1,0,0,0,1,11555-58646-53233-23386,0
290,1810,640,99488,276690,277286,0,1,0,0,0,1,13553-1217-3271,0
291,4287,3941,100001,276959,277558,0,1,0,0,0,1,40526-55379-42480,0
292,189,5018,99684,277649,278246,0,1,0,0,0,1,53309-52994-49612,0
293,3641,986,101473,277689,278487,0,1,0,0,0,1,31957-28458-33190-13931,0
294,710,326,99857,277915,278309,0,1,0,0,0,1,3734-5690,0
295,2328,4617,98548,280661,281456,0,1,0,0,0,1,19094-50676-53891-45683,0
296,899,2449,101738,280702,281900,0,1,3,0,0,4,5087-1951-20120,0
297,3145,5998,100166,281805,282602,0,1,0,0,0,1,27383-40654-18236-60878,0
298,5351,3951,100983,283332,283730,0,1,0,0,0,1,53183-35856,0
299,83,1364,100354,284045,284642,0,1,0,0,0,1,187-197-8652,0
300,5709,3581,98378,284378,284976,0,1,0,0,0,1,56713-53002-31261,0
301,1847,2549,101231,287648,288445,0,1,0,0,0,1,14065-1128-38777-21194,0
302,1740,1098,97813,288343,288942,0,1,0,0,0,1,12657-1048-6926,0
303,4102,4426,97972,290238,290838,0,1,0,0,0,1,37893-48693-43837,0
304,5798,5239,100195,293184,293980,0,1,0,0,0,1,59021-8174-42675-51626,0
305,4605,3082,100694,296752,297350,0,1,0,0,0,1,45603-53009-44814,0
306,4580,3399,99563,299099,299694,0,1,0,0,0,1,45122-35263-35251,0
307,1325,1113,99912,299265,299265,0,0,0,0,0,1,-1,
308,2222,574,100710,299920,300519,0,1,0,0,0,1,19062-16371-2832,0
309,3988,2823,100826,300649,301245,0,1,0,0,0,1,36302-23983-24112,0
310,5469,4634,98587,301085,301887,0,1,0,0,0,1,53989-53009-8288-45805,0
311,3968,3916,101852,301294,302088,0,1,1,0,0,2,38105-49914-35297,0
312,3700,1181,99604,301691,302289,0,1,0,0,0,1,32657-928-7333,0
313,836,5823,101373,303515,303912,0,1,0,0,0,1,7700-58131,0
314,1993,1409,99780,306746,307343,0,1,0,0,0,1,15361-1292-8935,0
315,2325,3114,100642,307811,308409,0,1,0,0,0,1,19072-24433-27456,0
316,570,5868,99103,309413,310410,0,0,2,0,0,3,3417-40655-44998-58660,0
317,5359,4971,101830,310626,311221,0,1,0,0,0,1,53350-53371-49518,0
318,2497,4178,99097,310840,311437,0,1,0,0,0,1,22433-20929-39163,0
319,934,2338,98422,311873,312270,0,1,0,0,0,1,10901-29938,0
320,1723,2743,97908,313092,313886,0,1,0,0,0,1,12562-57173-58656-23370,0
321,6080,256,100424,313569,314167,0,1,0,0,0,1,62398-31023-834,0
322,6028,5799,100203,314807,314807,0,0,0,0,0,1,-1,
323,810,2165,101717,315583,316180,0,1,0,0,0,1,4480-9823-17307,0
324,5405,1291,99026,316777,317574,0,1,0,0,0,1,53532-55593-8602-8053,0
325,231,4511,99647,317458,318053,0,1,0,0,0,1,23617-48359-43926,0
326,2745,891,103794,318677,319472,0,1,0,0,0,1,23374-58657-58752-5036,0
327,5526,241,100669,318977,319769,0,1,0,0,0,1,54412-42660-261-778,0
328,142,4744,99473,320253,321049,0,1,0,0,0,1,399-260-42661-47417,0
329,318,1076,98545,321632,322029,0,1,0,0,0,1,16786-6660,0
330,268,700,99462,321705,322298,0,1,0,0,0,1,20255-9516-3648,0
331,2039,4854,100434,321976,323167,0,1,1,0,0,2,15893-57162-54267-48644,0
332,819,2785,100822,323532,324525,0,0,2,0,0,3,4533-10208-1597-23799,0
333,1054,5127,99573,325445,325843,0,1,0,0,0,1,6380-53581,0
334,4441,561,98503,325623,326221,0,1,0,0,0,1,45069-39409-39324,0
335,5613,5296,99046,327160,327955,0,1,0,0,0,1,55361-45218-23202-52384,0
336,209,1096,99932,327572,327974,0,0,1,0,0,2,664-7052-6909,0
337,4928,1795,100299,328417,329612,0,1,1,0,0,2,49430-60307-42916-13249,0
338,5973,4104,99838,330320,331509,0,1,1,0,0,2,60283-42674-1523-37898,0
339,2688,2874,101100,331642,332241,0,1,0,0,0,1,22579-8982-24693,0
340,4212,4449,100724,334631,335227,0,1,0,0,0,1,49675-25202-42708,0
341,3467,410,99135,335155,335549,0,1,0,0,0,1,55747-53237,0
342,2878,598,98325,335794,336392,0,1,0,0,0,1,25501-37650-2963,0
343,377,4551,100185,336244,336640,0,1,0,0,0,1,42640-46748,0
344,5080,2339,99903,336675,337076,0,1,0,0,0,1,50653-19208,0
