id,sender_id,receiver_id,amount,start_time
159,2,0,1000000,150712
160,2,1,1000000,151516
161,2,1,1000000,153201
162,2,1,1000000,153260
163,2,0,1000000,153327
164,1,0,1000000,154530
165,0,2,1000000,155835
166,0,2,1000000,156440
167,2,0,1000000,157106
168,0,1,1000000,157182
169,0,2,1000000,159092
170,2,0,1000000,160059
171,2,1,1000000,161195
172,2,1,1000000,162985
173,1,2,1000000,163209
174,1,0,1000000,165057
175,2,1,1000000,166156
176,2,1,1000000,166537
177,1,2,1000000,166544
178,1,0,1000000,167277
179,0,2,1000000,170542
180,1,2,1000000,171722
181,2,1,1000000,172728
182,0,1,1000000,172919
183,1,0,1000000,175601
184,1,0,1000000,175907
185,0,1,1000000,176792
186,2,1,1000000,177933
187,2,0,1000000,177975
188,1,2,1000000,180253
189,1,0,1000000,181012
190,1,0,1000000,181162
191,1,0,1000000,181236
192,0,2,1000000,182255
193,0,1,1000000,182390
194,2,1,1000000,182577
195,2,1,1000000,183324
196,1,2,1000000,183590
197,1,2,1000000,184286
198,0,1,1000000,190446
199,1,0,1000000,190640
200,1,2,1000000,191643
201,1,0,1000000,191927
202,2,0,1000000,192101
203,2,0,1000000,192197
204,2,1,1000000,192479
205,1,2,1000000,192617
206,1,0,1000000,193088
207,1,2,1000000,194249
208,1,0,1000000,195814
209,0,1,1000000,196926
210,1,0,1000000,197012
211,2,1,1000000,198748
212,1,0,1000000,199063
213,0,2,1000000,199983
214,2,0,1000000,200378
215,0,1,1000000,200441
216,1,2,1000000,201848
217,2,1,1000000,202175
218,1,2,1000000,203176
219,1,2,1000000,203234
220,2,1,1000000,203271
221,2,0,1000000,203689
222,1,0,1000000,208422
223,0,1,1000000,209618
224,0,1,1000000,210337
225,2,1,1000000,210501
226,0,2,1000000,210885
227,2,0,1000000,211433
228,1,0,1000000,211845
229,0,1,1000000,212134
230,0,2,1000000,212773
231,2,1,1000000,214049
232,2,0,1000000,215111
233,2,1,1000000,215221
234,0,2,1000000,218680
235,0,2,1000000,219552
236,2,1,1000000,219886
237,0,2,1000000,222423
238,2,0,1000000,223660
239,0,2,1000000,224811
240,2,1,1000000,225400
241,0,1,1000000,225723
242,2,1,1000000,226046
243,1,2,1000000,227185
244,0,2,1000000,228368
245,0,2,1000000,229465
246,0,1,1000000,229665
247,0,1,1000000,230800
248,0,2,1000000,231013
249,2,1,1000000,231040
250,1,2,1000000,231219
251,2,0,1000000,232251
252,0,2,1000000,232300
253,0,1,1000000,233041
254,0,2,1000000,233050
255,1,2,1000000,233252
256,0,1,1000000,233993
257,0,2,1000000,234972
258,2,1,1000000,235488
259,2,0,1000000,236859
260,1,2,1000000,237366
261,1,0,1000000,238103
262,0,1,1000000,239726
263,1,0,1000000,240039
264,2,1,1000000,240897
265,2,1,1000000,240950
266,1,2,1000000,241355
267,1,0,1000000,242878
268,0,1,1000000,246391
269,2,0,1000000,248356
270,0,1,1000000,248693
271,2,0,1000000,248921
272,1,0,1000000,249044
273,1,2,1000000,249715
274,0,2,1000000,250754
275,0,1,1000000,251022
276,0,1,1000000,251165
277,0,2,1000000,252785
278,2,1,1000000,255885
279,2,0,1000000,256769
280,1,2,1000000,257023
281,0,1,1000000,257231
282,0,1,1000000,257691
283,2,0,1000000,257751
284,0,2,1000000,258447
285,2,1,1000000,258756
286,0,2,1000000,259506
287,1,0,1000000,259512
288,1,2,1000000,260351
289,2,1,1000000,261156
290,1,2,1000000,262219
291,1,0,1000000,262273
292,2,1,1000000,266894
293,1,2,1000000,267205
294,0,1,1000000,267422
295,2,0,1000000,268001
296,1,2,1000000,268856
297,0,1,1000000,269432
298,2,0,1000000,269608
299,2,0,1000000,271537
300,1,2,1000000,271712
301,0,1,1000000,272513
302,2,0,1000000,273183
303,2,0,1000000,274414
304,1,0,1000000,274595
305,0,1,1000000,275531
306,1,2,1000000,276404
307,2,1,1000000,277129
308,1,0,1000000,278082
309,2,1,1000000,278316
310,2,1,1000000,278949
311,0,1,1000000,279300
312,0,1,1000000,279879
313,0,1,1000000,280558
314,0,1,1000000,283807
315,0,2,1000000,284222
316,1,0,1000000,284300
317,1,2,1000000,284729
318,2,0,1000000,285452
319,2,1,1000000,285946
320,0,2,1000000,286589
321,0,1,1000000,290145
322,2,0,1000000,290997
323,1,0,1000000,291184
324,2,1,1000000,298481
325,0,2,1000000,298779
326,0,2,1000000,301054
327,2,0,1000000,302545
328,1,2,1000000,303076
329,0,2,1000000,303203
330,1,2,1000000,305709
331,1,2,1000000,308130
332,1,2,1000000,310260
333,1,0,1000000,311683
334,2,0,1000000,312084
335,0,1,1000000,312094
336,2,1,1000000,312411
337,1,0,1000000,314357
338,1,2,1000000,314399
339,2,1,1000000,319023
340,0,2,1000000,319347
341,0,1,1000000,320352
342,1,2,1000000,320505
343,1,0,1000000,324057
344,2,1,1000000,324549
345,0,2,1000000,327365
346,2,1,1000000,329645
347,0,1,1000000,331072
348,1,0,1000000,332907
349,0,1,1000000,333318
350,1,0,1000000,334546
351,0,1,1000000,335648
352,1,0,1000000,335828
353,2,0,1000000,336371
354,0,1,1000000,336832
355,0,1,1000000,339353
356,1,2,1000000,341334
357,0,1,1000000,341857
358,2,0,1000000,342538
359,0,2,1000000,342561
360,0,2,1000000,344265
361,2,0,1000000,346388
362,0,2,1000000,348036
363,1,0,1000000,348777
364,1,0,1000000,349696
365,0,2,1000000,349974
366,1,2,1000000,350605
367,0,2,1000000,353885
368,0,1,1000000,354094
369,1,0,1000000,356039
370,2,0,1000000,356447
371,2,0,1000000,357036
372,0,2,1000000,358973
373,1,0,1000000,359395
374,2,1,1000000,359983
375,1,2,1000000,360429
376,0,1,1000000,361467
377,2,0,1000000,362524
378,2,1,1000000,364046
379,1,2,1000000,365058
380,1,2,1000000,365245
381,2,1,1000000,366044
382,0,2,1000000,368719
383,1,2,1000000,370807
384,0,2,1000000,371082
385,1,0,1000000,372390
386,1,2,1000000,373857
387,2,1,1000000,374000
388,0,1,1000000,374884
389,0,2,1000000,376162
390,2,0,1000000,378103
391,0,2,1000000,378857
392,0,1,1000000,379034
393,1,2,1000000,379117
394,0,1,1000000,379300
395,2,1,1000000,380219
396,1,0,1000000,381244
397,1,2,1000000,384929
398,1,2,1000000,384951
399,0,1,1000000,385698
400,2,1,1000000,385787
401,2,1,1000000,385787
402,0,2,1000000,386351
403,0,1,1000000,387209
404,0,1,1000000,387219
405,2,0,1000000,387647
406,0,2,1000000,387752
407,2,0,1000000,389871
408,1,2,1000000,390710
409,0,1,1000000,391960
410,0,2,1000000,392138
411,0,1,1000000,392306
412,0,1,1000000,393413
413,0,1,1000000,394215
414,0,2,1000000,394388
415,1,0,1000000,398076
416,0,1,1000000,399680
417,2,0,1000000,402957
418,0,2,1000000,404337
419,0,1,1000000,405898
420,1,0,1000000,408430
421,2,1,1000000,413527
422,2,1,1000000,416014
423,1,2,1000000,417231
424,1,2,1000000,418477
425,0,2,1000000,420185
426,2,0,1000000,420463
427,0,1,1000000,421403
428,2,1,1000000,422494
429,2,0,1000000,422525
430,0,2,1000000,422877
431,0,1,1000000,424595
432,0,1,1000000,425545
433,2,1,1000000,426450
434,1,2,1000000,426870
435,2,0,1000000,426892
436,1,0,1000000,427200
437,1,0,1000000,431137
438,1,2,1000000,431597
439,1,2,1000000,431753
440,1,2,1000000,432374
441,0,2,1000000,432579
442,0,1,1000000,433737
443,1,0,1000000,435008
444,1,0,1000000,436465
445,2,1,1000000,437420
446,1,0,1000000,438382
447,1,0,1000000,438523
448,2,1,1000000,439839
449,2,1,1000000,440090
450,0,2,1000000,441027
451,2,0,1000000,441759
452,1,0,1000000,443857
453,0,2,1000000,443877
454,2,1,1000000,445781
455,2,1,1000000,445877
456,2,0,1000000,445880
457,1,0,1000000,446188
458,0,2,1000000,447498
459,2,1,1000000,448371
460,0,1,1000000,449590
461,1,0,1000000,451830
462,0,2,1000000,454456
463,1,2,1000000,460076
464,0,1,1000000,461432
465,2,1,1000000,462203
466,0,1,1000000,463491
467,0,1,1000000,463710
468,0,1,1000000,463788
469,1,0,1000000,465030
470,0,1,1000000,466460
471,2,1,1000000,468417
472,2,0,1000000,469374
473,1,2,1000000,469429
474,1,2,1000000,472232
475,2,0,1000000,475714
476,1,0,1000000,479547
477,0,1,1000000,481908
478,0,1,1000000,482114
479,2,0,1000000,482271
480,1,0,1000000,482957
481,2,0,1000000,483143
482,1,2,1000000,483524
483,1,0,1000000,483568
484,2,1,1000000,484158
485,2,0,1000000,484367
486,1,0,1000000,484376
487,2,0,1000000,484652
488,0,1,1000000,485328
489,2,0,1000000,486305
490,0,2,1000000,487719
491,1,0,1000000,487876
492,2,1,1000000,487928
493,1,2,1000000,489195
494,2,1,1000000,489540
495,0,2,1000000,490602
496,2,1,1000000,491515
497,0,1,1000000,492421
498,1,2,1000000,492620
499,0,2,1000000,494369
500,0,1,1000000,494369
501,1,0,1000000,495596
502,0,2,1000000,497625
503,1,0,1000000,500028
504,2,0,1000000,501339
505,0,2,1000000,503171
506,0,2,1000000,505682
507,2,1,1000000,506724
508,0,2,1000000,507759
509,1,2,1000000,507769
510,2,0,1000000,508406
511,2,1,1000000,508840
512,1,0,1000000,510442
513,1,2,1000000,510826
514,1,2,1000000,514028
515,2,0,1000000,514957
516,1,0,1000000,515202
517,2,0,1000000,515668
518,2,1,1000000,516055
519,0,1,1000000,516467
520,0,2,1000000,517346
521,0,1,1000000,517378
522,1,0,1000000,518877
523,1,2,1000000,519293
524,1,0,1000000,521150
525,0,2,1000000,521422
526,0,2,1000000,522579
527,1,0,1000000,523093
528,0,2,1000000,523966
529,1,2,1000000,524910
530,1,2,1000000,525003
531,2,0,1000000,525361
532,2,1,1000000,526317
533,1,0,1000000,528601
534,2,0,1000000,531755
535,2,0,1000000,534009
536,1,0,1000000,534981
537,0,2,1000000,535319
538,2,1,1000000,535461
539,0,2,1000000,536051
540,0,1,1000000,537565
541,1,0,1000000,538137
542,1,0,1000000,538967
543,1,2,1000000,539970
544,0,1,1000000,544201
545,2,1,1000000,544683
546,0,2,1000000,546992
547,0,2,1000000,547502
548,0,2,1000000,547595
549,2,0,1000000,547924
550,1,0,1000000,547973
551,0,1,1000000,548013
552,0,1,1000000,549275
553,2,0,1000000,551399
554,1,2,1000000,553354
555,0,2,1000000,554425
556,2,1,1000000,556415
557,0,1,1000000,557138
558,2,0,1000000,557572
559,1,0,1000000,558089
560,2,1,1000000,559051
561,1,0,1000000,559082
562,0,2,1000000,559483
563,0,1,1000000,560224
564,0,1,1000000,560484
565,2,1,1000000,560631
566,0,2,1000000,560880
567,1,2,1000000,563631
568,1,2,1000000,563874
569,1,2,1000000,564267
570,0,2,1000000,564974
571,2,1,1000000,565434
572,2,1,1000000,565575
573,2,1,1000000,565869
574,0,2,1000000,566178
575,0,1,1000000,566707
576,1,2,1000000,567526
577,0,1,1000000,568708
578,2,1,1000000,568723
579,0,2,1000000,570788
580,0,2,1000000,572512
581,0,2,1000000,572909
582,2,0,1000000,573347
583,1,0,1000000,573610
584,1,0,1000000,574151
585,2,0,1000000,574935
586,0,1,1000000,577028
587,0,1,1000000,580996
588,2,1,1000000,581082
589,1,2,1000000,584023
590,2,0,1000000,585227
591,0,2,1000000,585376
592,0,1,1000000,586260
593,1,0,1000000,587214
594,0,2,1000000,588057
595,2,1,1000000,589947
596,0,2,1000000,590528
597,2,0,1000000,590768
598,2,1,1000000,591871
599,2,0,1000000,591899
600,2,0,1000000,592405
601,1,2,1000000,593371
602,0,2,1000000,593840
603,0,1,1000000,595246
604,0,2,1000000,595396
605,0,2,1000000,595558
606,2,1,1000000,595700
607,0,1,1000000,595726
608,1,0,1000000,595828
609,0,2,1000000,596341
610,0,1,1000000,597229
611,2,0,1000000,599136
612,1,2,1000000,599580
613,2,1,1000000,601236
614,2,0,1000000,602666
615,1,0,1000000,605370
616,2,0,1000000,606307
617,1,2,1000000,607370
618,1,0,1000000,607435
619,2,1,1000000,607627
620,2,1,1000000,609060
621,1,2,1000000,609976
622,1,0,1000000,610327
623,1,0,1000000,611472
624,0,2,1000000,612752
625,0,2,1000000,612865
626,0,2,1000000,613153
627,2,0,1000000,613331
628,2,0,1000000,617106
629,0,1,1000000,618722
630,2,0,1000000,619484
631,1,2,1000000,619891
632,1,0,1000000,621468
633,2,1,1000000,621829
634,2,1,1000000,622554
635,0,2,1000000,623126
636,1,2,1000000,623871
637,0,1,1000000,625133
638,2,1,1000000,625801
639,0,1,1000000,628057
640,1,2,1000000,628108
641,2,0,1000000,628327
642,0,2,1000000,628939
643,1,0,1000000,628942
644,2,1,1000000,629311
645,2,1,1000000,630981
646,2,0,1000000,631694
647,0,2,1000000,633200
648,2,0,1000000,633309
649,2,0,1000000,635150
650,0,2,1000000,635773
651,1,0,1000000,635904
652,2,1,1000000,636123
653,0,1,1000000,636947
654,1,0,1000000,637250
655,0,1,1000000,639372
656,0,2,1000000,640004
657,1,2,1000000,641589
658,0,1,1000000,642854
659,2,0,1000000,643964
660,2,1,1000000,644086
661,0,2,1000000,644393
662,1,2,1000000,645765
663,2,1,1000000,646749
664,1,0,1000000,646905
665,0,1,1000000,647253
666,2,1,1000000,649580
667,1,2,1000000,649961
668,0,1,1000000,650204
669,1,0,1000000,651619
670,1,0,1000000,655283
671,1,2,1000000,657257
672,1,2,1000000,657576
673,1,2,1000000,658365
674,1,2,1000000,658989
675,0,2,1000000,659707
676,2,0,1000000,661499
677,2,1,1000000,661766
678,1,2,1000000,662050
679,1,2,1000000,663916
680,0,2,1000000,664716
681,1,2,1000000,664856
682,2,0,1000000,665709
683,2,1,1000000,665721
684,1,2,1000000,667535
685,1,0,1000000,670032
686,0,2,1000000,670499
687,0,2,1000000,672056
688,1,2,1000000,672719
689,2,0,1000000,672833
690,1,0,1000000,672864
691,1,0,1000000,673041
692,1,0,1000000,673741
693,1,2,1000000,674215
694,2,0,1000000,675665
695,1,0,1000000,677786
696,2,1,1000000,679586
697,0,1,1000000,679916
698,0,2,1000000,681005
699,0,2,1000000,681040
700,1,2,1000000,682464
701,0,2,1000000,685776
702,1,2,1000000,686311
703,2,1,1000000,689102
704,0,2,1000000,689397
705,2,0,1000000,689414
706,1,0,1000000,691377
707,0,1,1000000,692873
708,1,2,1000000,693451
709,1,2,1000000,695673
710,0,1,1000000,696807
711,0,2,1000000,697465
712,1,0,1000000,697553
713,2,0,1000000,698461
714,2,0,1000000,698475
715,1,0,1000000,698892
716,2,0,1000000,699138
717,2,0,1000000,700181
718,1,0,1000000,700793
719,2,0,1000000,701382
720,2,0,1000000,703046
721,0,1,1000000,703140
722,1,0,1000000,703183
723,2,0,1000000,705541
724,1,0,1000000,706743
725,1,0,1000000,709489
726,0,2,1000000,709538
727,2,0,1000000,711092
728,0,2,1000000,711785
729,0,1,1000000,712812
730,1,2,1000000,712889
731,0,2,1000000,715853
732,0,2,1000000,718222
733,0,1,1000000,718313
734,1,0,1000000,718801
735,2,0,1000000,720552
736,2,0,1000000,722305
737,1,2,1000000,722823
738,1,0,1000000,722839
739,0,1,1000000,724455
740,2,0,1000000,728550
741,0,1,1000000,729593
742,1,2,1000000,732724
743,0,2,1000000,734348
744,2,1,1000000,735072
745,0,1,1000000,736475
746,2,1,1000000,737718
747,2,1,1000000,737850
748,2,1,1000000,738576
749,0,2,1000000,738834
750,0,2,1000000,740421
751,0,2,1000000,742776
752,2,1,1000000,743286
753,1,0,1000000,744352
754,0,2,1000000,744490
755,0,1,1000000,745192
756,1,2,1000000,746026
757,1,2,1000000,746450
758,2,0,1000000,749843
759,0,2,1000000,750384
760,1,0,1000000,750832
761,0,1,1000000,751000
762,1,2,1000000,752274
763,1,0,1000000,753909
764,2,0,1000000,754760
765,1,0,1000000,754910
766,1,0,1000000,754923
767,1,0,1000000,756079
768,2,1,1000000,758178
769,0,2,1000000,758934
770,0,1,1000000,759541
771,0,2,1000000,759616
772,2,0,1000000,760650
773,2,0,1000000,760695
774,2,1,1000000,761257
775,0,2,1000000,761642
776,0,1,1000000,763076
777,1,0,1000000,763177
778,2,1,1000000,763648
779,0,1,1000000,765573
780,1,2,1000000,765711
781,1,0,1000000,766589
782,2,1,1000000,766646
783,1,0,1000000,767143
784,2,1,1000000,767409
785,2,1,1000000,768031
786,0,1,1000000,768308
787,2,0,1000000,772395
788,0,1,1000000,774941
789,0,2,1000000,775281
790,0,2,1000000,775501
791,2,1,1000000,775578
792,0,1,1000000,776989
793,2,0,1000000,778220
794,2,1,1000000,778983
795,2,0,1000000,779628
796,2,1,1000000,781220
797,2,1,1000000,784820
798,1,2,1000000,784841
799,1,2,1000000,785053
800,1,0,1000000,785437
801,2,0,1000000,786737
802,1,2,1000000,787974
803,2,1,1000000,788018
804,1,0,1000000,788642
805,2,1,1000000,789529
806,2,0,1000000,790787
807,1,2,1000000,792229
808,2,0,1000000,794446
809,1,2,1000000,794537
810,2,1,1000000,794865
811,2,0,1000000,795777
812,1,0,1000000,796187
813,1,2,1000000,796595
814,2,0,1000000,799238
815,0,1,1000000,800015
816,0,1,1000000,800702
817,0,1,1000000,802502
818,1,0,1000000,804985
819,1,2,1000000,809576
820,1,0,1000000,810696
821,0,2,1000000,813508
822,0,1,1000000,817076
823,0,1,1000000,817547
824,0,1,1000000,817712
825,2,1,1000000,817767
826,1,2,1000000,818043
827,2,1,1000000,819706
828,2,1,1000000,820312
829,2,0,1000000,821619
830,1,2,1000000,822929
831,1,0,1000000,823044
832,1,2,1000000,823197
833,2,1,1000000,824128
834,1,0,1000000,824838
835,2,0,1000000,828751
836,2,0,1000000,828916
837,2,1,1000000,832686
838,2,1,1000000,834868
839,0,1,1000000,835440
840,2,1,1000000,835942
841,0,2,1000000,836870
842,2,1,1000000,838038
843,2,1,1000000,839066
844,0,2,1000000,840589
845,1,2,1000000,840686
846,1,2,1000000,841089
847,1,0,1000000,842447
848,1,0,1000000,842966
849,2,1,1000000,843201
850,1,2,1000000,843530
851,2,0,1000000,844200
852,2,0,1000000,846926
853,2,0,1000000,847938
854,2,0,1000000,847942
855,2,0,1000000,848689
856,2,1,1000000,849034
857,1,2,1000000,851104
858,1,2,1000000,855823
859,1,2,1000000,858076
860,2,0,1000000,858376
861,2,1,1000000,859169
862,1,2,1000000,860565
863,2,0,1000000,861098
864,2,0,1000000,861614
865,0,1,1000000,862876
866,0,1,1000000,863548
867,1,0,1000000,864004
868,0,2,1000000,864022
869,0,1,1000000,864790
870,0,2,1000000,865530
871,1,0,1000000,866059
872,0,1,1000000,866395
873,2,1,1000000,867374
874,1,0,1000000,870217
875,0,2,1000000,871078
876,0,1,1000000,872428
877,2,0,1000000,872560
878,0,1,1000000,873476
879,1,0,1000000,873722
880,1,2,1000000,874298
881,2,1,1000000,874894
882,2,1,1000000,876800
883,0,2,1000000,876871
884,1,0,1000000,877301
885,0,1,1000000,878260
886,0,1,1000000,879706
887,1,2,1000000,881434
888,2,1,1000000,881856
889,2,1,1000000,883237
890,2,0,1000000,883358
891,2,1,1000000,884457
892,1,0,1000000,885415
893,0,2,1000000,886181
894,2,0,1000000,886658
895,2,0,1000000,886837
896,0,1,1000000,887760
897,2,0,1000000,889647
898,1,0,1000000,890056
899,1,2,1000000,890259
900,0,2,1000000,892017
901,2,0,1000000,892633
902,0,1,1000000,893523
903,1,2,1000000,893741
904,2,1,1000000,895960
905,1,2,1000000,896216
906,0,2,1000000,896390
907,1,2,1000000,896951
908,2,1,1000000,901222
909,0,1,1000000,901408
910,1,0,1000000,902452
911,0,1,1000000,904546
912,1,2,1000000,906125
913,2,1,1000000,906477
914,0,1,1000000,906992
915,2,0,1000000,907208
916,1,2,1000000,907358
917,2,0,1000000,908423
918,2,0,1000000,908829
919,1,2,1000000,908858
920,1,2,1000000,909528
921,2,1,1000000,909749
922,0,2,1000000,910140
923,0,2,1000000,910904
924,1,0,1000000,911729
925,2,0,1000000,912868
926,0,2,1000000,914676
927,0,1,1000000,915576
928,0,2,1000000,917226
929,2,0,1000000,917647
930,1,0,1000000,917826
931,0,2,1000000,918141
932,0,2,1000000,918916
933,2,1,1000000,919061
934,2,0,1000000,920463
935,0,1,1000000,923018
936,2,0,1000000,923462
937,2,0,1000000,924952
938,1,2,1000000,925934
939,0,1,1000000,927554
940,1,2,1000000,928049
941,1,2,1000000,929493
942,0,2,1000000,929601
943,1,0,1000000,930445
944,1,0,1000000,931059
945,2,1,1000000,931433
946,1,0,1000000,932009
947,1,0,1000000,932622
948,2,1,1000000,932861
949,1,2,1000000,933006
950,2,1,1000000,934665
951,0,2,1000000,935206
952,0,2,1000000,939437
953,2,1,1000000,940219
954,1,2,1000000,941221
955,0,1,1000000,942096
956,0,2,1000000,946543
957,0,1,1000000,947529
958,1,2,1000000,947578
959,0,2,1000000,947911
960,1,0,1000000,949508
961,0,1,1000000,949994
962,0,1,1000000,949994
963,0,2,1000000,951058
964,0,1,1000000,953855
965,1,0,1000000,955837
966,2,1,1000000,957056
967,1,0,1000000,957406
968,1,0,1000000,961003
969,1,2,1000000,961238
970,0,1,1000000,962494
971,0,2,1000000,964088
972,0,1,1000000,964587
973,1,0,1000000,964604
974,2,0,1000000,964604
975,2,0,1000000,965251
976,0,2,1000000,965836
977,1,2,1000000,967252
978,1,0,1000000,967633
979,2,0,1000000,967654
980,0,1,1000000,967903
981,2,1,1000000,969480
982,1,2,1000000,970553
983,0,2,1000000,970595
984,0,1,1000000,970677
985,2,0,1000000,970903
986,0,2,1000000,973266
987,2,1,1000000,973480
988,1,0,1000000,975127
989,0,1,1000000,975499
990,1,2,1000000,975885
991,1,2,1000000,976344
992,2,1,1000000,977519
993,2,0,1000000,977833
994,0,2,1000000,978529
995,1,0,1000000,979192
996,1,2,1000000,980270
997,1,2,1000000,981034
998,2,0,1000000,982468
999,0,1,1000000,982646
1000,1,0,1000000,984016
1001,0,1,1000000,984222
1002,1,0,1000000,984284
1003,2,1,1000000,986465
1004,1,0,1000000,987601
1005,1,0,1000000,988410
1006,2,1,1000000,988581
1007,2,0,1000000,990307
1008,1,0,1000000,991458
1009,0,1,1000000,992532
1010,1,2,1000000,994354
1011,1,2,1000000,994459
1012,0,1,1000000,994984
1013,2,1,1000000,995005
1014,1,2,1000000,995483
1015,1,0,1000000,995490
1016,1,0,1000000,996868
1017,0,2,1000000,998629
1018,2,0,1000000,998769
1019,2,0,1000000,998798
1020,2,0,1000000,999003
1021,0,2,1000000,1000795
1022,0,2,1000000,1001076
1023,2,1,1000000,1001767
1024,0,1,1000000,1002189
1025,1,2,1000000,1002231
1026,2,0,1000000,1002706
1027,2,0,1000000,1003941
1028,1,0,1000000,1004463
1029,2,1,1000000,1004786
1030,1,2,1000000,1006000
1031,1,2,1000000,1006648
1032,2,1,1000000,1008732
1033,0,2,1000000,1010274
1034,1,2,1000000,1010582
1035,1,0,1000000,1011731
1036,2,1,1000000,1012590
1037,1,0,1000000,1012904
1038,2,1,1000000,1014701
1039,0,1,1000000,1014863
1040,2,1,1000000,1015930
1041,0,2,1000000,1015981
1042,1,0,1000000,1017900
1043,1,0,1000000,1018019
1044,0,1,1000000,1018514
1045,0,2,1000000,1019169
1046,1,0,1000000,1020125
1047,1,0,1000000,1020714
1048,2,1,1000000,1020973
1049,0,1,1000000,1022975
1050,1,0,1000000,1023613
1051,2,1,1000000,1023808
1052,0,1,1000000,1024003
1053,2,1,1000000,1024089
1054,0,1,1000000,1024297
1055,2,1,1000000,1025106
1056,2,1,1000000,1025616
1057,1,0,1000000,1027580
1058,0,1,1000000,1028380
1059,1,2,1000000,1028488
1060,2,1,1000000,1033915
1061,0,2,1000000,1034621
1062,2,1,1000000,1035245
1063,1,0,1000000,1037601
1064,2,1,1000000,1038516
