id,channel_id,counter_edge_id,from_node_id,to_node_id,balance,fee_base,fee_proportional,min_htlc,timelock,is_closed,tot_flows
155,77,154,98,6,6910659,1879047679,140730372205552,140621189054208,-335066498,0,0
156,78,157,7,18,8226812,1879047679,140730372205552,140621189054208,-335066498,0,0
157,78,156,18,7,8226812,1879047679,140730372205552,140621189054208,-335066498,0,0
158,79,159,7,31,8430439,1879047679,140730372205552,140621189054208,-335066498,0,0
159,79,158,31,7,8430439,1879047679,140730372205552,140621189054208,-335066498,0,0
160,80,161,7,32,8207310,1879047679,140730372205552,140621189054208,-335066498,0,0
161,80,160,32,7,8207310,1879047679,140730372205552,140621189054208,-335066498,0,0
162,81,163,7,34,10495406,1879047679,140730372205552,140621189054208,-335066498,0,0
163,81,162,34,7,10495406,1879047679,140730372205552,140621189054208,-335066498,0,0
164,82,165,7,36,8680128,1879047679,140730372205552,140621189054208,-335066498,0,0
165,82,164,36,7,8680128,1879047679,140730372205552,140621189054208,-335066498,0,0
166,83,167,7,37,7999257,1879047679,140730372205552,140621189054208,-335066498,0,0
167,83,166,37,7,7999257,1879047679,140730372205552,140621189054208,-335066498,0,0
168,84,169,7,43,8881150,1879047679,140730372205552,140621189054208,-335066498,0,0
169,84,168,43,7,8881150,1879047679,140730372205552,140621189054208,-335066498,0,0
170,85,171,7,44,9383680,1879047679,140730372205552,140621189054208,-335066498,0,0
171,85,170,44,7,9383680,1879047679,140730372205552,140621189054208,-335066498,0,0
172,86,173,7,60,9898778,1879047679,140730372205552,140621189054208,-335066498,0,0
173,86,172,60,7,9898778,1879047679,140730372205552,140621189054208,-335066498,0,0
174,87,175,7,79,9237148,1879047679,140730372205552,140621189054208,-335066498,0,0
175,87,174,79,7,9237148,1879047679,140730372205552,140621189054208,-335066498,0,0
176,88,177,7,83,9006404,1879047679,140730372205552,140621189054208,-335066498,0,0
177,88,176,83,7,9006404,1879047679,140730372205552,140621189054208,-335066498,0,0
178,89,179,7,85,8924981,1879047679,140730372205552,140621189054208,-335066498,0,0
179,89,178,85,7,8924981,1879047679,140730372205552,140621189054208,-335066498,0,0
180,90,181,7,99,10047729,1879047679,140730372205552,140621189054208,-335066498,0,0
181,90,180,99,7,10047729,1879047679,140730372205552,140621189054208,-335066498,0,0
182,91,183,8,17,10108263,1879047679,140730372205552,140621189054208,-335066498,0,0
183,91,182,17,8,10108263,1879047679,140730372205552,140621189054208,-335066498,0,0
184,92,185,8,32,8431492,1879047679,140730372205552,140621189054208,-335066498,0,0
185,92,184,32,8,8431492,1879047679,140730372205552,140621189054208,-335066498,0,0
186,93,187,8,34,8645162,1879047679,140730372205552,140621189054208,-335066498,0,0
187,93,186,34,8,8645162,1879047679,140730372205552,140621189054208,-335066498,0,0
188,94,189,8,37,10488465,1879047679,140730372205552,140621189054208,-335066498,0,0
189,94,188,37,8,10488465,1879047679,140730372205552,140621189054208,-335066498,0,0
190,95,191,8,55,8821669,1879047679,140730372205552,140621189054208,-335066498,0,0
191,95,190,55,8,8821669,1879047679,140730372205552,140621189054208,-335066498,0,0
192,96,193,8,63,9332132,1879047679,140730372205552,140621189054208,-335066498,0,0
193,96,192,63,8,9332132,1879047679,140730372205552,140621189054208,-335066498,0,0
194,97,195,8,77,8576057,1879047679,140730372205552,140621189054208,-335066498,0,0
195,97,194,77,8,8576057,1879047679,140730372205552,140621189054208,-335066498,0,0
196,98,197,8,80,8998489,1879047679,140730372205552,140621189054208,-335066498,0,0
197,98,196,80,8,8998489,1879047679,140730372205552,140621189054208,-335066498,0,0
198,99,199,8,87,8720310,1879047679,140730372205552,140621189054208,-335066498,0,0
199,99,198,87,8,8720310,1879047679,140730372205552,140621189054208,-335066498,0,0
200,100,201,8,88,9424487,1879047679,140730372205552,140621189054208,-335066498,0,0
201,100,200,88,8,9424487,1879047679,140730372205552,140621189054208,-335066498,0,0
202,101,203,8,94,10762816,1879047679,140730372205552,140621189054208,-335066498,0,0
203,101,202,94,8,10762816,1879047679,140730372205552,140621189054208,-335066498,0,0
204,102,205,9,10,9904113,1879047679,140730372205552,140621189054208,-335066498,0,0
205,102,204,10,9,9904113,1879047679,140730372205552,140621189054208,-335066498,0,0
206,103,207,9,15,11750226,1879047679,140730372205552,140621189054208,-335066498,0,0
207,103,206,15,9,11750226,1879047679,140730372205552,140621189054208,-335066498,0,0
208,104,209,9,19,7672531,1879047679,140730372205552,140621189054208,-335066498,0,0
209,104,208,19,9,7672531,1879047679,140730372205552,140621189054208,-335066498,0,0
210,105,211,9,40,9153522,1879047679,140730372205552,140621189054208,-335066498,0,0
211,105,210,40,9,9153522,1879047679,140730372205552,140621189054208,-335066498,0,0
212,106,213,9,42,8883238,1879047679,140730372205552,140621189054208,-335066498,0,0
213,106,212,42,9,8883238,1879047679,140730372205552,140621189054208,-335066498,0,0
214,107,215,9,43,8061838,1879047679,140730372205552,140621189054208,-335066498,0,0
215,107,214,43,9,8061838,1879047679,140730372205552,140621189054208,-335066498,0,0
216,108,217,9,69,8786359,1879047679,140730372205552,140621189054208,-335066498,0,0
217,108,216,69,9,8786359,1879047679,140730372205552,140621189054208,-335066498,0,0
218,109,219,9,80,8735630,1879047679,140730372205552,140621189054208,-335066498,0,0
219,109,218,80,9,8735630,1879047679,140730372205552,140621189054208,-335066498,0,0
220,110,221,10,17,9623275,1879047679,140730372205552,140621189054208,-335066498,0,0
221,110,220,17,10,9623275,1879047679,140730372205552,140621189054208,-335066498,0,0
222,111,223,10,36,9486832,1879047679,140730372205552,140621189054208,-335066498,0,0
223,111,222,36,10,9486832,1879047679,140730372205552,140621189054208,-335066498,0,0
224,112,225,10,43,7079730,1879047679,140730372205552,140621189054208,-335066498,0,0
225,112,224,43,10,7079730,1879047679,140730372205552,140621189054208,-335066498,0,0
226,113,227,10,52,8413379,1879047679,140730372205552,140621189054208,-335066498,0,0
227,113,226,52,10,8413379,1879047679,140730372205552,140621189054208,-335066498,0,0
228,114,229,10,60,8563048,1879047679,140730372205552,140621189054208,-335066498,0,0
229,114,228,60,10,8563048,1879047679,140730372205552,140621189054208,-335066498,0,0
230,115,231,10,86,9403698,1879047679,140730372205552,140621189054208,-335066498,0,0
231,115,230,86,10,9403698,1879047679,140730372205552,140621189054208,-335066498,0,0
232,116,233,10,91,8820763,1879047679,140730372205552,140621189054208,-335066498,0,0
233,116,232,91,10,8820763,1879047679,140730372205552,140621189054208,-335066498,0,0
234,117,235,11,18,8710166,1879047679,140730372205552,140621189054208,-335066498,0,0
235,117,234,18,11,8710166,1879047679,140730372205552,140621189054208,-335066498,0,0
236,118,237,11,22,8785140,1879047679,140730372205552,140621189054208,-335066498,0,0
237,118,236,22,11,8785140,1879047679,140730372205552,140621189054208,-335066498,0,0
238,119,239,11,35,9730122,1879047679,140730372205552,140621189054208,-335066498,0,0
239,119,238,35,11,9730122,1879047679,140730372205552,140621189054208,-335066498,0,0
240,120,241,11,53,7032595,1879047679,140730372205552,140621189054208,-335066498,0,0
241,120,240,53,11,7032595,1879047679,140730372205552,140621189054208,-335066498,0,0
242,121,243,11,56,9304419,1879047679,140730372205552,140621189054208,-335066498,0,0
243,121,242,56,11,9304419,1879047679,140730372205552,140621189054208,-335066498,0,0
244,122,245,11,57,9482890,1879047679,140730372205552,140621189054208,-335066498,0,0
245,122,244,57,11,9482890,1879047679,140730372205552,140621189054208,-335066498,0,0
246,123,247,11,76,9556346,1879047679,140730372205552,140621189054208,-335066498,0,0
247,123,246,76,11,9556346,1879047679,140730372205552,140621189054208,-335066498,0,0
248,124,249,11,85,8540690,1879047679,140730372205552,140621189054208,-335066498,0,0
249,124,248,85,11,8540690,1879047679,140730372205552,140621189054208,-335066498,0,0
250,125,251,11,96,8756304,1879047679,140730372205552,140621189054208,-335066498,0,0
251,125,250,96,11,8756304,1879047679,140730372205552,140621189054208,-335066498,0,0
252,126,253,12,16,9572854,1879047679,140730372205552,140621189054208,-335066498,0,0
253,126,252,16,12,9572854,1879047679,140730372205552,140621189054208,-335066498,0,0
254,127,255,12,36,8122208,1879047679,140730372205552,140621189054208,-335066498,0,0
255,127,254,36,12,8122208,1879047679,140730372205552,140621189054208,-335066498,0,0
256,128,257,12,40,8158606,1879047679,140730372205552,140621189054208,-335066498,0,0
257,128,256,40,12,8158606,1879047679,140730372205552,140621189054208,-335066498,0,0
258,129,259,12,50,6279608,1879047679,140730372205552,140621189054208,-335066498,0,0
259,129,258,50,12,6279608,1879047679,140730372205552,140621189054208,-335066498,0,0
260,130,261,12,69,9570688,1879047679,140730372205552,140621189054208,-335066498,0,0
261,130,260,69,12,9570688,1879047679,140730372205552,140621189054208,-335066498,0,0
262,131,263,12,73,9186898,1879047679,140730372205552,140621189054208,-335066498,0,0
263,131,262,73,12,9186898,1879047679,140730372205552,140621189054208,-335066498,0,0
264,132,265,12,79,7813184,1879047679,140730372205552,140621189054208,-335066498,0,0
265,132,264,79,12,7813184,1879047679,140730372205552,140621189054208,-335066498,0,0
266,133,267,12,80,7554553,1879047679,140730372205552,140621189054208,-335066498,0,0
267,133,266,80,12,7554553,1879047679,140730372205552,140621189054208,-335066498,0,0
268,134,269,12,83,9423608,1879047679,140730372205552,140621189054208,-335066498,0,0
269,134,268,83,12,9423608,1879047679,140730372205552,140621189054208,-335066498,0,0
270,135,271,12,94,11251549,1879047679,140730372205552,140621189054208,-335066498,0,0
271,135,270,94,12,11251549,1879047679,140730372205552,140621189054208,-335066498,0,0
272,136,273,12,97,7684772,1879047679,140730372205552,140621189054208,-335066498,0,0
273,136,272,97,12,7684772,1879047679,140730372205552,140621189054208,-335066498,0,0
274,137,275,13,33,8591361,1879047679,140730372205552,140621189054208,-335066498,0,0
275,137,274,33,13,8591361,1879047679,140730372205552,140621189054208,-335066498,0,0
276,138,277,13,73,9262097,1879047679,140730372205552,140621189054208,-335066498,0,0
277,138,276,73,13,9262097,1879047679,140730372205552,140621189054208,-335066498,0,0
278,139,279,13,82,8420775,1879047679,140730372205552,140621189054208,-335066498,0,0
279,139,278,82,13,8420775,1879047679,140730372205552,140621189054208,-335066498,0,0
280,140,281,13,86,8292970,1879047679,140730372205552,140621189054208,-335066498,0,0
281,140,280,86,13,8292970,1879047679,140730372205552,140621189054208,-335066498,0,0
282,141,283,13,96,7656176,1879047679,140730372205552,140621189054208,-335066498,0,0
283,141,282,96,13,7656176,1879047679,140730372205552,140621189054208,-335066498,0,0
284,142,285,13,98,8271551,1879047679,140730372205552,140621189054208,-335066498,0,0
285,142,284,98,13,8271551,1879047679,140730372205552,140621189054208,-335066498,0,0
286,143,287,14,38,7555089,1879047679,140730372205552,140621189054208,-335066498,0,0
287,143,286,38,14,7555089,1879047679,140730372205552,140621189054208,-335066498,0,0
288,144,289,14,52,7925872,1879047679,140730372205552,140621189054208,-335066498,0,0
289,144,288,52,14,7925872,1879047679,140730372205552,140621189054208,-335066498,0,0
290,145,291,14,66,8313936,1879047679,140730372205552,140621189054208,-335066498,0,0
291,145,290,66,14,8313936,1879047679,140730372205552,140621189054208,-335066498,0,0
292,146,293,14,72,8784038,1879047679,140730372205552,140621189054208,-335066498,0,0
293,146,292,72,14,8784038,1879047679,140730372205552,140621189054208,-335066498,0,0
294,147,295,14,96,7471195,1879047679,140730372205552,140621189054208,-335066498,0,0
295,147,294,96,14,7471195,1879047679,140730372205552,140621189054208,-335066498,0,0
296,148,297,14,99,10594447,1879047679,140730372205552,140621189054208,-335066498,0,0
297,148,296,99,14,10594447,1879047679,140730372205552,140621189054208,-335066498,0,0
298,149,299,15,27,8908670,1879047679,140730372205552,140621189054208,-335066498,0,0
299,149,298,27,15,8908670,1879047679,140730372205552,140621189054208,-335066498,0,0
300,150,301,15,33,10607638,1879047679,140730372205552,140621189054208,-335066498,0,0
301,150,300,33,15,10607638,1879047679,140730372205552,140621189054208,-335066498,0,0
302,151,303,15,45,8909840,1879047679,140730372205552,140621189054208,-335066498,0,0
303,151,302,45,15,8909840,1879047679,140730372205552,140621189054208,-335066498,0,0
304,152,305,15,46,8964572,1879047679,140730372205552,140621189054208,-335066498,0,0
305,152,304,46,15,8964572,1879047679,140730372205552,140621189054208,-335066498,0,0
306,153,307,15,51,9893181,1879047679,140730372205552,140621189054208,-335066498,0,0
307,153,306,51,15,9893181,1879047679,140730372205552,140621189054208,-335066498,0,0
308,154,309,15,58,8632613,1879047679,140730372205552,140621189054208,-335066498,0,0
309,154,308,58,15,8632613,1879047679,140730372205552,140621189054208,-335066498,0,0
310,155,311,15,62,9748873,1879047679,140730372205552,140621189054208,-335066498,0,0
311,155,310,62,15,9748873,1879047679,140730372205552,140621189054208,-335066498,0,0
312,156,313,15,68,8370712,1879047679,140730372205552,140621189054208,-335066498,0,0
313,156,312,68,15,8370712,1879047679,140730372205552,140621189054208,-335066498,0,0
314,157,315,15,73,9166689,1879047679,140730372205552,140621189054208,-335066498,0,0
315,157,314,73,15,9166689,1879047679,140730372205552,140621189054208,-335066498,0,0
316,158,317,15,81,9678048,1879047679,140730372205552,140621189054208,-335066498,0,0
317,158,316,81,15,9678048,1879047679,140730372205552,140621189054208,-335066498,0,0
318,159,319,15,90,7135153,1879047679,140730372205552,140621189054208,-335066498,0,0
319,159,318,90,15,7135153,1879047679,140730372205552,140621189054208,-335066498,0,0
320,160,321,15,91,8489911,1879047679,140730372205552,140621189054208,-335066498,0,0
321,160,320,91,15,8489911,1879047679,140730372205552,140621189054208,-335066498,0,0
322,161,323,16,27,8964296,1879047679,140730372205552,140621189054208,-335066498,0,0
323,161,322,27,16,8964296,1879047679,140730372205552,140621189054208,-335066498,0,0
324,162,325,16,56,9100547,1879047679,140730372205552,140621189054208,-335066498,0,0
325,162,324,56,16,9100547,1879047679,140730372205552,140621189054208,-335066498,0,0
326,163,327,16,63,9534191,1879047679,140730372205552,140621189054208,-335066498,0,0
327,163,326,63,16,9534191,1879047679,140730372205552,140621189054208,-335066498,0,0
328,164,329,16,76,8682027,1879047679,140730372205552,140621189054208,-335066498,0,0
329,164,328,76,16,8682027,1879047679,140730372205552,140621189054208,-335066498,0,0
330,165,331,16,82,9207051,1879047679,140730372205552,140621189054208,-335066498,0,0
331,165,330,82,16,9207051,1879047679,140730372205552,140621189054208,-335066498,0,0
332,166,333,16,95,9455410,1879047679,140730372205552,140621189054208,-335066498,0,0
333,166,332,95,16,9455410,1879047679,140730372205552,140621189054208,-335066498,0,0
334,167,335,17,25,8404856,1879047679,140730372205552,140621189054208,-335066498,0,0
335,167,334,25,17,8404856,1879047679,140730372205552,140621189054208,-335066498,0,0
336,168,337,17,30,7723331,1879047679,140730372205552,140621189054208,-335066498,0,0
337,168,336,30,17,7723331,1879047679,140730372205552,140621189054208,-335066498,0,0
338,169,339,17,37,9732776,1879047679,140730372205552,140621189054208,-335066498,0,0
339,169,338,37,17,9732776,1879047679,140730372205552,140621189054208,-335066498,0,0
340,170,341,17,50,8558612,1879047679,140730372205552,140621189054208,-335066498,0,0
341,170,340,50,17,8558612,1879047679,140730372205552,140621189054208,-335066498,0,0
342,171,343,17,52,8374491,1879047679,140730372205552,140621189054208,-335066498,0,0
343,171,342,52,17,8374491,1879047679,140730372205552,140621189054208,-335066498,0,0
344,172,345,17,58,8236263,1879047679,140730372205552,140621189054208,-335066498,0,0
345,172,344,58,17,8236263,1879047679,140730372205552,140621189054208,-335066498,0,0
