id,channel_id,counter_edge_id,from_node_id,to_node_id,balance,fee_base,fee_proportional,min_htlc,timelock,is_closed,tot_flows
41,20,40,21,0,63639944,0,0,100,140,0,107
42,21,43,0,22,49299813,0,0,100,140,0,113
43,21,42,22,0,63299813,0,0,100,140,0,106
44,22,45,0,23,91661312,0,0,100,140,0,93
45,22,44,23,0,65661312,0,0,100,140,0,106
46,23,47,0,24,59730988,0,0,100,140,0,102
47,23,46,24,0,53730988,0,0,100,140,0,105
48,24,49,0,25,75109430,0,0,100,140,0,80
49,24,48,25,0,63109430,0,0,100,140,0,86
50,25,51,0,26,50917320,0,0,100,140,0,112
51,25,50,26,0,62917320,0,0,100,140,0,106
52,26,53,0,27,85931425,0,0,100,140,0,86
53,26,52,27,0,63931425,0,0,100,140,0,97
54,27,55,0,28,70979689,0,0,100,140,0,90
55,27,54,28,0,40979689,0,0,100,140,0,105
56,28,57,0,29,78365630,0,0,100,140,0,87
57,28,56,29,0,48365630,0,0,100,140,0,102
58,29,59,0,30,76325816,0,0,100,140,0,93
59,29,58,30,0,56325816,0,0,100,140,0,103
60,30,61,0,31,44487721,0,0,100,140,0,122
61,30,60,31,0,86487721,0,0,100,140,0,101
62,31,63,0,32,87234545,0,0,100,140,0,99
63,31,62,32,0,55234545,0,0,100,140,0,115
64,32,65,0,33,60056720,0,0,100,140,0,92
65,32,64,33,0,44056720,0,0,100,140,0,100
66,33,67,0,34,65448946,0,0,100,140,0,100
67,33,66,34,0,51448946,0,0,100,140,0,107
68,34,69,0,35,67278531,0,0,100,140,0,105
69,34,68,35,0,63278531,0,0,100,140,0,107
70,35,71,0,36,71322812,0,0,100,140,0,103
71,35,70,36,0,51322812,0,0,100,140,0,113
72,36,73,0,37,75103241,0,0,100,140,0,101
73,36,72,37,0,59103241,0,0,100,140,0,109
74,37,75,0,38,30533179,0,0,100,140,0,96
75,37,74,38,0,46533179,0,0,100,140,0,88
76,38,77,0,39,44584655,0,0,100,140,0,108
77,38,76,39,0,60584655,0,0,100,140,0,100
78,39,79,0,40,68968774,0,0,100,140,0,107
79,39,78,40,0,54968774,0,0,100,140,0,114
80,40,81,0,41,73110223,0,0,100,140,0,89
81,40,80,41,0,39110223,0,0,100,140,0,106
82,41,83,0,42,41853965,0,0,100,140,0,112
83,41,82,42,0,49853965,0,0,100,140,0,108
84,42,85,0,43,53849786,0,0,100,140,0,113
85,42,84,43,0,71849786,0,0,100,140,0,104
86,43,87,0,44,55076023,0,0,100,140,0,101
87,43,86,44,0,55076023,0,0,100,140,0,101
88,44,89,0,45,52666931,0,0,100,140,0,95
89,44,88,45,0,76666931,0,0,100,140,0,83
90,45,91,0,46,75365917,0,0,100,140,0,101
91,45,90,46,0,53365917,0,0,100,140,0,112
92,46,93,0,47,49219998,0,0,100,140,0,100
93,46,92,47,0,57219998,0,0,100,140,0,96
94,47,95,0,48,80738044,0,0,100,140,0,88
95,47,94,48,0,58738044,0,0,100,140,0,99
96,48,97,0,49,73553244,0,0,100,140,0,85
97,48,96,49,0,37553244,0,0,100,140,0,103
98,49,99,0,50,30850028,0,0,100,140,0,117
99,49,98,50,0,82850028,0,0,100,140,0,91
100,50,101,0,51,53002033,0,0,100,140,0,97
101,50,100,51,0,57002033,0,0,100,140,0,95
102,51,103,0,52,47376710,0,0,100,140,0,109
103,51,102,52,0,67376710,0,0,100,140,0,99
104,52,105,0,53,53397918,0,0,100,140,0,103
105,52,104,53,0,67397918,0,0,100,140,0,96
106,53,107,0,54,73322379,0,0,100,140,0,88
107,53,106,54,0,73322379,0,0,100,140,0,88
108,54,109,0,55,65991993,0,0,100,140,0,100
109,54,108,55,0,55991993,0,0,100,140,0,105
110,55,111,0,56,62684836,0,0,100,140,0,105
111,55,110,56,0,82684836,0,0,100,140,0,95
112,56,113,0,57,69806400,0,0,100,140,0,98
113,56,112,57,0,55806400,0,0,100,140,0,105
114,57,115,0,58,29466945,0,0,100,140,0,113
115,57,114,58,0,83466945,0,0,100,140,0,86
116,58,117,0,59,53420031,0,0,100,140,0,109
117,58,116,59,0,67420031,0,0,100,140,0,102
118,59,119,0,60,69140318,0,0,100,140,0,90
119,59,118,60,0,55140318,0,0,100,140,0,97
120,60,121,0,61,49913304,0,0,100,140,0,106
121,60,120,61,0,65913304,0,0,100,140,0,98
122,61,123,0,62,34272775,0,0,100,140,0,108
123,61,122,62,0,86272775,0,0,100,140,0,82
124,62,125,0,63,58301393,0,0,100,140,0,110
125,62,124,63,0,80301393,0,0,100,140,0,99
126,63,127,0,64,62370356,0,0,100,140,0,103
127,63,126,64,0,56370356,0,0,100,140,0,106
128,64,129,0,65,63765339,0,0,100,140,0,105
129,64,128,65,0,57765339,0,0,100,140,0,108
130,65,131,0,66,71677101,0,0,100,140,0,107
131,65,130,66,0,47677101,0,0,100,140,0,119
132,66,133,0,67,38093020,0,0,100,140,0,107
133,66,132,67,0,62093020,0,0,100,140,0,95
134,67,135,0,68,75556631,0,0,100,140,0,93
135,67,134,68,0,41556631,0,0,100,140,0,110
136,68,137,0,69,57150590,0,0,100,140,0,105
137,68,136,69,0,59150590,0,0,100,140,0,104
138,69,139,0,70,60707447,0,0,100,140,0,101
139,69,138,70,0,72707447,0,0,100,140,0,95
140,70,141,0,71,55088109,0,0,100,140,0,112
141,70,140,71,0,61088109,0,0,100,140,0,109
142,71,143,0,72,75622612,0,0,100,140,0,101
143,71,142,72,0,57622612,0,0,100,140,0,110
144,72,145,0,73,76318890,0,0,100,140,0,101
145,72,144,73,0,60318890,0,0,100,140,0,109
146,73,147,0,74,82021157,0,0,100,140,0,95
147,73,146,74,0,38021157,0,0,100,140,0,117
148,74,149,0,75,66862650,0,0,100,140,0,96
149,74,148,75,0,50862650,0,0,100,140,0,104
150,75,151,0,76,61799794,0,0,100,140,0,98
151,75,150,76,0,47799794,0,0,100,140,0,105
152,76,153,0,77,62044807,0,0,100,140,0,89
153,76,152,77,0,62044807,0,0,100,140,0,89
154,77,155,0,78,50887720,0,0,100,140,0,98
155,77,154,78,0,72887720,0,0,100,140,0,87
156,78,157,0,79,60400209,0,0,100,140,0,96
157,78,156,79,0,64400209,0,0,100,140,0,94
158,79,159,0,80,72403235,0,0,100,140,0,110
159,79,158,80,0,40403235,0,0,100,140,0,126
160,80,161,0,81,72310448,0,0,100,140,0,100
161,80,160,81,0,60310448,0,0,100,140,0,106
162,81,163,0,82,24473478,0,0,100,140,0,130
163,81,162,82,0,82473478,0,0,100,140,0,101
164,82,165,0,83,69740193,0,0,100,140,0,100
165,82,164,83,0,65740193,0,0,100,140,0,102
166,83,167,0,84,28802868,0,0,100,140,0,115
167,83,166,84,0,94802868,0,0,100,140,0,82
168,84,169,0,85,48929990,0,0,100,140,0,105
169,84,168,85,0,68929990,0,0,100,140,0,95
170,85,171,0,86,56402451,0,0,100,140,0,103
171,85,170,86,0,68402451,0,0,100,140,0,97
172,86,173,0,87,34107551,0,0,100,140,0,105
173,86,172,87,0,62107551,0,0,100,140,0,91
174,87,175,0,88,65076527,0,0,100,140,0,95
175,87,174,88,0,59076527,0,0,100,140,0,98
176,88,177,0,89,76339403,0,0,100,140,0,97
177,88,176,89,0,50339403,0,0,100,140,0,110
178,89,179,0,90,88318271,0,0,100,140,0,99
179,89,178,90,0,38318271,0,0,100,140,0,124
180,90,181,0,91,42025137,0,0,100,140,0,112
181,90,180,91,0,90025137,0,0,100,140,0,88
182,91,183,0,92,52126362,0,0,100,140,0,108
183,91,182,92,0,78126362,0,0,100,140,0,95
184,92,185,0,93,62641656,0,0,100,140,0,101
185,92,184,93,0,72641656,0,0,100,140,0,96
186,93,187,0,94,52574761,0,0,100,140,0,109
187,93,186,94,0,64574761,0,0,100,140,0,103
188,94,189,0,95,61559336,0,0,100,140,0,103
189,94,188,95,0,57559336,0,0,100,140,0,105
190,95,191,0,96,61326335,0,0,100,140,0,99
191,95,190,96,0,67326335,0,0,100,140,0,96
192,96,193,0,97,44998507,0,0,100,140,0,118
193,96,192,97,0,84998507,0,0,100,140,0,98
194,97,195,0,98,42629737,0,0,100,140,0,104
195,97,194,98,0,56629737,0,0,100,140,0,97
196,98,197,0,99,62258542,0,0,100,140,0,108
197,98,196,99,0,60258542,0,0,100,140,0,109
198,99,199,1,2,65683732,0,0,100,140,0,96
199,99,198,2,1,55683732,0,0,100,140,0,101
200,100,201,1,3,65243322,0,0,100,140,0,97
201,100,200,3,1,67243322,0,0,100,140,0,96
202,101,203,1,4,53100812,0,0,100,140,0,106
203,101,202,4,1,71100812,0,0,100,140,0,97
204,102,205,1,5,35350203,0,0,100,140,0,113
205,102,204,5,1,85350203,0,0,100,140,0,88
206,103,207,1,6,40082525,0,0,100,140,0,119
207,103,206,6,1,88082525,0,0,100,140,0,95
208,104,209,1,7,61502507,0,0,100,140,0,117
209,104,208,7,1,61502507,0,0,100,140,0,117
210,105,211,1,8,73635404,0,0,100,140,0,96
211,105,210,8,1,53635404,0,0,100,140,0,106
212,106,213,1,9,72058891,0,0,100,140,0,95
213,106,212,9,1,56058891,0,0,100,140,0,103
214,107,215,1,10,57726786,0,0,100,140,0,101
215,107,214,10,1,67726786,0,0,100,140,0,96
216,108,217,1,11,58947771,0,0,100,140,0,105
217,108,216,11,1,54947771,0,0,100,140,0,107
218,109,219,1,12,68588872,0,0,100,140,0,98
219,109,218,12,1,54588872,0,0,100,140,0,105
220,110,221,1,13,76697114,0,0,100,140,0,92
221,110,220,13,1,40697114,0,0,100,140,0,110
222,111,223,1,14,46432618,0,0,100,140,0,104
223,111,222,14,1,84432618,0,0,100,140,0,85
224,112,225,1,15,89447679,0,0,100,140,0,86
225,112,224,15,1,47447679,0,0,100,140,0,107
226,113,227,1,16,66630519,0,0,100,140,0,92
227,113,226,16,1,56630519,0,0,100,140,0,97
228,114,229,1,17,82124471,0,0,100,140,0,89
229,114,228,17,1,36124471,0,0,100,140,0,112
230,115,231,1,18,39258394,0,0,100,140,0,116
231,115,230,18,1,55258394,0,0,100,140,0,108
232,116,233,1,19,77293037,0,0,100,140,0,100
233,116,232,19,1,61293037,0,0,100,140,0,108
234,117,235,1,20,56340370,0,0,100,140,0,98
235,117,234,20,1,40340370,0,0,100,140,0,106
236,118,237,1,21,65533687,0,0,100,140,0,115
237,118,236,21,1,55533687,0,0,100,140,0,120
238,119,239,1,22,64867790,0,0,100,140,0,114
239,119,238,22,1,58867790,0,0,100,140,0,117
240,120,241,1,23,77845725,0,0,100,140,0,76
241,120,240,23,1,17845725,0,0,100,140,0,106
242,121,243,1,24,70533990,0,0,100,140,0,91
243,121,242,24,1,52533990,0,0,100,140,0,100
244,122,245,1,25,72310976,0,0,100,140,0,94
245,122,244,25,1,44310976,0,0,100,140,0,108
246,123,247,1,26,74864539,0,0,100,140,0,76
247,123,246,26,1,34864539,0,0,100,140,0,96
248,124,249,1,27,74465950,0,0,100,140,0,95
249,124,248,27,1,56465950,0,0,100,140,0,104
250,125,251,1,28,42536591,0,0,100,140,0,102
251,125,250,28,1,96536591,0,0,100,140,0,75
252,126,253,1,29,47804321,0,0,100,140,0,108
253,126,252,29,1,81804321,0,0,100,140,0,91
254,127,255,1,30,69212531,0,0,100,140,0,103
255,127,254,30,1,67212531,0,0,100,140,0,104
256,128,257,1,31,64803813,0,0,100,140,0,101
257,128,256,31,1,66803813,0,0,100,140,0,100
258,129,259,1,32,46417026,0,0,100,140,0,114
259,129,258,32,1,84417026,0,0,100,140,0,95
260,130,261,1,33,57005142,0,0,100,140,0,107
261,130,260,33,1,85005142,0,0,100,140,0,93
262,131,263,1,34,52415343,0,0,100,140,0,111
263,131,262,34,1,70415343,0,0,100,140,0,102
264,132,265,1,35,39732727,0,0,100,140,0,113
265,132,264,35,1,73732727,0,0,100,140,0,96
266,133,267,1,36,64842490,0,0,100,140,0,97
267,133,266,36,1,60842490,0,0,100,140,0,99
268,134,269,1,37,53112532,0,0,100,140,0,99
269,134,268,37,1,71112532,0,0,100,140,0,90
270,135,271,1,38,44776406,0,0,100,140,0,106
271,135,270,38,1,62776406,0,0,100,140,0,97
272,136,273,1,39,47975672,0,0,100,140,0,104
273,136,272,39,1,67975672,0,0,100,140,0,94
274,137,275,1,40,45550483,0,0,100,140,0,102
275,137,274,40,1,63550483,0,0,100,140,0,93
276,138,277,1,41,65637033,0,0,100,140,0,97
277,138,276,41,1,45637033,0,0,100,140,0,107
278,139,279,1,42,49248011,0,0,100,140,0,100
279,139,278,42,1,61248011,0,0,100,140,0,94
280,140,281,1,43,66081912,0,0,100,140,0,101
281,140,280,43,1,74081912,0,0,100,140,0,97
282,141,283,1,44,48223119,0,0,100,140,0,113
283,141,282,44,1,72223119,0,0,100,140,0,101
284,142,285,1,45,86036716,0,0,100,140,0,97
285,142,284,45,1,28036716,0,0,100,140,0,126
286,143,287,1,46,66454249,0,0,100,140,0,101
287,143,286,46,1,48454249,0,0,100,140,0,110
288,144,289,1,47,52282251,0,0,100,140,0,107
289,144,288,47,1,68282251,0,0,100,140,0,99
290,145,291,1,48,23954376,0,0,100,140,0,113
291,145,290,48,1,95954376,0,0,100,140,0,77
292,146,293,1,49,73531414,0,0,100,140,0,96
293,146,292,49,1,41531414,0,0,100,140,0,112
294,147,295,1,50,54532786,0,0,100,140,0,111
295,147,294,50,1,76532786,0,0,100,140,0,100
296,148,297,1,51,67146246,0,0,100,140,0,88
297,148,296,51,1,43146246,0,0,100,140,0,100
298,149,299,1,52,86214065,0,0,100,140,0,83
299,149,298,52,1,44214065,0,0,100,140,0,104
300,150,301,1,53,66987825,0,0,100,140,0,100
301,150,300,53,1,52987825,0,0,100,140,0,107
302,151,303,1,54,64039932,0,0,100,140,0,95
303,151,302,54,1,48039932,0,0,100,140,0,103
304,152,305,1,55,64048502,0,0,100,140,0,105
305,152,304,55,1,74048502,0,0,100,140,0,100
306,153,307,1,56,65894884,0,0,100,140,0,79
307,153,306,56,1,23894884,0,0,100,140,0,100
308,154,309,1,57,82144277,0,0,100,140,0,89
309,154,308,57,1,40144277,0,0,100,140,0,110
310,155,311,1,58,58010199,0,0,100,140,0,98
311,155,310,58,1,64010199,0,0,100,140,0,95
312,156,313,1,59,43142690,0,0,100,140,0,121
313,156,312,59,1,69142690,0,0,100,140,0,108
314,157,315,1,60,97384205,0,0,100,140,0,88
315,157,314,60,1,31384205,0,0,100,140,0,121
316,158,317,1,61,70792836,0,0,100,140,0,80
317,158,316,61,1,38792836,0,0,100,140,0,96
318,159,319,1,62,59917697,0,0,100,140,0,98
319,159,318,62,1,73917697,0,0,100,140,0,91
320,160,321,1,63,69225884,0,0,100,140,0,98
321,160,320,63,1,39225884,0,0,100,140,0,113
322,161,323,1,64,55848335,0,0,100,140,0,96
323,161,322,64,1,61848335,0,0,100,140,0,93
324,162,325,1,65,54752613,0,0,100,140,0,88
325,162,324,65,1,60752613,0,0,100,140,0,85
326,163,327,1,66,73193779,0,0,100,140,0,99
327,163,326,66,1,65193779,0,0,100,140,0,103
328,164,329,1,67,64898711,0,0,100,140,0,103
329,164,328,67,1,40898711,0,0,100,140,0,115
330,165,331,1,68,56546831,0,0,100,140,0,121
331,165,330,68,1,74546831,0,0,100,140,0,112
332,166,333,1,69,51820817,0,0,100,140,0,103
333,166,332,69,1,67820817,0,0,100,140,0,95
334,167,335,1,70,52630745,0,0,100,140,0,113
335,167,334,70,1,66630745,0,0,100,140,0,106
336,168,337,1,71,66525621,0,0,100,140,0,98
337,168,336,71,1,54525621,0,0,100,140,0,104
338,169,339,1,72,63889652,0,0,100,140,0,94
339,169,338,72,1,29889652,0,0,100,140,0,111
340,170,341,1,73,95134750,0,0,100,140,0,85
341,170,340,73,1,25134750,0,0,100,140,0,120
342,171,343,1,74,44221890,0,0,100,140,0,112
343,171,342,74,1,78221890,0,0,100,140,0,95
344,172,345,1,75,72938552,0,0,100,140,0,93
345,172,344,75,1,34938552,0,0,100,140,0,112
346,173,347,1,76,39440303,0,0,100,140,0,113
347,173,346,76,1,81440303,0,0,100,140,0,92
348,174,349,1,77,91999128,0,0,100,140,0,90
349,174,348,77,1,37999128,0,0,100,140,0,117
350,175,351,1,78,73618877,0,0,100,140,0,110
351,175,350,78,1,59618877,0,0,100,140,0,117
352,176,353,1,79,59482874,0,0,100,140,0,112
353,176,352,79,1,63482874,0,0,100,140,0,110
354,177,355,1,80,36922192,0,0,100,140,0,103
355,177,354,80,1,68922192,0,0,100,140,0,87
356,178,357,1,81,71406399,0,0,100,140,0,86
357,178,356,81,1,33406399,0,0,100,140,0,105
358,179,359,1,82,71689721,0,0,100,140,0,93
359,179,358,82,1,63689721,0,0,100,140,0,97
360,180,361,1,83,73273698,0,0,100,140,0,104
361,180,360,83,1,63273698,0,0,100,140,0,109
362,181,363,1,84,58701577,0,0,100,140,0,97
363,181,362,84,1,60701577,0,0,100,140,0,96
364,182,365,1,85,68915742,0,0,100,140,0,87
365,182,364,85,1,38915742,0,0,100,140,0,102
366,183,367,1,86,54193765,0,0,100,140,0,108
367,183,366,86,1,58193765,0,0,100,140,0,106
368,184,369,1,87,58697914,0,0,100,140,0,116
369,184,368,87,1,62697914,0,0,100,140,0,114
370,185,371,1,88,45793620,0,0,100,140,0,112
371,185,370,88,1,79793620,0,0,100,140,0,95
372,186,373,1,89,52479095,0,0,100,140,0,103
373,186,372,89,1,48479095,0,0,100,140,0,105
374,187,375,1,90,55549582,0,0,100,140,0,101
375,187,374,90,1,49549582,0,0,100,140,0,104
376,188,377,1,91,35848290,0,0,100,140,0,113
377,188,376,91,1,87848290,0,0,100,140,0,87
378,189,379,1,92,45868286,0,0,100,140,0,100
379,189,378,92,1,67868286,0,0,100,140,0,89
380,190,381,1,93,62907363,0,0,100,140,0,107
381,190,380,93,1,56907363,0,0,100,140,0,110
382,191,383,1,94,19282423,0,0,100,140,0,115
383,191,382,94,1,83282423,0,0,100,140,0,83
384,192,385,1,95,68103783,0,0,100,140,0,107
385,192,384,95,1,66103783,0,0,100,140,0,108
386,193,387,1,96,50473842,0,0,100,140,0,98
387,193,386,96,1,48473842,0,0,100,140,0,99
388,194,389,1,97,75715586,0,0,100,140,0,91
389,194,388,97,1,53715586,0,0,100,140,0,102
390,195,391,1,98,71951265,0,0,100,140,0,93
391,195,390,98,1,63951265,0,0,100,140,0,97
392,196,393,1,99,64786413,0,0,100,140,0,105
393,196,392,99,1,60786413,0,0,100,140,0,107
394,197,395,2,3,70063106,0,0,100,140,0,106
395,197,394,3,2,64063106,0,0,100,140,0,109
396,198,397,2,4,55247494,0,0,100,140,0,106
397,198,396,4,2,55247494,0,0,100,140,0,106
398,199,399,2,5,52416813,0,0,100,140,0,106
399,199,398,5,2,72416813,0,0,100,140,0,96
400,200,401,2,6,71247112,0,0,100,140,0,109
401,200,400,6,2,51247112,0,0,100,140,0,119
402,201,403,2,7,63288656,0,0,100,140,0,94
403,201,402,7,2,49288656,0,0,100,140,0,101
404,202,405,2,8,62998238,0,0,100,140,0,109
405,202,404,8,2,64998238,0,0,100,140,0,108
406,203,407,2,9,64576696,0,0,100,140,0,103
407,203,406,9,2,58576696,0,0,100,140,0,106
408,204,409,2,10,64569058,0,0,100,140,0,101
409,204,408,10,2,42569058,0,0,100,140,0,112
410,205,411,2,11,64771119,0,0,100,140,0,99
411,205,410,11,2,62771119,0,0,100,140,0,100
412,206,413,2,12,85390410,0,0,100,140,0,75
413,206,412,12,2,33390410,0,0,100,140,0,101
414,207,415,2,13,51177349,0,0,100,140,0,107
415,207,414,13,2,61177349,0,0,100,140,0,102
416,208,417,2,14,64692258,0,0,100,140,0,96
417,208,416,14,2,54692258,0,0,100,140,0,101
418,209,419,2,15,74274331,0,0,100,140,0,91
419,209,418,15,2,26274331,0,0,100,140,0,115
420,210,421,2,16,79820742,0,0,100,140,0,95
421,210,420,16,2,49820742,0,0,100,140,0,110
422,211,423,2,17,58362530,0,0,100,140,0,94
423,211,422,17,2,60362530,0,0,100,140,0,93
424,212,425,2,18,74403818,0,0,100,140,0,86
425,212,424,18,2,46403818,0,0,100,140,0,100
426,213,427,2,19,74838990,0,0,100,140,0,84
427,213,426,19,2,40838990,0,0,100,140,0,101
428,214,429,2,20,66138722,0,0,100,140,0,103
429,214,428,20,2,62138722,0,0,100,140,0,105
430,215,431,2,21,34483583,0,0,100,140,0,101
431,215,430,21,2,70483583,0,0,100,140,0,83
432,216,433,2,22,49137905,0,0,100,140,0,95
433,216,432,22,2,57137905,0,0,100,140,0,91
434,217,435,2,23,27589784,0,0,100,140,0,121
435,217,434,23,2,93589784,0,0,100,140,0,88
436,218,437,2,24,70835678,0,0,100,140,0,100
437,218,436,24,2,52835678,0,0,100,140,0,109
438,219,439,2,25,61078755,0,0,100,140,0,93
439,219,438,25,2,61078755,0,0,100,140,0,93
440,220,441,2,26,82442033,0,0,100,140,0,97
441,220,440,26,2,32442033,0,0,100,140,0,122
442,221,443,2,27,44157269,0,0,100,140,0,113
443,221,442,27,2,70157269,0,0,100,140,0,100
444,222,445,2,28,50863812,0,0,100,140,0,105
445,222,444,28,2,66863812,0,0,100,140,0,97
446,223,447,2,29,45602930,0,0,100,140,0,102
447,223,446,29,2,63602930,0,0,100,140,0,93
448,224,449,2,30,24848305,0,0,100,140,0,116
449,224,448,30,2,70848305,0,0,100,140,0,93
450,225,451,2,31,58455882,0,0,100,140,0,113
451,225,450,31,2,78455882,0,0,100,140,0,103
452,226,453,2,32,64015838,0,0,100,140,0,119
453,226,452,32,2,68015838,0,0,100,140,0,117
454,227,455,2,33,34447465,0,0,100,140,0,126
455,227,454,33,2,68447465,0,0,100,140,0,109
456,228,457,2,34,53803714,0,0,100,140,0,113
457,228,456,34,2,47803714,0,0,100,140,0,116
458,229,459,2,35,53016475,0,0,100,140,0,97
459,229,458,35,2,65016475,0,0,100,140,0,91
460,230,461,2,36,37228099,0,0,100,140,0,113
461,230,460,36,2,79228099,0,0,100,140,0,92
462,231,463,2,37,90465654,0,0,100,140,0,90
463,231,462,37,2,34465654,0,0,100,140,0,118
464,232,465,2,38,59057509,0,0,100,140,0,104
465,232,464,38,2,75057509,0,0,100,140,0,96
466,233,467,2,39,33897381,0,0,100,140,0,115
467,233,466,39,2,95897381,0,0,100,140,0,84
468,234,469,2,40,58517928,0,0,100,140,0,104
469,234,468,40,2,50517928,0,0,100,140,0,108
470,235,471,2,41,61383967,0,0,100,140,0,103
471,235,470,41,2,51383967,0,0,100,140,0,108
472,236,473,2,42,65405038,0,0,100,140,0,108
473,236,472,42,2,61405038,0,0,100,140,0,110
474,237,475,2,43,41585423,0,0,100,140,0,125
475,237,474,43,2,75585423,0,0,100,140,0,108
476,238,477,2,44,60686948,0,0,100,140,0,111
477,238,476,44,2,64686948,0,0,100,140,0,109
478,239,479,2,45,60499701,0,0,100,140,0,103
479,239,478,45,2,60499701,0,0,100,140,0,103
480,240,481,2,46,24008173,0,0,100,140,0,120
481,240,480,46,2,96008173,0,0,100,140,0,84
482,241,483,2,47,82418677,0,0,100,140,0,93
483,241,482,47,2,40418677,0,0,100,140,0,114
484,242,485,2,48,45567946,0,0,100,140,0,105
485,242,484,48,2,63567946,0,0,100,140,0,96
486,243,487,2,49,58372501,0,0,100,140,0,114
487,243,486,49,2,72372501,0,0,100,140,0,107
488,244,489,2,50,42513898,0,0,100,140,0,110
489,244,488,50,2,82513898,0,0,100,140,0,90
490,245,491,2,51,55694096,0,0,100,140,0,90
491,245,490,51,2,55694096,0,0,100,140,0,90
492,246,493,2,52,85602896,0,0,100,140,0,100
493,246,492,52,2,61602896,0,0,100,140,0,112
494,247,495,2,53,66826754,0,0,100,140,0,103
495,247,494,53,2,76826754,0,0,100,140,0,98
496,248,497,2,54,58103993,0,0,100,140,0,108
497,248,496,54,2,66103993,0,0,100,140,0,104
498,249,499,2,55,51572982,0,0,100,140,0,120
499,249,498,55,2,69572982,0,0,100,140,0,111
500,250,501,2,56,73474139,0,0,100,140,0,96
501,250,500,56,2,61474139,0,0,100,140,0,102
502,251,503,2,57,32133480,0,0,100,140,0,97
503,251,502,57,2,80133480,0,0,100,140,0,73
504,252,505,2,58,62621732,0,0,100,140,0,92
505,252,504,58,2,66621732,0,0,100,140,0,90
506,253,507,2,59,71446076,0,0,100,140,0,99
507,253,506,59,2,53446076,0,0,100,140,0,108
508,254,509,2,60,62694438,0,0,100,140,0,109
509,254,508,60,2,54694438,0,0,100,140,0,113
510,255,511,2,61,32748241,0,0,100,140,0,103
511,255,510,61,2,84748241,0,0,100,140,0,77
512,256,513,2,62,59399053,0,0,100,140,0,105
513,256,512,62,2,57399053,0,0,100,140,0,106
514,257,515,2,63,31561560,0,0,100,140,0,109
515,257,514,63,2,73561560,0,0,100,140,0,88
516,258,517,2,64,63611010,0,0,100,140,0,105
517,258,516,64,2,39611010,0,0,100,140,0,117
518,259,519,2,65,61888151,0,0,100,140,0,98
519,259,518,65,2,55888151,0,0,100,140,0,101
520,260,521,2,66,46421877,0,0,100,140,0,105
521,260,520,66,2,60421877,0,0,100,140,0,98
522,261,523,2,67,55626530,0,0,100,140,0,106
523,261,522,67,2,77626530,0,0,100,140,0,95
524,262,525,2,68,64328298,0,0,100,140,0,96
525,262,524,68,2,62328298,0,0,100,140,0,97
526,263,527,2,69,61311960,0,0,100,140,0,109
527,263,526,69,2,63311960,0,0,100,140,0,108
528,264,529,2,70,76608975,0,0,100,140,0,78
529,264,528,70,2,32608975,0,0,100,140,0,100
530,265,531,2,71,36285461,0,0,100,140,0,97
531,265,530,71,2,80285461,0,0,100,140,0,75
532,266,533,2,72,51476640,0,0,100,140,0,101
