id,sender_id,receiver_id,amount,start_time
363,0,7,30,2539
364,7,0,30,2553
365,6,9,30,2561
366,9,7,30,2565
367,3,9,30,2566
368,7,8,30,2568
369,8,7,30,2570
370,5,6,30,2583
371,9,2,30,2591
372,9,6,30,2596
373,2,9,30,2597
374,9,3,30,2600
375,4,3,30,2605
376,7,9,30,2611
377,6,5,30,2626
378,3,4,30,2630
379,0,7,30,2663
380,6,9,30,2669
381,7,0,30,2672
382,8,7,30,2675
383,3,9,30,2676
384,7,8,30,2681
385,5,6,30,2690
386,9,7,30,2693
387,9,2,30,2696
388,7,9,30,2702
389,2,9,30,2712
390,9,3,30,2714
391,9,6,30,2725
392,6,5,30,2729
393,4,3,30,2733
394,3,4,30,2757
395,6,9,30,2778
396,8,7,30,2779
397,3,9,30,2780
398,9,7,30,2781
399,0,7,30,2784
400,7,9,30,2787
401,5,6,30,2795
402,7,8,30,2797
403,7,0,30,2807
404,9,3,30,2809
405,2,9,30,2818
406,9,2,30,2821
407,4,3,30,2827
408,9,6,30,2839
409,6,5,30,2840
410,3,4,30,2859
411,9,7,30,2864
412,6,9,30,2874
413,3,9,30,2884
414,8,7,30,2889
415,7,9,30,2898
416,5,6,30,2902
417,7,8,30,2905
418,9,3,30,2906
419,0,7,30,2907
420,4,3,30,2917
421,6,5,30,2922
422,2,9,30,2934
423,7,0,30,2938
424,9,2,30,2963
425,9,6,30,2969
426,8,7,30,2970
427,7,9,30,2972
428,3,4,30,2975
429,9,7,30,2980
430,3,9,30,2984
431,7,8,30,3007
432,6,9,30,3008
433,9,3,30,3010
434,4,3,30,3020
435,5,6,30,3021
436,0,7,30,3026
437,6,5,30,3027
438,2,9,30,3050
439,7,0,30,3076
440,8,7,30,3079
441,7,9,30,3079
442,3,4,30,3084
443,9,2,30,3092
444,3,9,30,3092
445,9,6,30,3094
446,9,7,30,3095
447,6,9,30,3107
448,9,3,30,3114
449,6,5,30,3121
450,7,8,30,3123
451,5,6,30,3134
452,4,3,30,3137
453,0,7,30,3143
454,7,9,30,3170
455,2,9,30,3173
456,8,7,30,3175
457,3,9,30,3196
458,3,4,30,3200
459,9,3,30,3204
460,9,2,30,3210
461,6,5,30,3213
462,9,7,30,3213
463,7,0,30,3214
464,7,8,30,3218
465,9,6,30,3219
466,6,9,30,3221
467,5,6,30,3256
468,7,9,30,3263
469,4,3,30,3270
470,8,7,30,3278
471,0,7,30,3289
472,2,9,30,3292
473,3,9,30,3294
474,6,5,30,3301
475,9,3,30,3303
476,3,4,30,3319
477,9,7,30,3330
478,9,6,30,3331
479,7,0,30,3332
480,9,2,30,3332
481,7,8,30,3339
482,6,9,30,3343
483,7,9,30,3354
484,5,6,30,3364
485,4,3,30,3379
486,8,7,30,3383
487,3,9,30,3387
488,2,9,30,3398
489,6,5,30,3406
490,0,7,30,3416
491,9,3,30,3420
492,3,4,30,3439
493,9,7,30,3440
494,6,9,30,3443
495,7,0,30,3445
496,7,8,30,3449
497,9,6,30,3454
498,9,2,30,3457
499,7,9,30,3460
500,4,3,30,3469
501,3,9,30,3474
502,8,7,30,3477
503,5,6,30,3480
504,6,5,30,3516
505,9,3,30,3523
506,2,9,30,3532
507,3,4,30,3543
508,0,7,30,3549
509,9,7,30,3551
510,7,9,30,3555
511,7,8,30,3556
512,4,3,30,3565
513,6,9,30,3566
514,7,0,30,3568
515,9,2,30,3575
516,9,6,30,3579
517,8,7,30,3591
518,5,6,30,3592
519,3,9,30,3595
520,9,3,30,3618
521,2,9,30,3627
522,3,4,30,3628
523,6,5,30,3629
524,9,7,30,3646
525,7,9,30,3663
526,0,7,30,3669
527,7,8,30,3669
528,4,3,30,3685
529,8,7,30,3689
530,6,9,30,3697
531,7,0,30,3697
532,9,6,30,3702
533,9,2,30,3703
534,5,6,30,3708
535,3,9,30,3708
536,9,3,30,3713
537,6,5,30,3719
538,3,4,30,3742
539,2,9,30,3756
540,7,9,30,3761
541,9,7,30,3772
542,0,7,30,3773
543,8,7,30,3778
544,4,3,30,3786
545,6,5,30,3803
546,6,9,30,3807
547,3,9,30,3811
548,9,3,30,3815
549,5,6,30,3817
550,7,8,30,3819
551,7,0,30,3821
552,9,2,30,3827
553,9,6,30,3833
554,3,4,30,3850
555,2,9,30,3860
556,7,9,30,3867
557,9,7,30,3872
558,8,7,30,3877
559,6,5,30,3893
560,4,3,30,3900
561,9,3,30,3902
562,0,7,30,3905
563,3,9,30,3918
564,7,8,30,3930
565,5,6,30,3938
566,6,9,30,3938
567,7,0,30,3940
568,9,2,30,3944
569,9,6,30,3955
570,3,4,30,3956
571,7,9,30,3957
572,2,9,30,3963
573,6,5,30,3977
574,8,7,30,3979
575,9,7,30,3984
576,9,3,30,4004
577,3,9,30,4016
578,6,9,30,4018
579,4,3,30,4019
580,0,7,30,4037
581,7,9,30,4043
582,7,0,30,4050
583,5,6,30,4053
584,7,8,30,4058
585,3,4,30,4061
586,6,5,30,4065
587,8,7,30,4082
588,9,2,30,4086
589,9,6,30,4086
590,9,7,30,4090
591,2,9,30,4091
592,3,9,30,4100
593,9,3,30,4113
594,7,9,30,4118
595,4,3,30,4123
596,6,9,30,4139
597,7,8,30,4151
598,3,4,30,4160
599,6,5,30,4161
600,0,7,30,4180
601,2,9,30,4187
602,5,6,30,4192
603,3,9,30,4196
604,8,7,30,4196
605,7,0,30,4196
606,9,2,30,4198
607,9,7,30,4200
608,9,6,30,4215
609,9,3,30,4220
610,7,9,30,4223
611,4,3,30,4237
612,6,5,30,4251
613,7,8,30,4262
614,6,9,30,4268
615,3,4,30,4280
616,3,9,30,4290
617,8,7,30,4290
618,2,9,30,4294
619,7,0,30,4310
620,0,7,30,4310
621,7,9,30,4314
622,9,3,30,4315
623,9,2,30,4317
624,5,6,30,4320
625,9,7,30,4329
626,9,6,30,4346
627,6,5,30,4360
628,4,3,30,4362
629,6,9,30,4368
630,7,8,30,4375
631,3,4,30,4385
632,3,9,30,4387
633,8,7,30,4392
634,7,9,30,4398
635,2,9,30,4410
636,9,3,30,4419
637,9,7,30,4426
638,5,6,30,4428
639,0,7,30,4432
640,9,2,30,4447
641,6,5,30,4450
642,7,0,30,4454
643,9,6,30,4463
644,6,9,30,4473
645,4,3,30,4481
646,8,7,30,4488
647,3,9,30,4491
648,7,9,30,4492
649,7,8,30,4493
650,3,4,30,4505
651,9,3,30,4510
652,2,9,30,4514
653,5,6,30,4527
654,9,7,30,4538
655,6,5,30,4547
656,9,2,30,4551
657,0,7,30,4557
658,6,9,30,4569
659,7,9,30,4574
660,8,7,30,4575
661,7,0,30,4579
662,9,6,30,4581
663,4,3,30,4582
664,7,8,30,4599
665,3,9,30,4603
666,3,4,30,4614
667,9,3,30,4623
668,5,6,30,4637
669,2,9,30,4637
670,6,5,30,4638
671,9,7,30,4662
672,9,2,30,4673
673,0,7,30,4680
674,7,9,30,4680
675,8,7,30,4685
676,6,9,30,4689
677,7,8,30,4695
678,7,0,30,4696
679,9,6,30,4699
680,3,9,30,4712
681,4,3,30,4712
682,9,3,30,4729
683,3,4,30,4735
684,6,5,30,4736
685,5,6,30,4738
686,2,9,30,4741
687,7,9,30,4776
688,9,7,30,4782
689,8,7,30,4788
690,0,7,30,4795
691,6,9,30,4802
692,7,0,30,4811
693,9,6,30,4814
694,7,8,30,4818
695,9,2,30,4820
696,4,3,30,4827
697,3,9,30,4829
698,9,3,30,4830
699,3,4,30,4836
700,6,5,30,4838
701,5,6,30,4843
702,2,9,30,4857
703,7,9,30,4866
704,8,7,30,4879
705,9,7,30,4892
706,0,7,30,4917
707,3,9,30,4917
708,6,9,30,4926
709,9,3,30,4929
710,7,8,30,4935
711,7,0,30,4935
712,6,5,30,4936
713,4,3,30,4937
714,9,2,30,4943
715,9,6,30,4945
716,7,9,30,4951
717,3,4,30,4953
718,5,6,30,4958
719,8,7,30,4965
720,2,9,30,4985
721,9,7,30,4994
722,6,5,30,5020
723,3,9,30,5025
724,9,3,30,5027
725,0,7,30,5041
726,7,8,30,5047
727,7,9,30,5049
728,6,9,30,5054
729,4,3,30,5058
730,8,7,30,5063
731,5,6,30,5068
732,3,4,30,5070
733,9,2,30,5072
734,9,6,30,5075
735,7,0,30,5081
736,2,9,30,5091
737,9,3,30,5104
738,9,7,30,5115
739,6,5,30,5121
740,7,9,30,5135
741,3,9,30,5138
742,8,7,30,5151
743,7,8,30,5152
744,0,7,30,5163
745,6,9,30,5173
746,4,3,30,5178
747,5,6,30,5186
748,2,9,30,5192
749,3,4,30,5196
750,9,6,30,5200
751,9,2,30,5205
752,7,0,30,5213
753,9,3,30,5214
754,6,5,30,5215
755,9,7,30,5219
756,7,9,30,5226
757,3,9,30,5242
758,8,7,30,5266
759,6,9,30,5269
760,0,7,30,5274
761,7,8,30,5279
762,4,3,30,5292
763,6,5,30,5303
764,2,9,30,5305
765,5,6,30,5314
766,9,6,30,5315
767,9,3,30,5319
768,3,4,30,5320
769,7,9,30,5329
770,9,7,30,5341
771,7,0,30,5347
772,9,2,30,5352
773,3,9,30,5356
774,6,9,30,5366
775,8,7,30,5374
776,6,5,30,5392
777,7,8,30,5393
778,4,3,30,5408
779,7,9,30,5413
780,2,9,30,5413
781,9,3,30,5417
782,0,7,30,5420
783,5,6,30,5424
784,9,6,30,5437
785,3,4,30,5448
786,9,7,30,5458
787,7,0,30,5459
788,8,7,30,5460
789,3,9,30,5464
790,6,9,30,5474
791,9,2,30,5493
792,6,5,30,5493
793,7,8,30,5497
794,7,9,30,5500
795,4,3,30,5507
796,2,9,30,5509
797,9,3,30,5516
798,5,6,30,5532
799,0,7,30,5541
800,8,7,30,5553
801,3,4,30,5557
802,9,6,30,5563
803,3,9,30,5566
804,9,7,30,5575
805,7,0,30,5586
806,7,9,30,5593
807,6,9,30,5594
808,7,8,30,5595
809,9,3,30,5600
810,6,5,30,5602
811,4,3,30,5604
812,9,2,30,5624
813,2,9,30,5625
814,5,6,30,5636
815,0,7,30,5647
816,8,7,30,5656
817,3,4,30,5666
818,3,9,30,5677
819,9,6,30,5685
820,9,7,30,5686
821,7,8,30,5687
822,9,3,30,5694
823,7,9,30,5695
824,7,0,30,5702
825,6,9,30,5711
826,4,3,30,5715
827,6,5,30,5717
828,2,9,30,5739
829,5,6,30,5744
830,8,7,30,5745
831,9,2,30,5746
832,3,4,30,5776
833,7,9,30,5778
834,3,9,30,5782
835,9,7,30,5782
836,0,7,30,5783
837,7,8,30,5792
838,4,3,30,5806
839,6,9,30,5809
840,9,6,30,5809
841,9,3,30,5809
842,6,5,30,5817
843,7,0,30,5827
844,8,7,30,5835
845,9,2,30,5856
846,2,9,30,5856
847,5,6,30,5860
848,7,9,30,5871
849,3,4,30,5882
850,9,7,30,5896
851,9,3,30,5898
852,6,5,30,5903
853,4,3,30,5904
854,7,8,30,5906
855,3,9,30,5909
856,0,7,30,5911
857,6,9,30,5924
858,8,7,30,5935
859,7,0,30,5935
860,9,6,30,5942
861,7,9,30,5956
862,5,6,30,5962
863,2,9,30,5977
864,9,2,30,5981
865,9,7,30,5995
866,6,5,30,5998
867,7,8,30,5998
868,3,4,30,6003
869,4,3,30,6005
870,9,3,30,6012
871,8,7,30,6024
872,0,7,30,6026
873,3,9,30,6027
874,6,9,30,6037
875,7,9,30,6051
876,9,6,30,6065
877,7,0,30,6070
878,5,6,30,6075
879,2,9,30,6089
880,6,5,30,6100
881,9,3,30,6103
882,3,9,30,6106
883,9,2,30,6107
884,7,8,30,6110
885,9,7,30,6111
886,3,4,30,6113
887,4,3,30,6114
888,8,7,30,6122
889,7,9,30,6140
890,0,7,30,6152
891,6,9,30,6155
892,5,6,30,6175
893,9,6,30,6176
894,7,0,30,6186
895,9,3,30,6197
896,6,5,30,6202
897,2,9,30,6208
898,3,4,30,6209
899,3,9,30,6212
900,9,7,30,6216
901,4,3,30,6221
902,7,8,30,6226
903,8,7,30,6226
904,7,9,30,6232
905,9,2,30,6239
906,6,9,30,6263
907,0,7,30,6279
908,5,6,30,6290
909,3,9,30,6299
910,9,6,30,6299
911,7,0,30,6305
912,9,3,30,6306
913,6,5,30,6309
914,7,9,30,6317
915,2,9,30,6317
916,9,7,30,6321
917,4,3,30,6329
918,3,4,30,6329
919,8,7,30,6338
920,7,8,30,6340
921,9,2,30,6361
922,6,9,30,6365
923,3,9,30,6385
924,5,6,30,6391
925,9,3,30,6401
926,7,9,30,6409
927,6,5,30,6410
928,9,7,30,6419
929,0,7,30,6419
930,8,7,30,6432
931,2,9,30,6434
932,9,6,30,6435
933,7,0,30,6437
934,4,3,30,6441
935,3,4,30,6446
936,7,8,30,6459
937,6,9,30,6474
938,3,9,30,6488
939,7,9,30,6490
940,9,2,30,6491
941,6,5,30,6499
942,9,3,30,6511
943,5,6,30,6511
944,8,7,30,6513
945,2,9,30,6531
946,0,7,30,6532
947,9,7,30,6540
948,4,3,30,6551
949,9,6,30,6552
950,7,0,30,6559
951,3,4,30,6569
952,7,8,30,6570
953,3,9,30,6577
954,6,9,30,6579
955,7,9,30,6589
956,8,7,30,6597
957,9,3,30,6612
958,9,2,30,6614
959,6,5,30,6615
960,5,6,30,6618
961,0,7,30,6628
962,2,9,30,6642
963,9,7,30,6649
964,3,9,30,6659
965,4,3,30,6665
966,3,4,30,6667
967,9,6,30,6672
968,7,8,30,6683
969,6,9,30,6688
970,7,0,30,6690
971,7,9,30,6693
972,5,6,30,6705
973,8,7,30,6710
974,9,3,30,6713
975,9,2,30,6724
976,6,5,30,6730
977,3,9,30,6742
978,9,7,30,6744
979,2,9,30,6752
980,0,7,30,6757
981,3,4,30,6769
982,7,9,30,6777
983,6,9,30,6781
984,4,3,30,6787
985,8,7,30,6802
986,5,6,30,6805
987,7,8,30,6806
988,9,3,30,6808
989,9,6,30,6809
990,7,0,30,6823
991,3,9,30,6836
992,6,5,30,6838
993,9,2,30,6845
994,2,9,30,6848
995,9,7,30,6858
996,7,9,30,6867
997,3,4,30,6869
998,0,7,30,6879
999,4,3,30,6881
1000,6,9,30,6890
1001,5,6,30,6903
1002,9,3,30,6903
1003,8,7,30,6907
1004,7,8,30,6915
1005,3,9,30,6919
1006,9,6,30,6921
1007,7,0,30,6928
1008,7,9,30,6950
1009,2,9,30,6953
1010,9,2,30,6960
1011,6,5,30,6963
1012,9,7,30,6979
1013,3,4,30,6983
1014,6,9,30,6988
1015,4,3,30,6991
1016,9,3,30,6996
1017,8,7,30,6997
1018,0,7,30,7006
1019,5,6,30,7017
1020,7,8,30,7022
1021,3,9,30,7026
1022,9,6,30,7038
1023,7,9,30,7041
1024,6,5,30,7049
1025,7,0,30,7064
1026,2,9,30,7072
1027,6,9,30,7087
1028,3,4,30,7090
1029,8,7,30,7094
1030,4,3,30,7100
1031,9,7,30,7102
1032,9,2,30,7104
1033,9,3,30,7106
1034,5,6,30,7120
1035,3,9,30,7129
1036,7,9,30,7131
1037,7,8,30,7135
1038,0,7,30,7139
1039,6,5,30,7156
1040,9,6,30,7159
1041,7,0,30,7186
1042,2,9,30,7187
1043,6,9,30,7194
1044,7,9,30,7202
1045,8,7,30,7210
1046,9,2,30,7210
1047,9,3,30,7212
1048,3,4,30,7214
1049,4,3,30,7217
1050,9,7,30,7222
1051,5,6,30,7224
1052,7,8,30,7240
1053,3,9,30,7242
1054,0,7,30,7251
1055,6,5,30,7253
1056,9,6,30,7286
1057,7,9,30,7289
1058,2,9,30,7292
1059,9,7,30,7306
1060,9,3,30,7310
1061,6,9,30,7315
1062,8,7,30,7322
1063,3,4,30,7326
1064,7,0,30,7326
1065,5,6,30,7331
1066,4,3,30,7340
1067,9,2,30,7347
1068,6,5,30,7347
1069,3,9,30,7355
1070,7,8,30,7377
1071,0,7,30,7377
1072,7,9,30,7385
1073,9,6,30,7405
1074,2,9,30,7406
1075,9,3,30,7410
1076,9,7,30,7417
1077,8,7,30,7421
1078,6,9,30,7424
1079,3,4,30,7434
1080,7,0,30,7440
1081,5,6,30,7444
1082,6,5,30,7445
1083,3,9,30,7449
1084,4,3,30,7459
1085,9,2,30,7463
1086,7,9,30,7479
1087,0,7,30,7492
1088,7,8,30,7496
1089,9,3,30,7506
1090,2,9,30,7511
1091,8,7,30,7514
1092,9,6,30,7515
1093,9,7,30,7537
1094,6,5,30,7538
1095,6,9,30,7541
1096,5,6,30,7548
1097,3,9,30,7550
1098,3,4,30,7566
1099,7,9,30,7576
1100,7,0,30,7579
1101,4,3,30,7585
1102,9,2,30,7593
1103,9,3,30,7600
1104,7,8,30,7604
1105,2,9,30,7604
1106,0,7,30,7605
1107,8,7,30,7621
1108,6,5,30,7623
1109,6,9,30,7641
1110,3,9,30,7647
1111,9,6,30,7647
1112,9,7,30,7653
1113,5,6,30,7657
1114,3,4,30,7667
1115,7,9,30,7677
1116,2,9,30,7698
1117,4,3,30,7700
1118,0,7,30,7704
1119,9,3,30,7706
1120,7,0,30,7716
1121,7,8,30,7716
1122,8,7,30,7722
1123,6,5,30,7728
1124,9,2,30,7730
1125,3,9,30,7732
1126,3,4,30,7755
1127,9,6,30,7757
1128,6,9,30,7757
1129,7,9,30,7765
1130,9,7,30,7770
1131,5,6,30,7777
1132,2,9,30,7809
1133,9,3,30,7811
1134,4,3,30,7815
1135,7,8,30,7820
1136,8,7,30,7826
1137,0,7,30,7828
1138,3,9,30,7830
1139,6,5,30,7832
1140,7,9,30,7852
1141,3,4,30,7854
1142,7,0,30,7854
1143,9,2,30,7868
1144,9,6,30,7874
1145,6,9,30,7876
1146,9,7,30,7886
1147,5,6,30,7904
1148,9,3,30,7911
1149,2,9,30,7914
1150,8,7,30,7918
1151,7,9,30,7927
1152,4,3,30,7928
1153,3,9,30,7929
1154,7,8,30,7935
1155,0,7,30,7939
1156,6,5,30,7941
1157,3,4,30,7956
1158,7,0,30,7979
1159,9,7,30,7989
1160,9,2,30,7992
1161,6,9,30,7995
1162,9,6,30,8005
1163,7,9,30,8010
1164,5,6,30,8014
1165,4,3,30,8017
1166,3,9,30,8017
1167,9,3,30,8020
1168,8,7,30,8021
1169,2,9,30,8022
1170,6,5,30,8042
1171,7,8,30,8044
1172,0,7,30,8065
1173,3,4,30,8073
1174,7,9,30,8092
1175,9,7,30,8093
1176,8,7,30,8107
1177,6,9,30,8110
1178,3,9,30,8114
1179,9,3,30,8116
1180,9,2,30,8119
1181,4,3,30,8123
1182,5,6,30,8123
1183,7,0,30,8124
1184,9,6,30,8128
1185,2,9,30,8138
1186,6,5,30,8140
1187,7,8,30,8144
1188,3,4,30,8175
1189,7,9,30,8187
1190,0,7,30,8194
1191,9,7,30,8198
1192,9,3,30,8214
1193,8,7,30,8215
1194,6,9,30,8216
1195,5,6,30,8217
1196,3,9,30,8226
1197,4,3,30,8235
1198,9,2,30,8236
1199,7,8,30,8246
1200,2,9,30,8247
1201,6,5,30,8251
1202,7,0,30,8252
1203,9,6,30,8257
1204,7,9,30,8280
1205,3,4,30,8290
1206,0,7,30,8312
1207,6,9,30,8318
1208,3,9,30,8319
1209,9,7,30,8323
1210,8,7,30,8328
1211,9,3,30,8329
1212,5,6,30,8329
1213,2,9,30,8347
1214,4,3,30,8350
1215,9,2,30,8353
1216,7,9,30,8357
1217,6,5,30,8361
1218,7,8,30,8366
1219,9,6,30,8372
1220,7,0,30,8391
1221,3,4,30,8403
1222,8,7,30,8415
1223,9,3,30,8420
1224,3,9,30,8421
1225,7,9,30,8437
1226,9,7,30,8437
1227,6,9,30,8438
1228,5,6,30,8439
1229,6,5,30,8460
1230,2,9,30,8460
1231,4,3,30,8461
1232,0,7,30,8462
1233,9,2,30,8484
1234,7,8,30,8486
1235,9,6,30,8503
1236,9,3,30,8506
1237,3,4,30,8510
1238,3,9,30,8511
1239,7,0,30,8512
1240,8,7,30,8533
1241,7,9,30,8537
1242,9,7,30,8539
1243,6,9,30,8553
1244,6,5,30,8557
1245,5,6,30,8568
1246,2,9,30,8574
1247,4,3,30,8576
1248,0,7,30,8584
1249,7,8,30,8595
1250,9,3,30,8607
1251,9,2,30,8612
1252,3,4,30,8612
1253,7,9,30,8632
1254,9,6,30,8633
1255,9,7,30,8639
1256,7,0,30,8640
1257,8,7,30,8643
