id,sender_id,receiver_id,amount,start_time
405,3,0,1000000,414805
406,3,0,1000000,415012
407,2,1,1000000,415599
408,3,2,1000000,417038
409,3,2,1000000,419527
410,0,3,1000000,420053
411,2,0,1000000,422385
412,3,1,1000000,424604
413,3,0,1000000,424976
414,0,3,1000000,425251
415,2,0,1000000,426559
416,2,1,1000000,427394
417,3,1,1000000,427537
418,0,1,1000000,428421
419,0,3,1000000,429699
420,3,0,1000000,431640
421,1,3,1000000,432394
422,0,2,1000000,432571
423,2,3,1000000,432654
424,1,2,1000000,432837
425,2,3,1000000,434817
426,1,0,1000000,435842
427,3,2,1000000,437054
428,1,2,1000000,438221
429,2,0,1000000,438578
430,2,0,1000000,438876
431,2,1,1000000,438940
432,1,2,1000000,438950
433,2,0,1000000,439378
434,0,2,1000000,439483
435,3,0,1000000,441602
436,1,3,1000000,442441
437,2,1,1000000,442986
438,0,3,1000000,443164
439,0,1,1000000,443332
440,0,1,1000000,444439
441,0,1,1000000,445241
442,0,2,1000000,445414
443,2,0,1000000,449102
444,0,2,1000000,450706
445,3,0,1000000,453983
446,0,3,1000000,455363
447,0,1,1000000,455498
448,2,3,1000000,456232
449,0,3,1000000,457571
450,2,3,1000000,458419
451,2,3,1000000,459303
452,3,2,1000000,463843
453,3,2,1000000,463949
454,3,1,1000000,464227
455,2,3,1000000,464991
456,2,3,1000000,465215
457,0,1,1000000,467867
458,1,0,1000000,468042
459,3,0,1000000,468732
460,2,3,1000000,469635
461,2,1,1000000,471170
462,1,3,1000000,472929
463,3,0,1000000,472951
464,1,2,1000000,473452
465,2,0,1000000,477389
466,1,3,1000000,477849
467,1,3,1000000,478005
468,1,2,1000000,478153
469,0,1,1000000,479891
470,1,0,1000000,482695
471,1,2,1000000,483715
472,0,2,1000000,484640
473,3,2,1000000,484985
474,3,1,1000000,485120
475,0,2,1000000,485732
476,3,1,1000000,487048
477,1,2,1000000,488886
478,1,0,1000000,490091
479,3,0,1000000,491694
480,2,3,1000000,491731
481,1,3,1000000,491788
482,3,0,1000000,492941
483,2,3,1000000,493129
484,0,3,1000000,493702
485,0,2,1000000,493705
486,0,2,1000000,496944
487,1,2,1000000,497451
488,0,1,1000000,497783
489,3,2,1000000,498520
490,1,3,1000000,499605
491,2,1,1000000,500307
492,0,3,1000000,501304
493,1,0,1000000,502410
494,3,2,1000000,506255
495,3,1,1000000,507090
496,1,2,1000000,507990
497,3,2,1000000,510062
498,2,1,1000000,510548
499,1,0,1000000,511335
500,0,2,1000000,511604
501,2,3,1000000,515645
502,2,3,1000000,518737
503,3,2,1000000,519302
504,2,0,1000000,520259
505,1,0,1000000,520878
506,3,0,1000000,522094
507,3,2,1000000,524470
508,0,3,1000000,525130
509,1,3,1000000,529689
510,2,0,1000000,530608
511,3,0,1000000,531392
512,0,2,1000000,531847
513,1,0,1000000,535131
514,2,0,1000000,535817
515,3,0,1000000,536003
516,3,2,1000000,536647
517,3,1,1000000,537187
518,3,1,1000000,537777
519,3,1,1000000,537986
520,1,0,1000000,537995
521,3,1,1000000,538271
522,0,2,1000000,538947
523,2,1,1000000,539924
524,1,0,1000000,540227
525,2,3,1000000,541138
526,3,2,1000000,541190
527,1,2,1000000,542457
528,1,3,1000000,544272
529,0,3,1000000,545334
530,3,1,1000000,546247
531,0,2,1000000,547153
532,2,1,1000000,547737
533,3,0,1000000,548138
534,0,1,1000000,548138
535,2,1,1000000,549319
536,3,1,1000000,549363
537,0,2,1000000,549475
538,2,3,1000000,549575
539,2,3,1000000,551173
540,0,2,1000000,552208
541,1,2,1000000,552218
542,3,0,1000000,552855
543,2,1,1000000,553289
544,1,0,1000000,554891
545,1,3,1000000,555275
546,1,3,1000000,558477
547,2,0,1000000,559406
548,0,3,1000000,559546
549,1,3,1000000,560193
550,2,1,1000000,560222
551,3,2,1000000,560548
552,1,0,1000000,561018
553,0,3,1000000,561974
554,2,1,1000000,565408
555,2,3,1000000,567104
556,2,0,1000000,568961
557,0,3,1000000,569233
558,3,2,1000000,569523
559,3,2,1000000,570465
560,0,3,1000000,571338
561,1,3,1000000,572282
562,1,3,1000000,572375
563,3,0,1000000,572733
564,2,1,1000000,573689
565,2,0,1000000,575973
566,3,1,1000000,579127
567,2,1,1000000,580644
568,0,3,1000000,580967
569,0,1,1000000,581468
570,2,0,1000000,582440
571,0,3,1000000,582778
572,3,1,1000000,583999
573,3,0,1000000,584472
574,3,2,1000000,584537
575,1,2,1000000,584965
576,3,2,1000000,585288
577,1,0,1000000,585288
578,0,2,1000000,589519
579,0,1,1000000,591942
580,2,1,1000000,592147
581,1,3,1000000,592657
582,1,3,1000000,592750
583,0,1,1000000,593406
584,1,3,1000000,594810
585,2,1,1000000,595139
586,2,0,1000000,595188
587,0,1,1000000,595585
588,1,0,1000000,595831
589,1,2,1000000,596836
590,2,3,1000000,596882
591,3,2,1000000,603755
592,2,3,1000000,605710
593,1,3,1000000,606781
594,3,1,1000000,608771
595,2,3,1000000,608781
596,3,0,1000000,609215
597,2,0,1000000,609732
598,2,1,1000000,610694
599,1,0,1000000,610725
600,3,2,1000000,610812
601,1,2,1000000,611399
602,1,3,1000000,611800
603,2,0,1000000,612358
604,0,3,1000000,613051
605,3,0,1000000,613404
606,1,3,1000000,614634
607,3,2,1000000,616221
608,0,2,1000000,619827
609,1,0,1000000,620176
610,0,2,1000000,620883
611,2,1,1000000,621343
612,0,2,1000000,621981
613,1,0,1000000,623312
614,2,1,1000000,624266
615,2,3,1000000,624495
616,1,2,1000000,625690
617,2,0,1000000,625938
618,0,3,1000000,627662
619,1,2,1000000,628059
620,3,0,1000000,628497
621,2,0,1000000,628760
622,1,0,1000000,629301
623,2,0,1000000,630085
624,0,2,1000000,632178
625,1,2,1000000,636146
626,3,1,1000000,636232
627,2,3,1000000,639173
628,2,1,1000000,640996
629,0,2,1000000,641142
630,3,0,1000000,641457
631,1,0,1000000,642411
632,0,3,1000000,643254
633,3,2,1000000,645144
634,0,3,1000000,645725
635,3,1,1000000,645965
636,3,1,1000000,647068
637,3,0,1000000,647096
638,3,0,1000000,647602
639,2,3,1000000,648568
640,0,3,1000000,649037
641,0,2,1000000,650443
642,1,3,1000000,650593
643,1,0,1000000,653214
644,3,0,1000000,654431
645,0,2,1000000,655107
646,0,1,1000000,655957
647,0,1,1000000,656243
648,3,1,1000000,656300
649,0,1,1000000,656943
650,0,1,1000000,657831
651,1,0,1000000,659737
652,0,3,1000000,659800
653,1,2,1000000,661733
654,2,1,1000000,662339
655,2,1,1000000,662705
656,0,2,1000000,663415
657,3,2,1000000,663799
658,3,2,1000000,663887
659,0,2,1000000,664332
660,3,2,1000000,664959
661,3,1,1000000,665151
662,1,0,1000000,665953
663,1,3,1000000,666906
664,3,2,1000000,668648
665,2,3,1000000,670158
666,1,0,1000000,670509
667,2,0,1000000,671654
668,1,3,1000000,672934
669,0,3,1000000,673047
670,0,1,1000000,673423
671,3,1,1000000,673604
672,0,2,1000000,673738
673,0,3,1000000,673991
674,3,0,1000000,674402
675,0,2,1000000,675345
676,3,1,1000000,676029
677,0,3,1000000,678016
678,3,1,1000000,678741
679,1,2,1000000,679313
680,2,3,1000000,680058
681,1,2,1000000,680160
682,3,1,1000000,680828
683,3,1,1000000,682229
684,0,2,1000000,682396
685,0,2,1000000,685788
686,1,3,1000000,686400
687,2,1,1000000,686940
688,3,2,1000000,687309
689,3,1,1000000,688979
690,3,0,1000000,689692
691,0,3,1000000,691198
692,2,1,1000000,692465
693,3,2,1000000,694806
694,1,3,1000000,694852
695,2,1,1000000,695904
696,1,0,1000000,697829
697,1,0,1000000,698271
698,2,3,1000000,700979
699,1,2,1000000,701803
700,2,0,1000000,702106
701,0,2,1000000,704228
702,0,3,1000000,704860
703,1,3,1000000,706445
704,1,0,1000000,706824
705,3,0,1000000,707934
706,2,1,1000000,708477
707,1,2,1000000,709466
708,1,2,1000000,710116
709,1,3,1000000,710423
710,1,3,1000000,711795
711,2,1,1000000,714441
712,1,2,1000000,715682
713,3,2,1000000,715754
714,0,3,1000000,717836
715,0,1,1000000,717963
716,0,3,1000000,719994
717,1,3,1000000,720850
718,3,1,1000000,721769
719,2,3,1000000,722150
720,0,1,1000000,722393
721,2,1,1000000,723808
722,2,0,1000000,727472
723,1,3,1000000,729446
724,2,3,1000000,729765
725,1,3,1000000,730554
726,3,2,1000000,732241
727,0,3,1000000,733779
728,3,2,1000000,734602
729,0,2,1000000,737726
730,2,3,1000000,738010
731,1,0,1000000,738648
732,0,3,1000000,739448
733,1,3,1000000,739588
734,3,1,1000000,740441
735,0,1,1000000,740651
736,0,2,1000000,741181
737,0,1,1000000,741345
738,2,3,1000000,743159
739,1,0,1000000,745656
740,1,2,1000000,746123
741,0,3,1000000,747680
742,1,3,1000000,748343
743,3,0,1000000,748457
744,0,1,1000000,748478
745,0,2,1000000,748583
746,2,0,1000000,748764
747,1,2,1000000,749225
748,3,1,1000000,750675
749,1,0,1000000,752796
750,3,1,1000000,754596
751,1,2,1000000,754926
752,0,3,1000000,756015
753,0,3,1000000,756050
754,1,3,1000000,757474
755,0,3,1000000,760786
756,2,3,1000000,761321
757,3,0,1000000,762450
758,1,2,1000000,762844
759,0,1,1000000,763167
760,3,2,1000000,764389
761,0,1,1000000,765885
762,2,3,1000000,766463
763,2,1,1000000,766972
764,0,2,1000000,768106
765,0,3,1000000,768764
766,1,0,1000000,768852
767,3,1,1000000,769760
768,3,0,1000000,769774
769,1,0,1000000,770191
770,3,0,1000000,770437
771,3,0,1000000,771480
772,1,0,1000000,772092
773,3,0,1000000,772681
774,2,3,1000000,774617
775,1,3,1000000,776047
776,3,0,1000000,776965
777,0,1,1000000,777106
778,0,3,1000000,777276
779,3,2,1000000,777427
780,0,3,1000000,777708
781,3,0,1000000,779625
782,0,3,1000000,780755
783,3,0,1000000,781978
784,2,0,1000000,782903
785,2,3,1000000,787037
786,2,3,1000000,787114
787,0,3,1000000,790078
788,2,1,1000000,790317
789,0,2,1000000,790408
790,1,0,1000000,790896
791,2,0,1000000,792647
792,3,0,1000000,794400
793,1,3,1000000,794918
794,2,3,1000000,795767
795,2,1,1000000,796084
796,1,3,1000000,797203
797,0,3,1000000,797547
798,1,2,1000000,798016
799,2,1,1000000,801815
800,3,1,1000000,802322
801,0,2,1000000,803946
802,3,2,1000000,804670
803,0,2,1000000,806073
804,3,1,1000000,807316
805,1,0,1000000,810227
806,2,0,1000000,811364
807,3,2,1000000,811542
808,3,0,1000000,811793
809,2,3,1000000,812115
810,3,2,1000000,812625
811,2,0,1000000,813691
812,0,2,1000000,813829
813,0,2,1000000,814531
814,1,3,1000000,815365
815,1,3,1000000,815509
816,3,0,1000000,817744
817,0,1,1000000,817880
818,1,0,1000000,818468
819,3,2,1000000,819254
820,1,3,1000000,819879
821,2,3,1000000,819908
822,2,0,1000000,819921
823,2,0,1000000,821077
824,3,2,1000000,823176
825,1,2,1000000,823307
826,1,0,1000000,823526
827,0,3,1000000,823601
828,3,0,1000000,824635
829,3,0,1000000,824680
830,2,1,1000000,825242
831,1,3,1000000,825627
832,0,2,1000000,827061
833,1,0,1000000,827162
834,3,2,1000000,827633
835,0,2,1000000,829558
836,1,2,1000000,829696
837,2,0,1000000,830574
838,2,1,1000000,832490
839,2,0,1000000,833088
840,0,1,1000000,833958
841,2,0,1000000,834926
842,2,3,1000000,835403
843,1,0,1000000,836125
844,0,3,1000000,836237
845,3,1,1000000,837132
846,3,2,1000000,837666
847,0,3,1000000,838006
848,0,3,1000000,838226
849,3,1,1000000,838303
850,0,1,1000000,839714
851,3,0,1000000,840945
852,3,1,1000000,841708
853,1,0,1000000,842736
854,1,3,1000000,842748
855,1,3,1000000,843540
856,2,3,1000000,844127
857,3,0,1000000,844537
858,3,0,1000000,846128
859,3,0,1000000,846424
860,2,0,1000000,846808
861,3,1,1000000,848108
862,2,3,1000000,849345
863,3,1,1000000,849389
864,2,0,1000000,850013
865,3,1,1000000,850900
866,2,1,1000000,852158
867,2,3,1000000,853600
868,3,1,1000000,855817
869,1,2,1000000,856378
870,2,0,1000000,858314
871,2,1,1000000,859796
872,0,2,1000000,859934
873,0,1,1000000,860150
874,3,1,1000000,861294
875,0,3,1000000,861459
876,0,2,1000000,862146
877,0,1,1000000,863946
878,2,0,1000000,866429
879,3,2,1000000,866754
880,2,1,1000000,870542
881,3,0,1000000,870959
882,3,0,1000000,871622
883,1,2,1000000,874188
884,0,1,1000000,874470
885,1,0,1000000,877322
886,1,0,1000000,877341
887,0,1,1000000,882186
888,0,2,1000000,883038
889,2,1,1000000,884225
890,0,2,1000000,885320
891,3,2,1000000,886416
892,2,3,1000000,886569
893,3,1,1000000,887500
894,1,0,1000000,888210
895,3,0,1000000,892123
896,3,0,1000000,892288
897,3,1,1000000,896058
898,3,0,1000000,897089
899,1,2,1000000,897790
900,1,2,1000000,898313
901,1,3,1000000,899241
902,3,1,1000000,900409
903,3,1,1000000,901437
904,1,2,1000000,902960
905,1,2,1000000,903565
906,3,0,1000000,903943
907,0,1,1000000,905204
908,1,3,1000000,906887
909,2,0,1000000,908245
910,2,0,1000000,908764
911,1,2,1000000,909198
912,2,3,1000000,910227
913,0,1,1000000,911355
914,1,3,1000000,913748
915,3,0,1000000,914418
916,3,2,1000000,917030
917,0,3,1000000,918364
918,0,2,1000000,920103
919,2,1,1000000,920850
920,3,2,1000000,921195
921,2,3,1000000,923265
922,1,2,1000000,924114
923,1,2,1000000,926367
924,3,0,1000000,926667
925,3,1,1000000,927460
926,2,3,1000000,928856
927,3,2,1000000,930677
928,0,1,1000000,934206
929,0,2,1000000,935468
930,0,2,1000000,936140
931,1,0,1000000,936596
932,1,3,1000000,936614
933,2,1,1000000,938326
934,1,3,1000000,939218
935,1,3,1000000,939620
936,3,2,1000000,941101
937,2,1,1000000,942047
938,2,3,1000000,942170
939,0,3,1000000,943739
940,1,0,1000000,943746
941,2,1,1000000,944261
942,1,0,1000000,946526
943,3,2,1000000,947226
944,2,3,1000000,947802
945,3,2,1000000,948398
946,3,2,1000000,950304
947,0,2,1000000,950375
948,2,1,1000000,950805
949,0,1,1000000,951764
950,2,1,1000000,951778
951,2,3,1000000,952756
952,1,2,1000000,953957
953,2,1,1000000,955649
954,2,0,1000000,955770
955,0,1,1000000,958175
956,1,2,1000000,958811
957,0,2,1000000,958842
958,3,2,1000000,960296
959,2,0,1000000,960343
960,2,3,1000000,961078
961,0,2,1000000,961276
962,1,2,1000000,961367
963,3,0,1000000,963254
964,2,0,1000000,963663
965,1,0,1000000,964278
966,2,0,1000000,964460
967,3,0,1000000,965076
968,0,2,1000000,965966
969,1,3,1000000,966184
970,3,1,1000000,968403
971,1,3,1000000,968659
972,1,3,1000000,968833
973,1,3,1000000,969394
974,3,2,1000000,973665
975,1,2,1000000,973754
976,0,1,1000000,974792
977,1,2,1000000,975552
978,2,0,1000000,975867
979,0,1,1000000,976053
980,2,0,1000000,977097
981,0,1,1000000,979191
982,1,3,1000000,980770
983,3,1,1000000,981122
984,1,2,1000000,981324
985,2,0,1000000,981540
986,1,2,1000000,981690
987,2,0,1000000,982755
988,3,0,1000000,983161
989,2,3,1000000,983190
990,2,3,1000000,983860
991,2,1,1000000,984081
992,0,3,1000000,984472
993,0,3,1000000,985236
994,2,0,1000000,986061
995,2,0,1000000,987200
996,1,3,1000000,989008
997,0,1,1000000,989908
998,0,3,1000000,991558
999,3,0,1000000,991979
1000,1,0,1000000,994046
1001,3,1,1000000,994147
1002,0,3,1000000,995354
1003,1,2,1000000,995669
1004,2,3,1000000,995726
1005,3,2,1000000,998261
1006,2,0,1000000,1000103
1007,1,3,1000000,1000199
1008,1,3,1000000,1001306
1009,0,1,1000000,1002514
1010,0,3,1000000,1003221
1011,3,2,1000000,1003585
1012,1,3,1000000,1005739
1013,0,2,1000000,1007359
1014,2,3,1000000,1007854
1015,1,3,1000000,1009298
1016,0,3,1000000,1009406
1017,2,0,1000000,1010250
1018,2,0,1000000,1010864
1019,3,1,1000000,1011238
1020,2,0,1000000,1011814
1021,1,0,1000000,1012427
1022,2,1,1000000,1012771
1023,1,3,1000000,1013415
1024,0,2,1000000,1014982
1025,0,3,1000000,1015439
1026,3,0,1000000,1017956
1027,1,3,1000000,1019621
1028,0,3,1000000,1023852
1029,3,1,1000000,1024634
1030,1,3,1000000,1025636
1031,0,2,1000000,1026511
1032,0,3,1000000,1030958
1033,1,0,1000000,1032367
1034,2,0,1000000,1032912
1035,2,1,1000000,1034855
1036,0,3,1000000,1037716
1037,0,3,1000000,1038049
1038,2,0,1000000,1039646
1039,0,1,1000000,1040132
1040,0,2,1000000,1040132
1041,0,2,1000000,1041196
1042,1,2,1000000,1043993
1043,2,0,1000000,1045975
1044,2,1,1000000,1047194
1045,1,2,1000000,1048269
1046,2,0,1000000,1051866
1047,1,3,1000000,1052101
1048,0,1,1000000,1053357
1049,0,3,1000000,1054951
1050,1,2,1000000,1055450
1051,1,2,1000000,1056603
1052,3,0,1000000,1056806
1053,2,0,1000000,1056823
1054,3,1,1000000,1056823
1055,2,1,1000000,1057470
1056,0,1,1000000,1057739
1057,3,1,1000000,1058302
1058,1,2,1000000,1058882
1059,3,1,1000000,1059082
1060,1,2,1000000,1059585
1061,1,2,1000000,1060385
1062,1,3,1000000,1060762
1063,0,1,1000000,1061650
