id,sender_id,receiver_id,amount,start_time,end_time,mpp,is_success,no_balance_count,offline_node_count,timeout_exp,attempts,route,total_fee
45,89,79,999705,44012,44408,0,1,0,0,0,1,989-979,0
46,99,36,1000029,45283,45680,0,1,0,0,0,1,1005-615,0
47,26,32,1000612,46444,47042,0,1,0,0,0,1,199-208-551,0
48,57,11,1001584,48527,48924,0,1,0,0,0,1,567-201,0
49,27,78,999940,49336,49535,0,1,0,0,0,1,462,0
50,51,46,1001148,53757,53958,0,1,0,0,0,1,731,0
51,11,72,1000918,55464,55867,0,1,0,0,0,1,194-398,0
52,84,72,1000259,55878,56272,0,1,0,0,0,1,363-358,0
53,36,56,1000559,57406,57806,0,1,0,0,0,1,606-722,0
54,27,24,1001352,57625,58221,0,1,0,0,0,1,464-181-176,0
55,33,85,999827,59476,59873,0,1,0,0,0,1,375-384,0
56,46,14,1001273,59901,60100,0,1,0,0,0,1,247,0
57,37,40,999986,61495,61892,0,1,0,0,0,1,425-426,0
58,76,19,1000213,64146,64545,0,1,0,0,0,1,769-341,0
59,59,66,999806,65127,65324,0,1,0,0,0,1,852,0
60,25,87,999642,66718,67120,0,1,0,0,0,1,438-1000,0
61,27,42,1000305,70398,70996,0,1,0,0,0,1,11-12-602,0
62,10,56,1000871,70436,71036,0,1,0,0,0,1,190-267-264,0
63,59,13,1000977,71011,71614,0,1,0,0,0,1,843-469-233,0
64,88,92,999911,71045,71442,0,1,0,0,0,1,799-800,0
65,34,92,1002047,72514,73111,0,1,0,0,0,1,580-563-572,0
66,26,67,999371,73026,73426,0,1,0,0,0,1,450-917,0
67,9,84,999542,73229,73628,0,1,0,0,0,1,174-332,0
68,74,47,999167,73538,73929,0,1,0,0,0,1,954-747,0
69,3,81,999192,73607,74007,0,1,0,0,0,1,70-538,0
70,79,98,1000460,74036,74435,0,1,0,0,0,1,449-452,0
71,45,2,999947,74764,75361,0,1,0,0,0,1,718-780-59,0
72,68,37,1001039,76352,76746,0,1,0,0,0,1,251-242,0
73,43,18,1000285,77574,77969,0,1,0,0,0,1,143-130,0
74,44,8,998013,79687,80283,0,1,0,0,0,1,714-125-112,0
75,56,99,999493,80042,80440,0,1,0,0,0,1,836-960,0
76,29,8,1002690,81179,81778,0,1,0,0,0,1,494-601-163,0
77,81,39,999010,81374,81776,0,1,0,0,0,1,988-653,0
78,73,33,1000000,81725,82122,0,1,0,0,0,1,83-72,0
79,54,1,999598,82413,82612,0,1,0,0,0,1,39,0
80,20,64,998868,83085,83483,0,1,0,0,0,1,348-394,0
81,54,10,998667,83108,83504,0,1,0,0,0,1,487-187,0
82,59,3,999668,83768,83967,0,1,0,0,0,1,81,0
83,54,22,1000558,84257,84656,0,1,0,0,0,1,487-391,0
84,33,57,998399,85084,85284,0,1,0,0,0,1,566,0
85,46,80,999530,85892,86292,0,1,0,0,0,1,223-226,0
86,19,92,1001018,86258,86857,0,1,0,0,0,1,346-799-800,0
87,23,81,1001194,86897,87498,0,1,0,0,0,1,197-212-991,0
88,4,57,998962,87836,88235,0,1,0,0,0,1,100-839,0
89,92,55,998645,88293,88888,0,1,0,0,0,1,573-574-829,0
90,35,19,1000665,89411,89808,0,1,0,0,0,1,533-339,0
91,5,29,999160,90124,90722,0,1,0,0,0,1,110-943-493,0
92,69,93,1000492,92476,92677,0,1,0,0,0,1,932,0
93,35,1,999943,93583,93981,0,1,0,0,0,1,75-23,0
94,38,34,999332,94791,94989,0,1,0,0,0,1,577,0
95,77,40,1000412,96805,97205,0,1,0,0,0,1,727-661,0
96,47,39,1000225,97734,97933,0,1,0,0,0,1,641,0
97,84,1,999606,100067,100267,0,1,0,0,0,1,45,0
98,43,20,998758,100943,101339,0,1,0,0,0,1,694-355,0
99,50,44,999419,101425,101819,0,1,0,0,0,1,751-709,0
100,65,14,999953,103620,104017,0,1,0,0,0,1,900-253,0
101,24,49,1001369,103733,104331,0,1,0,0,0,1,412-863-765,0
102,99,45,1000278,104115,104710,0,1,0,0,0,1,543-71-78,0
103,42,99,999507,104816,105215,0,1,0,0,0,1,684-706,0
104,87,99,999121,106126,106522,0,1,0,0,0,1,1001-1004,0
105,22,85,999947,107172,107372,0,1,0,0,0,1,400,0
106,3,57,1000737,107213,107611,0,1,0,0,0,1,70-536,0
107,34,81,999873,107552,108143,0,1,0,0,0,1,33-26-450,0
108,69,79,1000607,107613,108014,0,1,0,0,0,1,930-944,0
109,22,14,998597,108096,108691,0,1,0,0,0,1,398-17-4,0
110,99,66,1000232,108762,109357,0,1,0,0,0,1,961-679-676,0
111,27,53,999789,111182,111577,0,1,0,0,0,1,29-36,0
112,39,75,998525,111622,112218,0,1,0,0,0,1,652-927-922,0
113,30,36,999383,112224,112422,0,1,0,0,0,1,506,0
114,41,24,1001819,114271,114669,0,1,0,0,0,1,680-419,0
115,9,82,999704,115339,115735,0,1,0,0,0,1,176-418,0
116,62,36,999802,115583,115982,0,1,0,0,0,1,876-615,0
117,97,28,999190,116164,116564,0,1,0,0,0,1,983-475,0
118,13,1,999700,116258,116656,0,1,0,0,0,1,232-31,0
119,98,10,1000560,116456,116856,0,1,0,0,0,1,805-189,0
120,83,98,1000125,118304,118705,0,1,0,0,0,1,998-1014,0
121,23,5,999692,118655,119252,0,1,0,0,0,1,408-1005-109,0
122,82,51,999496,118800,119201,0,1,0,0,0,1,992-785,0
123,19,44,1000885,119498,120099,0,1,0,0,0,1,344-523-512,0
124,83,94,1000118,121136,121334,0,1,0,0,0,1,998,0
125,61,31,1000579,122414,122809,0,1,0,0,0,1,815-535,0
126,47,21,999963,123232,123429,0,1,0,0,0,1,379,0
127,2,75,1001699,123268,123668,0,1,0,0,0,1,60-922,0
128,6,22,999431,124996,125599,0,1,0,0,0,1,116-852-397,0
129,64,48,999292,125959,126556,0,1,0,0,0,1,817-733-728,0
130,20,24,997357,126092,126686,0,1,0,0,0,1,368-903-413,0
131,55,17,998546,126628,127225,0,1,0,0,0,1,828-657-301,0
132,37,84,1000491,127581,127979,0,1,0,0,0,1,425-438,0
133,17,46,999043,127885,128481,0,1,0,0,0,1,304-241-238,0
134,73,26,1001483,128481,128878,0,1,0,0,0,1,211-198,0
135,33,66,998973,128755,129152,0,1,0,0,0,1,562-734,0
136,1,17,998994,130517,131111,0,1,0,0,0,1,38-535-299,0
137,41,36,1001734,130883,131281,0,1,0,0,0,1,682-617,0
138,60,31,998430,131306,131703,0,1,0,0,0,1,813-535,0
139,76,84,999737,134448,134843,0,1,0,0,0,1,325-332,0
140,25,80,999244,134792,135392,0,1,0,0,0,1,430-870-987,0
141,16,12,999768,136539,136933,0,1,0,0,0,1,292-231,0
142,11,47,1000271,136969,137365,0,1,0,0,0,1,202-640,0
143,59,72,999856,137263,137859,0,1,0,0,0,1,852-397-398,0
144,93,66,999560,137520,137922,0,1,0,0,0,1,443-434,0
145,96,22,997442,137721,138117,0,1,0,0,0,1,369-348,0
146,43,86,1000069,139074,139472,0,1,0,0,0,1,51-62,0
147,61,96,1000328,140154,140357,0,1,0,0,0,1,874,0
148,55,47,998369,140662,141257,0,1,0,0,0,1,828-657-640,0
149,28,80,1000163,144712,145114,0,1,0,0,0,1,476-985,0
150,15,39,1001082,144907,145502,0,1,0,0,0,1,262-754-645,0
151,5,69,999641,145099,145698,0,1,0,0,0,1,110-1010-935,0
152,12,42,999884,146663,147056,0,1,0,0,0,1,218-685,0
153,49,95,998900,151636,151833,0,1,0,0,0,1,770,0
154,9,18,1000820,152495,152696,0,1,0,0,0,1,174,0
155,29,78,998975,154158,154559,0,1,0,0,0,1,502-977,0
156,81,2,1000584,155927,156325,0,1,0,0,0,1,451-49,0
157,40,24,999313,156872,157472,0,1,0,0,0,1,205-210-415,0
158,90,95,1000079,157129,157525,0,1,0,0,0,1,289-292,0
159,58,81,1000645,157389,157787,0,1,0,0,0,1,848-989,0
160,72,66,999190,157583,157982,0,1,0,0,0,1,399-396,0
161,12,3,1000620,159365,159564,0,1,0,0,0,1,69,0
162,6,0,999992,160547,161143,0,1,0,0,0,1,120-613-13,0
163,62,60,999959,161819,162417,0,1,0,0,0,1,876-821-812,0
164,16,71,999447,162960,163359,0,1,0,0,0,1,272-554,0
165,22,63,999666,163314,163711,0,1,0,0,0,1,398-881,0
166,77,84,1000666,164498,165097,0,1,0,0,0,1,595-105-108,0
167,13,40,999770,164561,164957,0,1,0,0,0,1,238-663,0
168,40,77,1000042,164726,165122,0,1,0,0,0,1,660-726,0
169,23,33,1001091,164959,165360,0,1,0,0,0,1,197-200,0
170,93,49,999254,165216,165817,0,1,0,0,0,1,443-337-340,0
171,13,35,1000505,165562,165961,0,1,0,0,0,1,240-595,0
172,33,42,999269,165868,166068,0,1,0,0,0,1,560,0
173,30,3,999041,166301,166700,0,1,0,0,0,1,504-71,0
174,69,17,1001443,166424,167022,0,1,0,0,0,1,913-519-297,0
175,7,59,999761,166523,166921,0,1,0,0,0,1,148-853,0
176,60,58,999512,168804,169199,0,1,0,0,0,1,813-808,0
177,57,3,1000630,169616,170016,0,1,0,0,0,1,537-71,0
178,85,36,998108,169655,170052,0,1,0,0,0,1,741-609,0
179,39,52,999817,170235,170632,0,1,0,0,0,1,351-354,0
180,25,3,1001641,172466,173063,0,1,0,0,0,1,438-45-22,0
181,81,63,999852,173317,173712,0,1,0,0,0,1,625-622,0
182,71,60,1000406,174474,175073,0,1,0,0,0,1,931-897-863,0
183,97,48,1000562,176965,177359,0,1,0,0,0,1,617-610,0
184,65,81,1001918,178799,179193,0,1,0,0,0,1,781-782,0
185,34,66,998875,179341,179738,0,1,0,0,0,1,580-734,0
186,56,76,1000540,179356,179754,0,1,0,0,0,1,317-324,0
187,45,38,999933,180148,180543,0,1,0,0,0,1,579-576,0
188,98,10,997786,182898,183293,0,1,0,0,0,1,805-189,0
189,57,5,1000176,182970,183569,0,1,0,0,0,1,537-411-103,0
190,96,7,1001714,185392,185787,0,1,0,0,0,1,909-149,0
191,34,57,999004,185404,185998,0,1,0,0,0,1,586-993-839,0
192,11,96,1000307,189298,189697,0,1,0,0,0,1,202-658,0
193,89,6,1000733,189847,190045,0,1,0,0,0,1,125,0
194,72,86,1000526,190685,191276,0,1,0,0,0,1,437-440-1009,0
195,85,55,999223,190776,191371,0,1,0,0,0,1,925-928-831,0
196,29,88,999701,192517,192916,0,1,0,0,0,1,187-190,0
197,26,97,1000611,192628,193023,0,1,0,0,0,1,448-982,0
198,92,40,1000692,192821,193220,0,1,0,0,0,1,213-204,0
199,3,56,1001017,193602,193998,0,1,0,0,0,1,78-722,0
200,73,49,1002380,194116,194515,0,1,0,0,0,1,867-767,0
201,99,2,1001393,194780,195177,0,1,0,0,0,1,707-51,0
202,34,16,999911,195325,195721,0,1,0,0,0,1,547-273,0
203,44,39,999705,195564,195965,0,1,0,0,0,1,714-653,0
204,62,52,1000675,196904,197301,0,1,0,0,0,1,878-799,0
205,61,24,1000266,197024,197425,0,1,0,0,0,1,866-415,0
206,79,26,999275,197695,197895,0,1,0,0,0,1,449,0
207,22,88,999580,198336,198733,0,1,0,0,0,1,255-266,0
208,31,35,1001978,198580,198779,0,1,0,0,0,1,532,0
209,64,36,1001296,199687,200084,0,1,0,0,0,1,725-607,0
210,4,35,999274,202262,202659,0,1,0,0,0,1,100-601,0
211,52,41,1000432,203916,204114,0,1,0,0,0,1,675,0
212,64,21,999931,204393,204790,0,1,0,0,0,1,395-371,0
213,57,52,1001037,205532,205928,0,1,0,0,0,1,807-791,0
214,69,78,999453,205657,206058,0,1,0,0,0,1,936-977,0
215,97,85,999828,205818,206220,0,1,0,0,0,1,929-924,0
216,33,10,997716,206273,206871,0,1,0,0,0,1,375-9-2,0
217,44,84,999844,207318,207716,0,1,0,0,0,1,513-524,0
218,38,19,998938,207524,207924,0,1,0,0,0,1,632-345,0
219,74,26,1001500,207549,207945,0,1,0,0,0,1,837-447,0
220,65,66,998508,207853,208051,0,1,0,0,0,1,894,0
221,41,36,1000436,208098,208496,0,1,0,0,0,1,682-617,0
222,42,5,999504,209887,210486,0,1,0,0,0,1,684-694-107,0
223,35,32,999009,212174,212772,0,1,0,0,0,1,261-258-545,0
224,21,63,999368,214636,215237,0,1,0,0,0,1,386-963-883,0
225,59,89,1000722,214866,215263,0,1,0,0,0,1,117-124,0
226,42,89,999539,216662,217063,0,1,0,0,0,1,684-704,0
227,76,66,1001279,216891,217291,0,1,0,0,0,1,968-909,0
228,6,46,998011,217243,217841,0,1,0,0,0,1,122-951-739,0
229,42,53,1000148,217972,218571,0,1,0,0,0,1,561-566-803,0
230,91,57,1001197,220153,220750,0,1,0,0,0,1,861-811-806,0
231,82,11,999702,220216,220615,0,1,0,0,0,1,953-211,0
232,32,45,999312,220890,221289,0,1,0,0,0,1,546-578,0
233,50,62,998569,221456,221851,0,1,0,0,0,1,774-879,0
234,75,77,999075,222546,222941,0,1,0,0,0,1,153-154,0
235,60,48,1000499,222650,223250,0,1,0,0,0,1,813-733-728,0
236,79,30,1000162,222982,223379,0,1,0,0,0,1,980-525,0
237,12,70,999118,223135,223534,0,1,0,0,0,1,228-941,0
238,20,2,999914,223298,223894,0,1,0,0,0,1,368-903-59,0
239,26,42,1000056,223457,224054,0,1,0,0,0,1,389-402-693,0
240,64,76,1000421,226075,226674,0,1,0,0,0,1,395-402-967,0
241,31,4,999368,228945,229342,0,1,0,0,0,1,339-91,0
242,80,63,999165,229946,230346,0,1,0,0,0,1,984-885,0
243,84,36,1000091,230698,230896,0,1,0,0,0,1,615,0
244,61,51,1001797,230825,231223,0,1,0,0,0,1,872-789,0
245,8,5,998376,232108,232508,0,1,0,0,0,1,162-105,0
246,0,49,1000870,233332,233727,0,1,0,0,0,1,6-352,0
247,72,20,999456,234378,234579,0,1,0,0,0,1,359,0
248,90,63,1000383,234587,235187,0,1,0,0,0,1,111-106-792,0
249,10,82,1000438,238636,239037,0,1,0,0,0,1,186-494,0
250,69,65,1000451,239699,239900,0,1,0,0,0,1,897,0
251,4,1,1000368,240364,240762,0,1,0,0,0,1,100-43,0
252,23,65,999418,243948,244543,0,1,0,0,0,1,406-51-58,0
253,43,53,1000129,244734,245132,0,1,0,0,0,1,35-36,0
254,9,93,998724,245973,246374,0,1,0,0,0,1,47-66,0
255,9,0,1000609,246419,246620,0,1,0,0,0,1,1,0
256,51,36,999746,247300,247698,0,1,0,0,0,1,687-603,0
257,4,59,997973,247383,247780,0,1,0,0,0,1,94-688,0
258,61,19,999238,248377,248778,0,1,0,0,0,1,431-337,0
259,38,22,1000802,248963,249562,0,1,0,0,0,1,509-530-403,0
260,11,5,998159,250837,251436,0,1,0,0,0,1,206-720-107,0
261,25,70,1000159,250842,251439,0,1,0,0,0,1,432-491-492,0
262,0,20,1001547,252547,252746,0,1,0,0,0,1,6,0
263,11,27,999368,254803,255200,0,1,0,0,0,1,192-214,0
264,37,55,1000369,255129,255732,0,1,0,0,0,1,425-442-829,0
265,64,71,1000998,255579,256179,0,1,0,0,0,1,892-937-930,0
266,51,37,1001587,256978,257377,0,1,0,0,0,1,782-625,0
267,46,78,999418,257926,258324,0,1,0,0,0,1,459-462,0
268,6,89,1000741,258002,258203,0,1,0,0,0,1,124,0
269,90,14,999929,259665,260258,0,1,0,0,0,1,289-282-251,0
270,38,89,998820,259783,259982,0,1,0,0,0,1,634,0
271,76,43,998867,260068,260667,0,1,0,0,0,1,325-131-142,0
272,45,93,1000741,260396,260994,0,1,0,0,0,1,607-559-574,0
273,46,75,998904,260613,261013,0,1,0,0,0,1,728-756,0
274,4,67,998647,260642,261236,0,1,0,0,0,1,100-992-919,0
275,43,63,999260,261594,261991,0,1,0,0,0,1,51-56,0
276,72,3,998451,261761,262356,0,1,0,0,0,1,881-886-87,0
277,80,45,997202,261948,262344,0,1,0,0,0,1,227-220,0
278,80,54,1000751,263952,264550,0,1,0,0,0,1,984-43-38,0
279,15,7,999152,264940,265535,0,1,0,0,0,1,258-375-135,0
280,22,50,1000013,267101,267699,0,1,0,0,0,1,398-437-428,0
281,79,71,999951,268561,268759,0,1,0,0,0,1,945,0
282,13,60,1000167,268756,269355,0,1,0,0,0,1,234-490-863,0
283,4,81,1001552,270700,271098,0,1,0,0,0,1,98-978,0
284,19,40,1001274,273847,274244,0,1,0,0,0,1,336-426,0
285,52,54,999774,274145,274344,0,1,0,0,0,1,790,0
286,92,2,999468,275447,276041,0,1,0,0,0,1,531-512-53,0
287,24,75,1000924,276330,276731,0,1,0,0,0,1,137-152,0
288,4,44,999619,277242,277835,0,1,0,0,0,1,98-759-709,0
289,16,96,1000076,280090,280684,0,1,0,0,0,1,290-657-658,0
290,49,12,998685,280650,281050,0,1,0,0,0,1,770-231,0
291,33,72,1000707,281243,281842,0,1,0,0,0,1,572-21-16,0
292,46,12,998998,282482,282681,0,1,0,0,0,1,223,0
293,63,91,1000953,283822,284425,0,1,0,0,0,1,57-46-182,0
294,88,8,998342,292414,293010,0,1,0,0,0,1,627-624-173,0
295,42,25,1001902,292443,293044,0,1,0,0,0,1,95-90-336,0
296,31,45,999650,292834,293230,0,1,0,0,0,1,71-78,0
297,11,91,1001750,295367,295767,0,1,0,0,0,1,202-654,0
298,18,22,1001526,296147,296743,0,1,0,0,0,1,334-805-393,0
299,87,17,1000333,296998,297199,0,1,0,0,0,1,309,0
300,64,52,1000698,299767,300161,0,1,0,0,0,1,817-791,0
301,35,84,1000570,300607,301007,0,1,0,0,0,1,105-108,0
302,47,99,998588,302066,302664,0,1,0,0,0,1,746-955-960,0
303,64,74,1000635,302153,302754,0,1,0,0,0,1,725-671-678,0
304,27,0,999446,302892,303092,0,1,0,0,0,1,11,0
305,25,7,998767,304367,304566,0,1,0,0,0,1,139,0
306,51,33,1000419,304997,305396,0,1,0,0,0,1,687-561,0
307,5,92,1000685,305501,305904,0,1,0,0,0,1,106-800,0
308,84,28,999757,305505,305903,0,1,0,0,0,1,45-30,0
309,10,92,999141,305967,306366,0,1,0,0,0,1,3-20,0
310,11,77,1000045,306428,306828,0,1,0,0,0,1,206-726,0
311,15,31,999762,308162,308558,0,1,0,0,0,1,260-533,0
312,74,29,998859,309919,310318,0,1,0,0,0,1,958-497,0
313,13,23,998572,310021,310622,0,1,0,0,0,1,238-209-196,0
314,7,18,1000643,311551,311752,0,1,0,0,0,1,130,0
315,60,15,1000747,314652,315253,0,1,0,0,0,1,813-39-24,0
316,60,50,998788,318287,318882,0,1,0,0,0,1,145-138-428,0
317,39,92,999808,319931,320329,0,1,0,0,0,1,351-364,0
318,41,87,998942,320468,320869,0,1,0,0,0,1,680-992,0
319,45,52,1000274,321330,321529,0,1,0,0,0,1,720,0
320,37,6,1001826,321413,322012,0,1,0,0,0,1,624-173-113,0
321,67,36,997467,321749,322144,0,1,0,0,0,1,569-558,0
322,10,64,1000024,322067,322466,0,1,0,0,0,1,186-488,0
323,1,36,1001197,322069,322466,0,1,0,0,0,1,44-615,0
324,32,48,1000398,322938,323336,0,1,0,0,0,1,550-728,0
325,70,74,1001347,323700,324097,0,1,0,0,0,1,833-836,0
326,46,68,1000864,323913,324313,0,1,0,0,0,1,247-250,0
327,1,42,1002229,324043,324438,0,1,0,0,0,1,34-685,0
328,17,78,1001142,324079,324477,0,1,0,0,0,1,296-522,0
329,36,60,1000253,324277,324675,0,1,0,0,0,1,141-144,0
330,79,21,1000586,325516,325714,0,1,0,0,0,1,383,0
331,30,38,1000062,326030,326225,0,1,0,0,0,1,508,0
332,40,28,1003202,326348,326743,0,1,0,0,0,1,668-473,0
333,38,65,999629,328297,328693,0,1,0,0,0,1,638-903,0
334,87,43,1000396,330765,331165,0,1,0,0,0,1,65-50,0
335,99,90,1000284,331811,332408,0,1,0,0,0,1,1005-109-110,0
336,38,52,1000229,332843,333043,0,1,0,0,0,1,630,0
337,1,47,999723,334037,334637,0,1,0,0,0,1,40-381-378,0
338,34,22,999786,334070,334664,0,1,0,0,0,1,588-891-395,0
339,73,60,999627,334079,334478,0,1,0,0,0,1,151-144,0
340,61,89,999828,334180,334378,0,1,0,0,0,1,868,0
341,71,1,999680,334543,334741,0,1,0,0,0,1,41,0
342,60,9,1001198,335455,335852,0,1,0,0,0,1,145-126,0
343,57,96,998713,337588,338181,0,1,0,0,0,1,15-6-368,0
344,46,74,999069,337933,338331,0,1,0,0,0,1,738-950,0
345,24,42,998935,339333,339729,0,1,0,0,0,1,414-691,0
346,77,45,1001058,341702,341900,0,1,0,0,0,1,727,0
347,31,2,1000379,342216,342613,0,1,0,0,0,1,534-55,0
348,52,66,998991,343620,344019,0,1,0,0,0,1,675-676,0
349,72,53,999676,344070,344470,0,1,0,0,0,1,359-356,0
350,88,9,999964,346006,346602,0,1,0,0,0,1,775-776-183,0
351,82,39,1001347,346293,346694,0,1,0,0,0,1,992-651,0
352,92,84,999296,348471,348866,0,1,0,0,0,1,531-524,0
353,76,46,999217,349440,349841,0,1,0,0,0,1,669-662,0
354,52,51,1001270,349540,349938,0,1,0,0,0,1,721-718,0
355,53,51,997795,350155,350751,0,1,0,0,0,1,357-366-789,0
356,2,15,1000226,350899,351496,0,1,0,0,0,1,66-575-259,0
357,8,43,1001941,352902,353499,0,1,0,0,0,1,160-135-142,0
358,20,88,1000468,353402,353800,0,1,0,0,0,1,354-798,0
359,71,51,998616,353782,354177,0,1,0,0,0,1,737-730,0
360,89,27,1001622,353815,354212,0,1,0,0,0,1,229-214,0
361,56,23,1000654,353876,354474,0,1,0,0,0,1,447-199-196,0
362,53,15,1000976,354081,354477,0,1,0,0,0,1,37-24,0
363,77,54,998821,354257,354851,0,1,0,0,0,1,647-642-815,0
364,41,79,999722,355134,355528,0,1,0,0,0,1,682-983,0
365,85,54,999377,355752,356149,0,1,0,0,0,1,741-732,0
366,16,21,1000984,358232,358624,0,1,0,0,0,1,272-373,0
367,61,35,1000076,358300,358898,0,1,0,0,0,1,874-969-593,0
368,44,36,998532,359473,359872,0,1,0,0,0,1,513-506,0
369,64,12,1001115,359689,360091,0,1,0,0,0,1,725-221,0
370,1,92,997922,359820,360413,0,1,0,0,0,1,28-11-20,0
371,13,20,999656,359865,360263,0,1,0,0,0,1,236-351,0
372,71,20,1000845,360883,361282,0,1,0,0,0,1,795-355,0
373,19,75,1000355,363593,363990,0,1,0,0,0,1,133-152,0
374,51,69,1000840,364743,365138,0,1,0,0,0,1,780-896,0
375,0,70,1001292,365765,366362,0,1,0,0,0,1,12-559-570,0
376,99,66,999870,365972,366569,0,1,0,0,0,1,961-679-676,0
377,10,1,1000320,367335,367731,0,1,0,0,0,1,188-37,0
378,5,69,1001578,367952,368546,0,1,0,0,0,1,110-1010-935,0
379,72,57,1000928,368215,368614,0,1,0,0,0,1,17-14,0
380,51,29,999987,368507,368905,0,1,0,0,0,1,784-501,0
381,58,26,1000564,368996,369396,0,1,0,0,0,1,850-453,0
382,23,69,999754,370222,370617,0,1,0,0,0,1,408-939,0
383,44,79,999891,373461,373860,0,1,0,0,0,1,708-758,0
384,10,4,999577,374708,375303,0,1,0,0,0,1,190-347-91,0
385,95,21,1000515,375278,375876,0,1,0,0,0,1,367-7-8,0
386,43,84,1000323,376061,376459,0,1,0,0,0,1,35-44,0
387,59,52,997929,376753,377155,0,1,0,0,0,1,811-791,0
388,75,49,1000871,377942,378539,0,1,0,0,0,1,153-132-340,0
389,97,85,1000275,380170,380564,0,1,0,0,0,1,929-924,0
390,62,40,1001018,380191,380788,0,1,0,0,0,1,876-333-312,0
391,45,38,1000839,381066,381463,0,1,0,0,0,1,579-576,0
392,51,27,998593,382363,382761,0,1,0,0,0,1,784-465,0
393,35,36,1000013,382808,383208,0,1,0,0,0,1,75-76,0
394,17,46,998992,383827,384426,0,1,0,0,0,1,304-241-238,0
395,13,33,999295,384085,384485,0,1,0,0,0,1,238-563,0
396,20,88,999867,385791,386185,0,1,0,0,0,1,354-798,0
397,3,60,1000863,387972,388569,0,1,0,0,0,1,68-129-144,0
398,59,95,998719,387999,388399,0,1,0,0,0,1,811-822,0
399,3,74,999951,388482,388877,0,1,0,0,0,1,82-950,0
400,0,31,999770,391533,391931,0,1,0,0,0,1,14-537,0
401,35,62,1001350,392832,393426,0,1,0,0,0,1,105-108-877,0
402,2,76,999474,392921,393515,0,1,0,0,0,1,58-902-969,0
403,88,61,1001599,394604,395004,0,1,0,0,0,1,441-430,0
404,31,91,998235,394753,395351,0,1,0,0,0,1,411-177-182,0
405,30,84,1000275,395188,395388,0,1,0,0,0,1,524,0
406,6,58,998833,396052,396450,0,1,0,0,0,1,116-843,0
407,90,34,999543,396138,396537,0,1,0,0,0,1,1010-589,0
408,28,2,997556,397351,397749,0,1,0,0,0,1,482-65,0
